,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.03,0.17375,0.1475,0.06125,0.19,0.05875,0.095,0.15,0.11125
1276.0,0.03,0.0,0.07125,0.1075,0.07375,0.14,0.06,0.05875,0.0875,0.06625
1262.0,0.17375,0.07125,0.0,0.11625,0.14875,0.1025,0.05125,0.06875,0.04125,0.04
1269.0,0.1475,0.1075,0.11625,0.0,0.0825,0.12,0.085,0.09375,0.12125,0.125
1202.0,0.06125,0.07375,0.14875,0.0825,0.0,0.0975,0.075,0.075,0.07875,0.08125
1266.0,0.19,0.14,0.1025,0.12,0.0975,0.0,0.0775,0.15875,0.06375,0.0675
1267.0,0.05875,0.06,0.05125,0.085,0.075,0.0775,0.0,0.09375,0.06375,0.0775
1268.0,0.095,0.05875,0.06875,0.09375,0.075,0.15875,0.09375,0.0,0.105,0.0875
1245.0,0.15,0.0875,0.04125,0.12125,0.07875,0.06375,0.06375,0.105,0.0,0.01875
1260.0,0.11125,0.06625,0.04,0.125,0.08125,0.0675,0.0775,0.0875,0.01875,0.0
