 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb
model.000.00.pdb,0.373,0.182,0.128,0.611,0.085,0.553,0.238,0.113,0.030,0.431,0.623,0.283,0.511,0.000,0.176,0.013,0.075,0.000,0.154,0.222
model.000.01.pdb,0.267,0.090,0.729,0.139,0.014,0.000,0.014,0.805,0.465,0.013,0.066,0.125,0.119,0.220,0.630,0.352,0.588,0.000,0.707,0.565
model.000.02.pdb,0.385,0.113,0.145,0.500,0.062,0.391,0.190,0.129,0.017,0.254,0.426,0.308,0.676,0.000,0.224,0.000,0.085,0.000,0.179,0.259
model.000.03.pdb,0.562,0.309,0.155,0.588,0.092,0.340,0.241,0.123,0.069,0.283,0.509,0.543,0.327,0.060,0.233,0.014,0.096,0.000,0.211,0.315
model.000.04.pdb,0.442,0.143,0.206,0.500,0.014,0.241,0.143,0.177,0.088,0.185,0.404,0.420,0.548,0.044,0.298,0.014,0.111,0.000,0.255,0.340
model.000.05.pdb,0.242,0.026,0.679,0.128,0.000,0.000,0.013,0.538,0.327,0.000,0.061,0.068,0.108,0.258,0.528,0.463,0.706,0.000,0.462,0.472
model.000.06.pdb,0.250,0.200,0.025,0.473,0.145,0.675,0.309,0.000,0.000,0.604,0.600,0.291,0.250,0.000,0.042,0.000,0.013,0.000,0.030,0.076
model.000.07.pdb,0.309,0.062,0.646,0.147,0.015,0.000,0.015,0.795,0.439,0.014,0.069,0.079,0.148,0.172,0.651,0.278,0.510,0.000,0.692,0.581
model.000.08.pdb,0.000,0.015,0.000,0.099,0.046,0.306,0.045,0.000,0.000,0.233,0.132,0.000,0.088,0.000,0.000,0.000,0.000,0.016,0.000,0.000
model.000.09.pdb,0.242,0.072,0.647,0.122,0.014,0.000,0.028,0.786,0.488,0.013,0.051,0.090,0.117,0.237,0.583,0.370,0.547,0.000,0.578,0.490
model.000.10.pdb,0.283,0.028,0.714,0.153,0.000,0.000,0.000,0.500,0.255,0.000,0.079,0.074,0.136,0.090,0.551,0.276,0.640,0.000,0.479,0.587
model.000.11.pdb,0.200,0.015,0.612,0.083,0.000,0.000,0.000,0.429,0.283,0.000,0.041,0.030,0.051,0.133,0.420,0.353,0.674,0.000,0.347,0.417
model.000.12.pdb,0.180,0.500,0.162,0.147,0.153,0.067,0.278,0.228,0.311,0.194,0.167,0.388,0.000,0.447,0.145,0.190,0.149,0.000,0.200,0.097
model.000.13.pdb,0.099,0.087,0.393,0.037,0.042,0.000,0.027,0.434,0.512,0.013,0.025,0.072,0.000,0.480,0.222,0.667,0.509,0.060,0.286,0.175
model.000.14.pdb,0.000,0.000,0.118,0.000,0.014,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.072,0.027,0.154,0.169,0.127,0.000,0.014
model.000.15.pdb,0.209,0.068,0.660,0.101,0.013,0.000,0.013,0.549,0.447,0.012,0.062,0.100,0.060,0.305,0.429,0.529,0.792,0.000,0.471,0.351
model.000.16.pdb,0.652,0.106,0.407,0.344,0.000,0.079,0.058,0.370,0.167,0.040,0.227,0.309,0.375,0.059,0.596,0.074,0.266,0.000,0.489,0.714
model.000.17.pdb,0.490,0.177,0.153,0.519,0.029,0.236,0.159,0.121,0.050,0.182,0.397,0.440,0.610,0.059,0.230,0.014,0.066,0.000,0.186,0.309
model.000.18.pdb,0.132,0.104,0.474,0.037,0.014,0.000,0.042,0.531,0.561,0.013,0.025,0.106,0.015,0.490,0.310,0.609,0.608,0.000,0.340,0.237
model.000.19.pdb,0.431,0.061,0.600,0.234,0.000,0.016,0.000,0.511,0.200,0.000,0.147,0.150,0.235,0.045,0.674,0.148,0.418,0.000,0.558,0.725
