 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.310,0.094,0.634,0.312,0.264,0.409,0.129,0.540,0.200,0.340,0.000,0.000,0.129,0.347,0.015,0.391,0.045,0.086,0.553,0.189,0.071,0.170,0.192,0.500,0.571,0.622,0.140,0.218,0.373,0.500
model.000.01.pdb,0.000,0.109,0.172,0.000,0.000,0.016,0.000,0.279,0.000,0.016,0.135,0.046,0.000,0.426,0.000,0.477,0.000,0.049,0.298,0.103,0.000,0.000,0.658,0.094,0.117,0.109,0.000,0.079,0.246,0.017
model.000.02.pdb,0.135,0.644,0.246,0.117,0.092,0.082,0.072,0.286,0.049,0.196,0.000,0.127,0.072,0.094,0.183,0.115,0.072,0.000,0.222,0.000,0.085,0.093,0.179,0.197,0.250,0.143,0.095,0.420,0.451,0.143
model.000.03.pdb,0.302,0.091,0.157,0.510,0.620,0.462,0.615,0.138,0.510,0.375,0.000,0.038,0.615,0.081,0.125,0.054,0.448,0.055,0.115,0.069,0.345,0.353,0.013,0.258,0.231,0.254,0.549,0.066,0.105,0.345
model.000.04.pdb,0.386,0.288,0.587,0.500,0.404,0.545,0.226,0.509,0.269,0.568,0.000,0.000,0.152,0.200,0.074,0.186,0.086,0.000,0.491,0.045,0.100,0.271,0.115,0.562,0.714,0.610,0.268,0.431,0.462,0.650
model.000.05.pdb,0.228,0.104,0.079,0.368,0.519,0.328,0.604,0.082,0.471,0.279,0.000,0.079,0.635,0.052,0.242,0.013,0.545,0.054,0.060,0.054,0.415,0.321,0.000,0.167,0.141,0.172,0.569,0.065,0.062,0.250
model.000.06.pdb,0.176,0.744,0.241,0.133,0.108,0.098,0.056,0.262,0.032,0.214,0.000,0.180,0.071,0.060,0.220,0.062,0.103,0.000,0.219,0.000,0.102,0.091,0.117,0.233,0.268,0.161,0.094,0.500,0.442,0.161
model.000.07.pdb,0.208,0.179,0.056,0.200,0.288,0.203,0.491,0.075,0.232,0.241,0.000,0.101,0.580,0.000,0.407,0.000,0.795,0.029,0.038,0.000,0.643,0.306,0.000,0.130,0.087,0.095,0.480,0.134,0.068,0.113
model.000.08.pdb,0.314,0.242,0.646,0.339,0.295,0.370,0.155,0.679,0.180,0.389,0.000,0.000,0.123,0.368,0.026,0.382,0.051,0.056,0.667,0.119,0.091,0.196,0.345,0.588,0.696,0.532,0.167,0.386,0.608,0.412
model.000.09.pdb,0.275,0.231,0.604,0.327,0.283,0.358,0.143,0.642,0.167,0.377,0.000,0.013,0.111,0.357,0.013,0.370,0.067,0.043,0.596,0.106,0.094,0.161,0.385,0.491,0.583,0.556,0.154,0.328,0.600,0.400
