 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.569,0.150,0.153,0.509,0.673,0.680,0.250,0.000,0.091,0.627,0.103,0.327,0.393,0.103,0.766,0.119,0.321,0.000,0.113,0.162,0.000,0.429,0.242,0.154,0.463,0.042,0.179,0.186,0.305,0.139
model.000.01.pdb,0.103,0.422,0.625,0.110,0.069,0.097,0.458,0.254,0.580,0.026,0.596,0.333,0.123,0.528,0.083,0.750,0.000,0.400,0.680,0.682,0.420,0.118,0.440,0.667,0.156,0.458,0.057,0.114,0.263,0.027
model.000.02.pdb,0.543,0.176,0.194,0.426,0.553,0.562,0.294,0.000,0.119,0.480,0.130,0.362,0.380,0.116,0.644,0.138,0.226,0.000,0.127,0.186,0.000,0.350,0.283,0.179,0.522,0.031,0.207,0.156,0.308,0.090
model.000.03.pdb,0.609,0.312,0.149,0.667,0.551,0.625,0.302,0.074,0.114,0.426,0.125,0.426,0.636,0.111,0.481,0.113,0.153,0.027,0.122,0.217,0.029,0.527,0.392,0.131,0.553,0.113,0.028,0.328,0.543,0.169
model.000.04.pdb,0.542,0.260,0.185,0.455,0.490,0.529,0.353,0.074,0.130,0.375,0.169,0.489,0.469,0.143,0.571,0.150,0.193,0.041,0.153,0.259,0.045,0.400,0.420,0.169,0.553,0.113,0.159,0.185,0.449,0.086
model.000.05.pdb,0.080,0.373,0.647,0.074,0.064,0.090,0.407,0.270,0.700,0.024,0.732,0.276,0.113,0.611,0.077,0.551,0.000,0.456,0.837,0.569,0.481,0.083,0.345,0.617,0.143,0.462,0.081,0.050,0.200,0.000
model.000.06.pdb,0.370,0.086,0.027,0.455,0.551,0.444,0.095,0.000,0.000,0.674,0.023,0.117,0.358,0.000,0.481,0.000,0.360,0.000,0.012,0.028,0.000,0.400,0.076,0.030,0.281,0.015,0.106,0.185,0.183,0.188
model.000.07.pdb,0.109,0.429,0.644,0.100,0.090,0.119,0.500,0.228,0.531,0.042,0.500,0.391,0.113,0.481,0.121,0.737,0.016,0.327,0.569,0.628,0.340,0.095,0.511,0.571,0.186,0.404,0.061,0.072,0.283,0.014
model.000.08.pdb,0.076,0.000,0.000,0.085,0.123,0.087,0.000,0.000,0.000,0.213,0.000,0.000,0.030,0.000,0.121,0.000,0.548,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.014,0.000,0.296,0.014,0.000,0.014
model.000.09.pdb,0.086,0.327,0.646,0.093,0.054,0.081,0.420,0.293,0.538,0.026,0.559,0.278,0.072,0.464,0.082,0.690,0.000,0.393,0.604,0.562,0.412,0.103,0.377,0.578,0.136,0.420,0.087,0.113,0.217,0.040
