 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.442,0.186,0.500,0.327,0.533,0.169,0.169,0.222,0.100,0.164,0.203,0.100,0.031,0.014,0.000,0.119,0.429,0.667,0.044,0.314,0.167,0.074,0.100,0.296,0.062,0.180,0.360,0.211,0.092,0.000
model.000.01.pdb,0.519,0.175,0.489,0.622,0.521,0.159,0.352,0.186,0.061,0.154,0.190,0.111,0.129,0.027,0.000,0.129,0.451,0.609,0.042,0.268,0.174,0.085,0.250,0.682,0.058,0.407,0.532,0.106,0.103,0.000
model.000.02.pdb,0.453,0.241,0.511,0.543,0.479,0.200,0.246,0.283,0.000,0.217,0.259,0.153,0.153,0.028,0.000,0.132,0.600,0.532,0.058,0.408,0.234,0.103,0.259,0.565,0.044,0.276,0.429,0.029,0.123,0.029
model.000.03.pdb,0.214,0.125,0.311,0.107,0.240,0.150,0.051,0.157,0.073,0.185,0.208,0.157,0.000,0.000,0.121,0.062,0.260,0.286,0.032,0.250,0.111,0.031,0.000,0.068,0.000,0.048,0.245,0.127,0.123,0.127
model.000.04.pdb,0.134,0.660,0.151,0.145,0.208,0.774,0.012,0.585,0.000,0.618,0.712,0.615,0.151,0.475,0.111,0.691,0.397,0.158,0.534,0.574,0.727,0.596,0.063,0.143,0.475,0.034,0.117,0.000,0.589,0.279
model.000.05.pdb,0.462,0.164,0.558,0.429,0.628,0.149,0.186,0.196,0.098,0.161,0.180,0.081,0.081,0.014,0.000,0.101,0.543,0.732,0.029,0.333,0.164,0.057,0.155,0.420,0.029,0.217,0.380,0.148,0.075,0.000
model.000.06.pdb,0.412,0.241,0.537,0.294,0.500,0.197,0.119,0.260,0.068,0.236,0.259,0.145,0.016,0.015,0.000,0.108,0.489,0.558,0.046,0.391,0.213,0.077,0.068,0.241,0.048,0.131,0.354,0.138,0.115,0.031
model.000.07.pdb,0.014,0.429,0.000,0.062,0.062,0.382,0.000,0.347,0.000,0.420,0.246,0.269,0.320,0.532,0.043,0.471,0.129,0.045,0.578,0.155,0.375,0.553,0.082,0.061,0.643,0.014,0.000,0.000,0.392,0.113
model.000.08.pdb,0.415,0.000,0.269,0.255,0.169,0.000,0.643,0.000,0.347,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.061,0.148,0.000,0.000,0.000,0.000,0.158,0.250,0.000,0.532,0.333,0.327,0.000,0.000
model.000.09.pdb,0.095,0.642,0.122,0.089,0.147,0.632,0.000,0.566,0.000,0.760,0.571,0.566,0.186,0.561,0.113,0.643,0.299,0.115,0.600,0.424,0.649,0.667,0.037,0.101,0.564,0.011,0.076,0.000,0.571,0.265
