 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.014,0.432,0.125,0.190,0.364,0.345,0.077,0.175,0.217,0.200,0.016,0.014,0.188,0.109,0.327,0.320,0.194,0.578,0.175,0.000,0.164,0.283,0.108,0.346,0.000,0.274,0.177,0.489,0.121,0.207
model.000.01.pdb,0.100,0.558,0.118,0.159,0.280,0.640,0.072,0.420,0.222,0.434,0.015,0.014,0.176,0.339,0.622,0.591,0.472,0.630,0.418,0.013,0.136,0.600,0.118,0.510,0.000,0.482,0.149,0.578,0.300,0.213
model.000.02.pdb,0.119,0.477,0.156,0.268,0.170,0.569,0.075,0.327,0.293,0.370,0.000,0.000,0.238,0.281,0.420,0.659,0.333,0.553,0.333,0.027,0.197,0.429,0.156,0.385,0.000,0.421,0.210,0.683,0.206,0.286
model.000.03.pdb,0.000,0.217,0.102,0.240,0.262,0.076,0.000,0.034,0.222,0.048,0.000,0.000,0.150,0.016,0.088,0.113,0.063,0.231,0.047,0.015,0.208,0.070,0.121,0.145,0.000,0.091,0.200,0.224,0.031,0.189
model.000.04.pdb,0.110,0.110,0.731,0.642,0.040,0.185,0.544,0.062,0.685,0.071,0.242,0.375,0.774,0.060,0.087,0.183,0.057,0.127,0.034,0.431,0.679,0.049,0.731,0.100,0.254,0.090,0.685,0.181,0.034,0.571
model.000.05.pdb,0.057,0.455,0.106,0.186,0.326,0.436,0.044,0.236,0.233,0.259,0.000,0.000,0.167,0.161,0.373,0.426,0.250,0.636,0.230,0.013,0.161,0.353,0.090,0.365,0.000,0.356,0.175,0.581,0.136,0.224
model.000.06.pdb,0.014,0.364,0.150,0.269,0.326,0.293,0.063,0.123,0.296,0.169,0.000,0.000,0.237,0.097,0.269,0.312,0.164,0.447,0.145,0.014,0.214,0.204,0.150,0.288,0.000,0.246,0.228,0.488,0.092,0.288
model.000.07.pdb,0.259,0.000,0.440,0.211,0.000,0.068,0.667,0.081,0.237,0.108,0.641,0.667,0.357,0.145,0.015,0.082,0.088,0.029,0.088,0.531,0.291,0.030,0.440,0.000,0.571,0.053,0.327,0.063,0.057,0.273
model.000.08.pdb,0.074,0.312,0.000,0.000,0.395,0.345,0.000,0.314,0.000,0.263,0.000,0.000,0.000,0.291,0.380,0.158,0.396,0.224,0.321,0.000,0.000,0.388,0.000,0.429,0.000,0.339,0.000,0.117,0.423,0.000
model.000.09.pdb,0.154,0.067,0.648,0.536,0.027,0.131,0.611,0.063,0.552,0.060,0.373,0.526,0.661,0.073,0.049,0.137,0.058,0.086,0.034,0.533,0.571,0.037,0.712,0.048,0.339,0.067,0.607,0.135,0.011,0.554
