 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.373,0.182,0.128,0.611,0.085,0.553,0.238,0.113,0.030,0.431,0.623,0.283,0.511,0.000,0.176,0.013,0.075,0.000,0.154,0.222,0.362,0.074,0.132,0.776,0.134,0.093,0.049,0.373,0.364,0.118
model.000.01.pdb,0.267,0.090,0.729,0.139,0.014,0.000,0.014,0.805,0.465,0.013,0.066,0.125,0.119,0.220,0.630,0.352,0.588,0.000,0.707,0.565,0.072,0.673,0.723,0.123,0.014,0.481,0.127,0.382,0.148,0.509
model.000.02.pdb,0.385,0.113,0.145,0.500,0.062,0.391,0.190,0.129,0.017,0.254,0.426,0.308,0.676,0.000,0.224,0.000,0.085,0.000,0.179,0.259,0.308,0.083,0.149,0.625,0.098,0.123,0.041,0.469,0.375,0.152
model.000.03.pdb,0.562,0.309,0.155,0.588,0.092,0.340,0.241,0.123,0.069,0.283,0.509,0.543,0.327,0.060,0.233,0.014,0.096,0.000,0.211,0.315,0.492,0.110,0.176,0.421,0.148,0.086,0.129,0.389,0.683,0.129
model.000.04.pdb,0.442,0.143,0.206,0.500,0.014,0.241,0.143,0.177,0.088,0.185,0.404,0.420,0.548,0.044,0.298,0.014,0.111,0.000,0.255,0.340,0.333,0.125,0.212,0.500,0.061,0.118,0.082,0.531,0.468,0.145
model.000.05.pdb,0.242,0.026,0.679,0.128,0.000,0.000,0.013,0.538,0.327,0.000,0.061,0.068,0.108,0.258,0.528,0.463,0.706,0.000,0.462,0.472,0.044,0.630,0.673,0.114,0.000,0.694,0.162,0.323,0.118,0.623
model.000.06.pdb,0.250,0.200,0.025,0.473,0.145,0.675,0.309,0.000,0.000,0.604,0.600,0.291,0.250,0.000,0.042,0.000,0.013,0.000,0.030,0.076,0.419,0.013,0.026,0.473,0.167,0.000,0.053,0.136,0.255,0.013
model.000.07.pdb,0.309,0.062,0.646,0.147,0.015,0.000,0.015,0.795,0.439,0.014,0.069,0.079,0.148,0.172,0.651,0.278,0.510,0.000,0.692,0.581,0.049,0.592,0.604,0.147,0.015,0.460,0.101,0.412,0.138,0.462
model.000.08.pdb,0.000,0.015,0.000,0.099,0.046,0.306,0.045,0.000,0.000,0.233,0.132,0.000,0.088,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.090,0.000,0.000,0.164,0.015,0.000,0.000,0.043,0.000,0.000
model.000.09.pdb,0.242,0.072,0.647,0.122,0.014,0.000,0.028,0.786,0.488,0.013,0.051,0.090,0.117,0.237,0.583,0.370,0.547,0.000,0.578,0.490,0.059,0.596,0.608,0.122,0.014,0.529,0.157,0.351,0.127,0.500
