 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.310,0.000,0.135,0.302,0.386,0.228,0.176,0.208,0.314,0.275,0.222,0.383,0.015,0.231,0.250,0.231,0.125,0.245,0.143,0.053,0.227,0.311,0.283,0.069,0.036,0.035,0.151,0.148,0.439,0.196
model.000.01.pdb,0.094,0.109,0.644,0.091,0.288,0.104,0.744,0.179,0.242,0.231,0.141,0.111,0.367,0.295,0.067,0.463,0.030,0.227,0.130,0.000,0.232,0.213,0.078,0.000,0.074,0.194,0.134,0.164,0.321,0.228
model.000.02.pdb,0.634,0.172,0.246,0.157,0.587,0.079,0.241,0.056,0.646,0.604,0.625,0.167,0.197,0.727,0.100,0.551,0.375,0.660,0.024,0.241,0.000,0.775,0.111,0.254,0.000,0.000,0.622,0.038,0.511,0.015
model.000.03.pdb,0.312,0.000,0.117,0.510,0.500,0.368,0.133,0.200,0.339,0.327,0.254,0.622,0.014,0.241,0.404,0.263,0.170,0.321,0.250,0.079,0.088,0.340,0.434,0.148,0.119,0.015,0.169,0.200,0.457,0.086
model.000.04.pdb,0.264,0.000,0.092,0.620,0.404,0.519,0.108,0.288,0.295,0.283,0.238,0.711,0.013,0.206,0.540,0.226,0.138,0.279,0.333,0.059,0.119,0.291,0.569,0.121,0.228,0.044,0.159,0.323,0.365,0.136
model.000.05.pdb,0.409,0.016,0.082,0.462,0.545,0.328,0.098,0.203,0.370,0.358,0.352,0.532,0.014,0.291,0.358,0.268,0.245,0.377,0.197,0.136,0.109,0.435,0.389,0.150,0.083,0.031,0.259,0.167,0.467,0.127
model.000.06.pdb,0.129,0.000,0.072,0.615,0.226,0.604,0.056,0.491,0.155,0.143,0.125,0.600,0.000,0.082,0.600,0.113,0.078,0.157,0.582,0.014,0.302,0.138,0.596,0.055,0.327,0.175,0.070,0.518,0.213,0.321
model.000.07.pdb,0.540,0.279,0.286,0.138,0.509,0.082,0.262,0.075,0.679,0.642,0.544,0.176,0.236,0.686,0.087,0.564,0.407,0.630,0.056,0.281,0.041,0.620,0.098,0.254,0.013,0.013,0.627,0.070,0.446,0.041
model.000.08.pdb,0.200,0.000,0.049,0.510,0.269,0.471,0.032,0.232,0.180,0.167,0.203,0.628,0.000,0.113,0.489,0.095,0.157,0.183,0.305,0.066,0.073,0.185,0.521,0.175,0.167,0.000,0.138,0.250,0.255,0.091
model.000.09.pdb,0.340,0.016,0.196,0.375,0.568,0.279,0.214,0.241,0.389,0.377,0.276,0.460,0.056,0.333,0.304,0.412,0.127,0.370,0.194,0.062,0.170,0.396,0.310,0.077,0.100,0.047,0.190,0.200,0.634,0.167
model.000.10.pdb,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.018,0.000,0.000,0.145,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000
model.000.11.pdb,0.000,0.046,0.127,0.038,0.000,0.079,0.180,0.101,0.000,0.013,0.013,0.000,0.234,0.027,0.041,0.041,0.000,0.013,0.091,0.000,0.082,0.000,0.026,0.000,0.094,0.315,0.014,0.079,0.000,0.098
model.000.12.pdb,0.129,0.000,0.072,0.615,0.152,0.635,0.071,0.580,0.123,0.111,0.110,0.600,0.012,0.082,0.600,0.097,0.062,0.125,0.611,0.014,0.380,0.121,0.627,0.055,0.377,0.233,0.070,0.667,0.175,0.400
model.000.13.pdb,0.347,0.426,0.094,0.081,0.200,0.052,0.060,0.000,0.368,0.357,0.400,0.101,0.182,0.339,0.070,0.190,0.548,0.400,0.012,0.365,0.000,0.321,0.068,0.304,0.000,0.000,0.532,0.000,0.148,0.000
model.000.14.pdb,0.015,0.000,0.183,0.125,0.074,0.242,0.220,0.407,0.026,0.013,0.000,0.116,0.097,0.041,0.132,0.101,0.000,0.026,0.355,0.000,0.571,0.044,0.127,0.000,0.273,0.578,0.000,0.390,0.109,0.523
model.000.15.pdb,0.391,0.477,0.115,0.054,0.186,0.013,0.062,0.000,0.382,0.370,0.471,0.057,0.246,0.404,0.028,0.237,0.537,0.415,0.000,0.408,0.000,0.333,0.027,0.365,0.000,0.000,0.591,0.000,0.133,0.000
model.000.16.pdb,0.045,0.000,0.072,0.448,0.086,0.545,0.103,0.795,0.051,0.067,0.066,0.429,0.025,0.053,0.455,0.082,0.000,0.080,0.706,0.000,0.568,0.042,0.482,0.013,0.490,0.396,0.013,0.700,0.138,0.556
model.000.17.pdb,0.086,0.049,0.000,0.055,0.000,0.054,0.000,0.029,0.056,0.043,0.072,0.028,0.000,0.029,0.074,0.000,0.127,0.014,0.053,0.308,0.000,0.047,0.086,0.346,0.119,0.015,0.062,0.068,0.000,0.000
model.000.18.pdb,0.553,0.298,0.222,0.115,0.491,0.060,0.219,0.038,0.667,0.596,0.585,0.169,0.214,0.608,0.078,0.491,0.469,0.585,0.034,0.345,0.014,0.540,0.089,0.311,0.000,0.000,0.580,0.035,0.426,0.000
model.000.19.pdb,0.189,0.103,0.000,0.069,0.045,0.054,0.000,0.000,0.119,0.106,0.175,0.058,0.014,0.108,0.058,0.043,0.240,0.088,0.067,0.417,0.000,0.117,0.070,0.591,0.082,0.000,0.150,0.068,0.031,0.000
model.000.20.pdb,0.071,0.000,0.085,0.345,0.100,0.415,0.102,0.643,0.091,0.094,0.060,0.273,0.029,0.078,0.321,0.113,0.000,0.076,0.481,0.000,0.686,0.085,0.327,0.000,0.312,0.422,0.015,0.531,0.123,0.765
model.000.21.pdb,0.170,0.000,0.093,0.353,0.271,0.321,0.091,0.306,0.196,0.161,0.138,0.413,0.000,0.123,0.354,0.143,0.102,0.158,0.241,0.034,0.286,0.180,0.333,0.051,0.094,0.054,0.109,0.228,0.311,0.250
model.000.22.pdb,0.192,0.658,0.179,0.013,0.115,0.000,0.117,0.000,0.345,0.385,0.281,0.000,0.321,0.340,0.000,0.268,0.326,0.327,0.000,0.264,0.000,0.179,0.000,0.190,0.000,0.000,0.417,0.000,0.100,0.000
model.000.23.pdb,0.500,0.094,0.197,0.258,0.562,0.167,0.233,0.130,0.588,0.491,0.538,0.295,0.125,0.529,0.179,0.444,0.236,0.538,0.089,0.175,0.097,0.622,0.206,0.188,0.029,0.000,0.415,0.091,0.553,0.095
model.000.24.pdb,0.571,0.117,0.250,0.231,0.714,0.141,0.268,0.087,0.696,0.583,0.540,0.267,0.147,0.562,0.169,0.562,0.300,0.571,0.051,0.183,0.048,0.750,0.179,0.197,0.015,0.000,0.500,0.052,0.591,0.048
model.000.25.pdb,0.622,0.109,0.143,0.254,0.610,0.172,0.161,0.095,0.532,0.556,0.614,0.296,0.143,0.568,0.207,0.353,0.311,0.614,0.085,0.204,0.017,0.684,0.217,0.218,0.033,0.016,0.535,0.071,0.524,0.034
model.000.26.pdb,0.140,0.000,0.095,0.549,0.268,0.569,0.094,0.480,0.167,0.154,0.134,0.630,0.013,0.088,0.500,0.156,0.085,0.152,0.491,0.014,0.362,0.150,0.529,0.043,0.283,0.211,0.076,0.455,0.232,0.354
model.000.27.pdb,0.218,0.079,0.420,0.066,0.431,0.065,0.500,0.134,0.386,0.328,0.279,0.100,0.234,0.357,0.027,0.551,0.065,0.322,0.105,0.059,0.222,0.365,0.039,0.057,0.061,0.145,0.217,0.155,0.449,0.196
model.000.28.pdb,0.373,0.246,0.451,0.105,0.462,0.062,0.442,0.068,0.608,0.600,0.446,0.127,0.390,0.717,0.067,0.795,0.211,0.588,0.036,0.136,0.015,0.480,0.064,0.132,0.014,0.014,0.490,0.049,0.423,0.029
model.000.29.pdb,0.500,0.017,0.143,0.345,0.650,0.250,0.161,0.113,0.412,0.400,0.392,0.429,0.043,0.353,0.296,0.327,0.255,0.420,0.132,0.140,0.035,0.455,0.304,0.175,0.050,0.000,0.294,0.103,0.600,0.034
