 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.235,0.100,0.633,0.583,0.773,0.255,0.043,0.068,0.510,0.084,0.367,0.636,0.067,0.571,0.062,0.193,0.013,0.078,0.141,0.014,0.527,0.291,0.095,0.659,0.078,0.090,0.328,0.449,0.206
model.000.01.pdb,0.235,1.000,0.404,0.190,0.182,0.196,0.657,0.127,0.367,0.100,0.362,0.514,0.326,0.327,0.138,0.381,0.018,0.161,0.358,0.476,0.180,0.197,0.579,0.415,0.265,0.289,0.016,0.138,0.429,0.016
model.000.02.pdb,0.100,0.404,1.000,0.107,0.113,0.125,0.500,0.169,0.723,0.053,0.691,0.346,0.136,0.627,0.111,0.636,0.000,0.317,0.686,0.652,0.281,0.101,0.423,0.714,0.188,0.286,0.118,0.081,0.233,0.026
model.000.03.pdb,0.633,0.190,0.107,1.000,0.608,0.647,0.210,0.097,0.077,0.537,0.103,0.304,0.660,0.075,0.509,0.056,0.194,0.038,0.085,0.129,0.027,0.636,0.283,0.087,0.612,0.071,0.039,0.431,0.453,0.242
model.000.04.pdb,0.583,0.182,0.113,0.608,1.000,0.667,0.224,0.056,0.067,0.681,0.095,0.255,0.542,0.065,0.646,0.060,0.250,0.013,0.062,0.119,0.000,0.593,0.217,0.092,0.500,0.044,0.103,0.295,0.327,0.200
model.000.05.pdb,0.773,0.196,0.125,0.647,0.667,1.000,0.259,0.027,0.079,0.558,0.080,0.365,0.551,0.077,0.688,0.090,0.220,0.000,0.087,0.149,0.000,0.492,0.293,0.123,0.638,0.043,0.100,0.286,0.442,0.176
model.000.06.pdb,0.255,0.657,0.500,0.210,0.224,0.259,1.000,0.097,0.431,0.143,0.393,0.590,0.288,0.389,0.220,0.455,0.033,0.109,0.393,0.581,0.121,0.179,0.650,0.488,0.360,0.231,0.097,0.125,0.467,0.029
model.000.07.pdb,0.043,0.127,0.169,0.097,0.056,0.027,0.097,1.000,0.167,0.027,0.290,0.048,0.076,0.113,0.000,0.172,0.000,0.500,0.242,0.125,0.533,0.203,0.077,0.115,0.059,0.581,0.000,0.288,0.129,0.190
model.000.08.pdb,0.068,0.367,0.723,0.077,0.067,0.079,0.431,0.167,1.000,0.013,0.679,0.268,0.118,0.750,0.080,0.587,0.000,0.356,0.740,0.604,0.321,0.073,0.339,0.659,0.149,0.281,0.132,0.038,0.190,0.013
model.000.09.pdb,0.510,0.100,0.053,0.537,0.681,0.558,0.143,0.027,0.013,1.000,0.033,0.186,0.389,0.012,0.538,0.029,0.315,0.000,0.024,0.056,0.000,0.450,0.121,0.043,0.382,0.014,0.134,0.212,0.213,0.215
model.000.10.pdb,0.084,0.362,0.691,0.103,0.095,0.080,0.393,0.290,0.679,0.033,1.000,0.258,0.143,0.655,0.069,0.491,0.000,0.460,0.768,0.561,0.458,0.136,0.359,0.574,0.141,0.441,0.099,0.120,0.208,0.022
model.000.11.pdb,0.367,0.514,0.346,0.304,0.255,0.365,0.590,0.048,0.268,0.186,0.258,1.000,0.354,0.281,0.321,0.319,0.034,0.062,0.288,0.435,0.068,0.203,0.730,0.348,0.535,0.148,0.048,0.129,0.561,0.030
