 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.026,0.191,0.419,0.190,0.577,0.286,0.000,0.000,0.026,0.060,0.121,0.250,0.349,0.250,0.056,0.262,0.000,0.000,0.305,0.000,0.072,0.000,0.242,0.185,0.477,0.000,0.000,0.562,0.174
model.000.01.pdb,0.026,1.000,0.000,0.048,0.175,0.080,0.076,0.490,0.551,0.305,0.207,0.177,0.113,0.063,0.088,0.000,0.041,0.583,0.569,0.000,0.674,0.217,0.245,0.101,0.101,0.032,0.449,0.365,0.014,0.379
model.000.02.pdb,0.191,0.000,1.000,0.290,0.152,0.169,0.123,0.042,0.026,0.000,0.125,0.119,0.157,0.344,0.152,0.027,0.345,0.026,0.051,0.529,0.000,0.136,0.068,0.219,0.200,0.048,0.043,0.106,0.288,0.000
model.000.03.pdb,0.419,0.048,0.290,1.000,0.456,0.607,0.481,0.079,0.062,0.000,0.317,0.439,0.600,0.722,0.627,0.000,0.635,0.090,0.047,0.349,0.066,0.414,0.077,0.604,0.604,0.352,0.096,0.081,0.596,0.060
model.000.04.pdb,0.190,0.175,0.152,0.456,1.000,0.375,0.489,0.211,0.200,0.000,0.571,0.725,0.596,0.509,0.667,0.000,0.532,0.220,0.152,0.180,0.214,0.605,0.188,0.600,0.600,0.176,0.288,0.175,0.296,0.086
model.000.05.pdb,0.577,0.080,0.169,0.607,0.375,1.000,0.542,0.070,0.039,0.000,0.217,0.310,0.439,0.526,0.481,0.013,0.386,0.053,0.025,0.295,0.087,0.246,0.016,0.463,0.386,0.489,0.072,0.000,0.571,0.153
model.000.06.pdb,0.286,0.076,0.123,0.481,0.489,0.542,1.000,0.065,0.078,0.000,0.286,0.435,0.600,0.540,0.634,0.000,0.408,0.078,0.028,0.190,0.102,0.320,0.019,0.468,0.468,0.326,0.103,0.016,0.340,0.058
model.000.07.pdb,0.000,0.490,0.042,0.079,0.211,0.070,0.065,1.000,0.614,0.220,0.354,0.193,0.121,0.097,0.150,0.000,0.109,0.651,0.630,0.000,0.595,0.283,0.556,0.164,0.145,0.000,0.610,0.535,0.000,0.293
model.000.08.pdb,0.000,0.551,0.026,0.062,0.200,0.039,0.078,0.614,1.000,0.250,0.259,0.164,0.100,0.093,0.125,0.000,0.088,0.609,0.733,0.000,0.667,0.246,0.405,0.138,0.121,0.000,0.500,0.568,0.014,0.368
model.000.09.pdb,0.026,0.305,0.000,0.000,0.000,0.000,0.000,0.220,0.250,1.000,0.015,0.000,0.000,0.000,0.000,0.106,0.000,0.293,0.274,0.000,0.291,0.029,0.111,0.000,0.000,0.000,0.094,0.250,0.000,0.362
model.000.10.pdb,0.060,0.207,0.125,0.317,0.571,0.217,0.286,0.354,0.259,0.015,1.000,0.625,0.392,0.310,0.467,0.000,0.360,0.333,0.241,0.097,0.255,0.625,0.359,0.511,0.478,0.057,0.370,0.286,0.158,0.091
model.000.11.pdb,0.121,0.177,0.119,0.439,0.725,0.310,0.435,0.193,0.164,0.000,0.625,1.000,0.644,0.436,0.643,0.000,0.511,0.203,0.136,0.127,0.175,0.659,0.167,0.578,0.651,0.157,0.294,0.158,0.232,0.056
model.000.12.pdb,0.250,0.113,0.157,0.600,0.596,0.439,0.600,0.121,0.100,0.000,0.392,0.644,1.000,0.604,0.786,0.000,0.540,0.116,0.080,0.185,0.090,0.480,0.107,0.540,0.638,0.300,0.200,0.108,0.339,0.038
model.000.13.pdb,0.349,0.063,0.344,0.722,0.509,0.526,0.540,0.097,0.093,0.000,0.310,0.436,0.604,1.000,0.633,0.013,0.708,0.108,0.062,0.390,0.083,0.411,0.081,0.640,0.608,0.273,0.132,0.085,0.509,0.024
model.000.14.pdb,0.250,0.088,0.152,0.627,0.667,0.481,0.634,0.150,0.125,0.000,0.467,0.643,0.786,0.633,1.000,0.000,0.565,0.161,0.086,0.180,0.115,0.533,0.096,0.636,0.714,0.277,0.175,0.098,0.346,0.056
model.000.15.pdb,0.056,0.000,0.027,0.000,0.000,0.013,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.013,0.000,1.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.014,0.000
model.000.16.pdb,0.262,0.041,0.345,0.635,0.532,0.386,0.408,0.109,0.088,0.000,0.360,0.511,0.540,0.708,0.565,0.000,1.000,0.104,0.068,0.345,0.061,0.479,0.113,0.574,0.574,0.170,0.113,0.113,0.412,0.026
model.000.17.pdb,0.000,0.583,0.026,0.090,0.220,0.053,0.078,0.651,0.609,0.293,0.333,0.203,0.116,0.108,0.161,0.000,0.104,1.000,0.660,0.000,0.667,0.291,0.372,0.175,0.156,0.000,0.500,0.468,0.014,0.368
model.000.18.pdb,0.000,0.569,0.051,0.047,0.152,0.025,0.028,0.630,0.733,0.274,0.241,0.136,0.080,0.062,0.086,0.000,0.068,0.660,1.000,0.000,0.609,0.190,0.465,0.099,0.099,0.000,0.521,0.622,0.000,0.344
model.000.19.pdb,0.305,0.000,0.529,0.349,0.180,0.295,0.190,0.000,0.000,0.000,0.097,0.127,0.185,0.390,0.180,0.059,0.345,0.000,0.000,1.000,0.000,0.109,0.000,0.276,0.194,0.170,0.000,0.000,0.412,0.040
model.000.20.pdb,0.000,0.674,0.000,0.066,0.214,0.087,0.102,0.595,0.667,0.291,0.255,0.175,0.090,0.083,0.115,0.000,0.061,0.667,0.609,0.000,1.000,0.218,0.279,0.148,0.111,0.000,0.444,0.444,0.000,0.396
model.000.21.pdb,0.072,0.217,0.136,0.414,0.605,0.246,0.320,0.283,0.246,0.029,0.625,0.659,0.480,0.411,0.533,0.000,0.479,0.291,0.190,0.109,0.218,1.000,0.244,0.543,0.651,0.093,0.320,0.222,0.211,0.087
model.000.22.pdb,0.000,0.245,0.068,0.077,0.188,0.016,0.019,0.556,0.405,0.111,0.359,0.167,0.107,0.081,0.096,0.000,0.113,0.372,0.465,0.000,0.279,0.244,1.000,0.113,0.113,0.000,0.588,0.588,0.000,0.105
model.000.23.pdb,0.242,0.101,0.219,0.604,0.600,0.463,0.468,0.164,0.138,0.000,0.511,0.578,0.540,0.640,0.636,0.000,0.574,0.175,0.099,0.276,0.148,0.543,0.113,1.000,0.721,0.192,0.169,0.113,0.469,0.040
model.000.24.pdb,0.185,0.101,0.200,0.604,0.600,0.386,0.468,0.145,0.121,0.000,0.478,0.651,0.638,0.608,0.714,0.000,0.574,0.156,0.099,0.194,0.111,0.651,0.113,0.721,1.000,0.192,0.190,0.131,0.358,0.040
model.000.25.pdb,0.477,0.032,0.048,0.352,0.176,0.489,0.326,0.000,0.000,0.000,0.057,0.157,0.300,0.273,0.277,0.017,0.170,0.000,0.000,0.170,0.000,0.093,0.000,0.192,0.192,1.000,0.018,0.000,0.463,0.138
model.000.26.pdb,0.000,0.449,0.043,0.096,0.288,0.072,0.103,0.610,0.500,0.094,0.370,0.294,0.200,0.132,0.175,0.000,0.113,0.500,0.521,0.000,0.444,0.320,0.588,0.169,0.190,0.018,1.000,0.422,0.000,0.197
model.000.27.pdb,0.000,0.365,0.106,0.081,0.175,0.000,0.016,0.535,0.568,0.250,0.286,0.158,0.108,0.085,0.098,0.000,0.113,0.468,0.622,0.000,0.444,0.222,0.588,0.113,0.131,0.000,0.422,1.000,0.031,0.197
model.000.28.pdb,0.562,0.014,0.288,0.596,0.296,0.571,0.340,0.000,0.014,0.000,0.158,0.232,0.339,0.509,0.346,0.014,0.412,0.014,0.000,0.412,0.000,0.211,0.000,0.469,0.358,0.463,0.000,0.031,1.000,0.101
model.000.29.pdb,0.174,0.379,0.000,0.060,0.086,0.153,0.058,0.293,0.368,0.362,0.091,0.056,0.038,0.024,0.056,0.000,0.026,0.368,0.344,0.040,0.396,0.087,0.105,0.040,0.040,0.138,0.197,0.197,0.101,1.000
