 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.649,0.477,0.465,0.317,0.145,0.722,0.568,0.017,0.151,0.099,0.088,0.167,0.057,0.113,0.500,0.318,0.548,0.634,0.000,0.014,0.111,0.204,0.419,0.113,0.000,0.484,0.333,0.000,0.429,0.239
model.000.01.pdb,0.088,0.179,0.067,0.038,0.000,0.086,0.054,0.000,0.722,0.000,0.575,0.422,0.000,0.000,0.049,0.017,0.089,0.172,0.000,0.000,0.000,0.579,0.240,0.017,0.220,0.068,0.000,0.000,0.130,0.036
model.000.02.pdb,0.083,0.232,0.218,0.000,0.051,0.119,0.051,0.121,0.182,0.065,0.179,0.098,0.071,0.074,0.175,0.088,0.000,0.183,0.000,0.086,0.016,0.068,0.000,0.465,0.185,0.000,0.154,0.113,0.000,0.356
model.000.03.pdb,0.230,0.197,0.305,0.193,0.824,0.226,0.286,0.250,0.000,0.586,0.000,0.000,0.373,0.627,0.283,0.412,0.148,0.174,0.322,0.365,0.510,0.000,0.071,0.074,0.000,0.176,0.346,0.234,0.104,0.127
model.000.04.pdb,0.426,0.614,0.769,0.200,0.232,0.581,0.455,0.047,0.098,0.167,0.062,0.113,0.069,0.172,0.605,0.455,0.256,0.553,0.014,0.026,0.179,0.066,0.175,0.327,0.000,0.333,0.442,0.029,0.179,0.500
model.000.05.pdb,0.152,0.143,0.200,0.150,0.741,0.132,0.197,0.382,0.000,0.722,0.000,0.000,0.449,0.787,0.200,0.327,0.086,0.108,0.386,0.500,0.471,0.000,0.027,0.072,0.000,0.109,0.291,0.333,0.056,0.091
model.000.06.pdb,0.100,0.250,0.236,0.000,0.050,0.136,0.068,0.119,0.138,0.051,0.155,0.079,0.052,0.057,0.193,0.125,0.000,0.180,0.000,0.100,0.000,0.049,0.000,0.488,0.204,0.000,0.173,0.148,0.000,0.409
model.000.07.pdb,0.094,0.088,0.091,0.000,0.571,0.060,0.081,0.628,0.000,0.611,0.000,0.000,0.625,0.592,0.143,0.155,0.000,0.041,0.237,0.653,0.232,0.000,0.000,0.193,0.000,0.000,0.226,0.574,0.000,0.119
model.000.08.pdb,0.460,0.638,0.562,0.158,0.152,0.510,0.346,0.028,0.304,0.098,0.194,0.316,0.062,0.110,0.500,0.296,0.277,0.612,0.000,0.012,0.091,0.224,0.304,0.224,0.029,0.261,0.333,0.013,0.286,0.380
model.000.09.pdb,0.392,0.667,0.587,0.143,0.156,0.500,0.333,0.029,0.315,0.100,0.220,0.327,0.065,0.113,0.490,0.283,0.234,0.571,0.000,0.025,0.129,0.211,0.246,0.190,0.045,0.217,0.294,0.000,0.250,0.367
model.000.10.pdb,0.565,0.551,0.480,0.275,0.139,0.587,0.468,0.014,0.263,0.099,0.159,0.233,0.047,0.111,0.451,0.278,0.405,0.660,0.000,0.025,0.109,0.228,0.358,0.111,0.029,0.357,0.241,0.000,0.392,0.259
model.000.11.pdb,0.291,0.250,0.352,0.231,0.648,0.286,0.360,0.203,0.000,0.517,0.000,0.014,0.320,0.646,0.327,0.545,0.184,0.242,0.175,0.281,0.522,0.000,0.076,0.095,0.000,0.191,0.467,0.154,0.111,0.175
model.000.12.pdb,0.043,0.203,0.136,0.015,0.000,0.042,0.029,0.058,0.352,0.011,0.510,0.190,0.000,0.013,0.087,0.014,0.034,0.145,0.000,0.063,0.000,0.183,0.058,0.164,0.358,0.036,0.030,0.055,0.029,0.169
model.000.13.pdb,0.400,0.609,0.469,0.145,0.100,0.449,0.367,0.045,0.346,0.074,0.246,0.241,0.066,0.068,0.469,0.218,0.267,0.551,0.000,0.013,0.078,0.214,0.228,0.214,0.078,0.250,0.250,0.014,0.211,0.404
model.000.14.pdb,0.183,0.172,0.237,0.185,0.745,0.161,0.236,0.291,0.000,0.630,0.000,0.000,0.375,0.681,0.237,0.360,0.115,0.132,0.345,0.367,0.591,0.000,0.044,0.045,0.000,0.143,0.320,0.250,0.077,0.098
model.000.15.pdb,0.273,0.574,0.469,0.050,0.100,0.340,0.196,0.061,0.250,0.061,0.203,0.220,0.066,0.083,0.412,0.218,0.118,0.434,0.000,0.038,0.045,0.133,0.111,0.388,0.095,0.100,0.275,0.057,0.095,0.535
model.000.16.pdb,0.429,0.255,0.192,0.325,0.099,0.386,0.390,0.000,0.277,0.085,0.173,0.292,0.000,0.079,0.216,0.213,0.516,0.435,0.000,0.000,0.093,0.450,0.500,0.000,0.035,0.500,0.122,0.000,0.553,0.057
model.000.17.pdb,0.385,0.617,0.574,0.204,0.169,0.490,0.380,0.029,0.309,0.113,0.237,0.276,0.063,0.127,0.510,0.255,0.311,0.592,0.000,0.037,0.127,0.228,0.263,0.167,0.060,0.295,0.264,0.000,0.246,0.333
model.000.18.pdb,0.054,0.065,0.111,0.109,0.714,0.068,0.119,0.500,0.000,0.727,0.000,0.000,0.460,0.623,0.111,0.190,0.048,0.050,0.350,0.618,0.400,0.000,0.000,0.134,0.000,0.050,0.177,0.491,0.013,0.072
model.000.19.pdb,0.347,0.148,0.115,0.255,0.037,0.288,0.260,0.000,0.222,0.025,0.117,0.447,0.000,0.014,0.153,0.105,0.359,0.263,0.000,0.000,0.016,0.422,0.737,0.000,0.000,0.308,0.052,0.000,0.625,0.033
model.000.20.pdb,0.034,0.049,0.016,0.000,0.345,0.017,0.000,0.579,0.000,0.375,0.000,0.000,0.528,0.388,0.069,0.118,0.000,0.015,0.105,0.449,0.054,0.000,0.000,0.289,0.000,0.000,0.170,0.641,0.000,0.098
model.000.21.pdb,0.512,0.533,0.558,0.289,0.153,0.610,0.512,0.048,0.161,0.108,0.082,0.155,0.071,0.106,0.595,0.319,0.444,0.651,0.000,0.013,0.103,0.145,0.300,0.235,0.000,0.429,0.333,0.030,0.306,0.386
model.000.22.pdb,0.194,0.164,0.246,0.196,0.736,0.172,0.246,0.254,0.000,0.569,0.000,0.000,0.380,0.640,0.226,0.392,0.109,0.143,0.328,0.349,0.553,0.000,0.042,0.059,0.000,0.135,0.327,0.219,0.074,0.111
model.000.23.pdb,0.388,0.161,0.129,0.488,0.075,0.327,0.354,0.000,0.153,0.090,0.078,0.273,0.000,0.056,0.167,0.161,0.447,0.321,0.060,0.000,0.117,0.294,0.581,0.000,0.000,0.325,0.068,0.000,0.763,0.032
model.000.24.pdb,0.000,0.015,0.031,0.096,0.464,0.016,0.017,0.422,0.000,0.500,0.000,0.000,0.372,0.440,0.048,0.070,0.000,0.014,0.396,0.500,0.370,0.000,0.000,0.069,0.000,0.000,0.054,0.417,0.016,0.017
model.000.25.pdb,0.000,0.000,0.000,0.000,0.297,0.000,0.000,0.512,0.000,0.367,0.000,0.000,0.333,0.281,0.000,0.000,0.000,0.000,0.259,0.652,0.049,0.000,0.000,0.145,0.085,0.000,0.034,0.605,0.000,0.017
model.000.26.pdb,0.457,0.479,0.380,0.277,0.090,0.478,0.391,0.000,0.396,0.077,0.259,0.327,0.000,0.071,0.353,0.208,0.459,0.622,0.000,0.013,0.082,0.327,0.396,0.066,0.065,0.405,0.170,0.000,0.375,0.189
model.000.27.pdb,0.056,0.053,0.083,0.095,0.649,0.041,0.090,0.551,0.000,0.722,0.000,0.000,0.479,0.585,0.099,0.159,0.016,0.025,0.386,0.582,0.339,0.000,0.000,0.194,0.000,0.017,0.183,0.509,0.000,0.091
model.000.28.pdb,0.383,0.643,0.634,0.137,0.221,0.467,0.348,0.083,0.083,0.155,0.048,0.098,0.132,0.177,0.595,0.442,0.182,0.479,0.000,0.056,0.164,0.033,0.121,0.370,0.000,0.190,0.429,0.062,0.143,0.525
model.000.29.pdb,0.052,0.048,0.016,0.000,0.362,0.016,0.018,0.743,0.000,0.444,0.000,0.000,0.600,0.408,0.068,0.115,0.000,0.000,0.123,0.500,0.071,0.000,0.000,0.255,0.017,0.000,0.167,0.667,0.000,0.096
