 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.014,0.340,0.090,0.111,0.314,0.088,0.123,0.535,0.438,0.077,0.370,0.294,0.200,0.149,0.196,0.000,0.131,0.408,0.490,0.000,0.354,0.347,0.588,0.190,0.232,0.036,0.778,0.422,0.015,0.141
model.000.01.pdb,0.013,0.596,0.000,0.120,0.246,0.099,0.115,0.556,0.587,0.194,0.264,0.273,0.206,0.125,0.183,0.000,0.123,0.521,0.540,0.000,0.643,0.346,0.289,0.177,0.197,0.034,0.581,0.388,0.014,0.305
model.000.02.pdb,0.000,0.490,0.014,0.155,0.353,0.134,0.158,0.581,0.479,0.125,0.477,0.417,0.254,0.162,0.255,0.000,0.164,0.543,0.415,0.014,0.523,0.447,0.273,0.291,0.268,0.000,0.500,0.294,0.030,0.230
model.000.03.pdb,0.000,0.103,0.294,0.159,0.224,0.000,0.036,0.283,0.240,0.033,0.366,0.204,0.161,0.186,0.154,0.000,0.216,0.216,0.269,0.127,0.137,0.283,0.424,0.216,0.240,0.000,0.295,0.425,0.111,0.048
model.000.04.pdb,0.385,0.099,0.230,0.782,0.604,0.614,0.519,0.151,0.145,0.000,0.421,0.527,0.552,0.638,0.635,0.000,0.611,0.160,0.096,0.299,0.137,0.474,0.108,0.706,0.582,0.293,0.171,0.108,0.545,0.096
model.000.05.pdb,0.000,0.412,0.057,0.110,0.283,0.103,0.102,0.634,0.458,0.092,0.455,0.340,0.217,0.114,0.172,0.000,0.129,0.458,0.480,0.000,0.435,0.367,0.618,0.207,0.207,0.000,0.806,0.444,0.000,0.175
model.000.06.pdb,0.000,0.259,0.111,0.167,0.333,0.092,0.130,0.465,0.404,0.047,0.579,0.370,0.232,0.175,0.255,0.000,0.179,0.404,0.429,0.015,0.292,0.432,0.594,0.269,0.294,0.000,0.605,0.488,0.032,0.111
model.000.07.pdb,0.636,0.044,0.090,0.429,0.196,0.644,0.362,0.015,0.015,0.014,0.105,0.179,0.309,0.351,0.314,0.015,0.211,0.015,0.000,0.232,0.032,0.119,0.000,0.278,0.211,0.629,0.032,0.000,0.523,0.177
model.000.08.pdb,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.222,0.302,0.556,0.016,0.000,0.000,0.000,0.000,0.015,0.000,0.302,0.327,0.000,0.327,0.031,0.149,0.000,0.000,0.000,0.123,0.333,0.000,0.304
model.000.09.pdb,0.508,0.073,0.250,0.796,0.448,0.655,0.421,0.107,0.089,0.000,0.356,0.407,0.561,0.621,0.585,0.012,0.509,0.117,0.071,0.303,0.079,0.361,0.109,0.593,0.509,0.396,0.110,0.110,0.615,0.098
model.000.10.pdb,0.000,0.241,0.000,0.000,0.000,0.000,0.000,0.117,0.186,0.614,0.016,0.000,0.000,0.000,0.000,0.153,0.000,0.228,0.233,0.000,0.222,0.015,0.058,0.000,0.000,0.000,0.066,0.182,0.000,0.233
model.000.11.pdb,0.000,0.281,0.056,0.000,0.015,0.000,0.000,0.236,0.268,0.358,0.032,0.000,0.000,0.000,0.000,0.030,0.000,0.315,0.293,0.029,0.314,0.046,0.143,0.000,0.000,0.000,0.119,0.294,0.000,0.210
model.000.12.pdb,0.426,0.065,0.097,0.500,0.319,0.568,0.513,0.052,0.032,0.000,0.160,0.298,0.426,0.440,0.442,0.000,0.306,0.049,0.000,0.208,0.071,0.220,0.000,0.362,0.333,0.486,0.093,0.000,0.442,0.097
model.000.13.pdb,0.379,0.068,0.174,0.692,0.596,0.577,0.469,0.121,0.100,0.000,0.392,0.542,0.633,0.604,0.705,0.000,0.571,0.132,0.066,0.262,0.090,0.451,0.088,0.674,0.604,0.383,0.143,0.091,0.531,0.110
model.000.14.pdb,0.028,0.431,0.014,0.171,0.353,0.169,0.200,0.511,0.420,0.091,0.383,0.388,0.276,0.179,0.255,0.000,0.183,0.392,0.389,0.014,0.426,0.447,0.333,0.268,0.268,0.054,0.610,0.269,0.045,0.210
model.000.15.pdb,0.045,0.259,0.077,0.262,0.524,0.164,0.245,0.312,0.245,0.015,0.579,0.615,0.438,0.276,0.422,0.000,0.294,0.320,0.228,0.031,0.240,0.615,0.275,0.375,0.435,0.080,0.452,0.245,0.103,0.077
model.000.16.pdb,0.000,0.184,0.091,0.081,0.174,0.000,0.000,0.432,0.366,0.075,0.351,0.152,0.113,0.085,0.102,0.000,0.120,0.302,0.395,0.000,0.209,0.233,0.783,0.120,0.120,0.000,0.500,0.545,0.019,0.091
model.000.17.pdb,0.000,0.540,0.068,0.089,0.217,0.067,0.061,0.636,0.562,0.188,0.353,0.263,0.182,0.092,0.141,0.000,0.103,0.531,0.646,0.000,0.511,0.309,0.500,0.154,0.190,0.000,0.667,0.628,0.000,0.254
model.000.18.pdb,0.293,0.000,0.520,0.361,0.186,0.262,0.175,0.000,0.014,0.000,0.100,0.131,0.172,0.379,0.186,0.077,0.333,0.014,0.000,0.600,0.000,0.150,0.000,0.263,0.200,0.091,0.000,0.031,0.429,0.027
model.000.19.pdb,0.844,0.025,0.167,0.517,0.258,0.667,0.364,0.027,0.000,0.025,0.121,0.203,0.339,0.397,0.345,0.054,0.333,0.013,0.012,0.311,0.013,0.149,0.016,0.311,0.270,0.447,0.014,0.000,0.560,0.151
model.000.20.pdb,0.145,0.077,0.309,0.519,0.467,0.259,0.286,0.121,0.097,0.000,0.476,0.444,0.420,0.551,0.467,0.000,0.619,0.133,0.075,0.308,0.103,0.477,0.128,0.581,0.581,0.057,0.125,0.125,0.294,0.014
model.000.21.pdb,0.000,0.190,0.060,0.000,0.000,0.000,0.000,0.185,0.218,0.333,0.034,0.000,0.000,0.000,0.000,0.032,0.000,0.241,0.291,0.000,0.189,0.016,0.238,0.000,0.000,0.000,0.192,0.292,0.000,0.183
model.000.22.pdb,0.000,0.183,0.106,0.013,0.081,0.000,0.000,0.347,0.302,0.167,0.167,0.048,0.029,0.027,0.031,0.000,0.030,0.302,0.377,0.015,0.204,0.119,0.459,0.045,0.045,0.000,0.362,0.422,0.000,0.106
model.000.23.pdb,0.186,0.232,0.000,0.114,0.083,0.263,0.192,0.143,0.196,0.062,0.070,0.123,0.186,0.087,0.102,0.000,0.015,0.136,0.145,0.031,0.212,0.067,0.000,0.098,0.098,0.250,0.170,0.033,0.121,0.340
model.000.24.pdb,0.076,0.061,0.000,0.000,0.000,0.014,0.000,0.016,0.030,0.380,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.062,0.059,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.200
model.000.25.pdb,0.000,0.167,0.055,0.083,0.182,0.000,0.021,0.378,0.385,0.058,0.333,0.159,0.096,0.088,0.130,0.000,0.102,0.350,0.349,0.000,0.190,0.244,0.625,0.149,0.125,0.000,0.441,0.441,0.020,0.074
model.000.26.pdb,0.063,0.294,0.015,0.250,0.512,0.211,0.311,0.298,0.255,0.000,0.381,0.525,0.426,0.309,0.409,0.000,0.280,0.306,0.214,0.016,0.277,0.488,0.195,0.333,0.391,0.156,0.475,0.157,0.107,0.133
model.000.27.pdb,0.727,0.042,0.132,0.400,0.145,0.560,0.283,0.000,0.000,0.014,0.047,0.129,0.288,0.306,0.224,0.029,0.197,0.000,0.000,0.237,0.000,0.061,0.000,0.217,0.159,0.605,0.015,0.000,0.543,0.167
model.000.28.pdb,0.000,0.167,0.220,0.039,0.119,0.000,0.000,0.354,0.308,0.095,0.216,0.083,0.060,0.070,0.065,0.000,0.079,0.283,0.385,0.062,0.185,0.140,0.514,0.079,0.079,0.000,0.400,0.432,0.000,0.075
model.000.29.pdb,0.062,0.426,0.000,0.086,0.212,0.148,0.154,0.319,0.275,0.119,0.229,0.240,0.193,0.090,0.125,0.000,0.066,0.300,0.255,0.000,0.419,0.216,0.111,0.140,0.140,0.082,0.333,0.111,0.033,0.302
