 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.266,0.127,0.000,0.113,0.041,0.203,0.123,0.071,0.114,0.197,0.029,0.056,0.141,0.062,0.070,0.118,0.026,0.083,0.108,0.040,0.121,0.000,0.000,0.054,0.040,0.245,0.058,0.014,0.134,0.390
model.000.01.pdb,0.000,0.628,0.029,0.053,0.179,0.043,0.050,0.711,0.700,0.302,0.265,0.140,0.076,0.070,0.100,0.000,0.062,0.700,0.714,0.000,0.730,0.226,0.432,0.115,0.097,0.000,0.500,0.537,0.000,0.358
model.000.02.pdb,0.429,0.068,0.246,0.725,0.531,0.640,0.600,0.072,0.085,0.000,0.315,0.423,0.569,0.667,0.630,0.000,0.510,0.085,0.038,0.328,0.106,0.345,0.033,0.604,0.510,0.327,0.108,0.059,0.562,0.080
model.000.03.pdb,0.222,0.101,0.258,0.604,0.600,0.386,0.408,0.183,0.138,0.000,0.478,0.543,0.540,0.640,0.600,0.000,0.682,0.194,0.114,0.321,0.111,0.543,0.157,0.721,0.609,0.148,0.169,0.131,0.412,0.026
model.000.04.pdb,0.000,0.426,0.062,0.000,0.068,0.000,0.000,0.409,0.444,0.294,0.157,0.033,0.015,0.014,0.016,0.000,0.016,0.383,0.568,0.000,0.356,0.088,0.471,0.032,0.032,0.000,0.364,0.622,0.000,0.190
model.000.05.pdb,0.024,0.735,0.000,0.133,0.246,0.158,0.164,0.455,0.482,0.273,0.283,0.290,0.194,0.123,0.191,0.000,0.122,0.537,0.500,0.012,0.612,0.333,0.214,0.186,0.203,0.060,0.444,0.322,0.025,0.359
model.000.06.pdb,0.625,0.041,0.179,0.593,0.352,0.739,0.489,0.029,0.027,0.000,0.150,0.263,0.444,0.509,0.460,0.014,0.364,0.027,0.000,0.316,0.044,0.200,0.000,0.364,0.339,0.575,0.061,0.000,0.587,0.129
model.000.07.pdb,0.071,0.510,0.000,0.025,0.061,0.100,0.047,0.327,0.412,0.304,0.065,0.095,0.071,0.013,0.029,0.000,0.014,0.412,0.407,0.000,0.447,0.095,0.096,0.029,0.043,0.091,0.264,0.218,0.061,0.583
model.000.08.pdb,0.227,0.127,0.242,0.648,0.652,0.456,0.521,0.172,0.147,0.000,0.532,0.596,0.558,0.623,0.617,0.000,0.625,0.182,0.108,0.279,0.156,0.630,0.145,0.733,0.660,0.158,0.197,0.123,0.407,0.051
model.000.09.pdb,0.081,0.519,0.000,0.035,0.103,0.108,0.059,0.345,0.426,0.300,0.109,0.104,0.096,0.024,0.056,0.000,0.027,0.400,0.421,0.013,0.431,0.138,0.127,0.041,0.055,0.066,0.286,0.220,0.042,0.620
