 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.396,0.049,0.138,0.460,0.000,0.255,0.103,0.121,0.019,0.169,0.358,0.286,0.727,0.016,0.200,0.000,0.059,0.000,0.173,0.286,0.250,0.074,0.161,0.553,0.033,0.097,0.029,0.489,0.356,0.127
model.000.01.pdb,0.079,0.161,0.000,0.254,0.208,0.579,0.275,0.000,0.000,0.522,0.327,0.085,0.094,0.000,0.000,0.000,0.000,0.017,0.000,0.016,0.286,0.000,0.000,0.276,0.125,0.000,0.014,0.062,0.069,0.000
model.000.02.pdb,0.203,0.659,0.054,0.283,0.288,0.167,0.478,0.078,0.074,0.377,0.310,0.367,0.052,0.175,0.077,0.046,0.013,0.016,0.066,0.081,0.615,0.069,0.056,0.185,0.375,0.029,0.316,0.060,0.354,0.027
model.000.03.pdb,0.328,0.040,0.692,0.176,0.000,0.000,0.000,0.491,0.259,0.000,0.103,0.100,0.164,0.132,0.569,0.322,0.593,0.000,0.471,0.571,0.068,0.526,0.686,0.160,0.000,0.708,0.062,0.446,0.172,0.735
model.000.04.pdb,0.622,0.250,0.231,0.519,0.045,0.161,0.167,0.183,0.053,0.136,0.393,0.533,0.400,0.062,0.333,0.029,0.114,0.000,0.288,0.408,0.387,0.129,0.238,0.463,0.115,0.175,0.132,0.460,0.634,0.185
model.000.05.pdb,0.224,0.053,0.712,0.114,0.013,0.000,0.013,0.600,0.353,0.012,0.048,0.068,0.091,0.238,0.528,0.463,0.706,0.014,0.490,0.472,0.044,0.630,0.706,0.100,0.013,0.660,0.132,0.323,0.101,0.654
model.000.06.pdb,0.241,0.643,0.068,0.279,0.283,0.143,0.500,0.061,0.073,0.370,0.305,0.417,0.088,0.214,0.092,0.062,0.027,0.032,0.082,0.097,0.574,0.068,0.069,0.200,0.426,0.014,0.357,0.075,0.404,0.027
model.000.07.pdb,0.169,0.106,0.509,0.065,0.014,0.000,0.043,0.574,0.615,0.013,0.052,0.108,0.031,0.440,0.339,0.587,0.588,0.000,0.429,0.286,0.060,0.745,0.473,0.038,0.014,0.400,0.290,0.188,0.111,0.379
model.000.08.pdb,0.549,0.206,0.147,0.635,0.056,0.420,0.206,0.116,0.031,0.328,0.585,0.471,0.468,0.027,0.238,0.000,0.050,0.000,0.197,0.293,0.438,0.076,0.167,0.604,0.104,0.081,0.092,0.411,0.521,0.122
model.000.09.pdb,0.540,0.213,0.151,0.804,0.074,0.438,0.254,0.119,0.032,0.339,0.640,0.404,0.396,0.014,0.226,0.028,0.079,0.000,0.183,0.281,0.429,0.092,0.155,0.627,0.125,0.099,0.080,0.351,0.511,0.125
