 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.125,0.711,0.481,0.538,0.101,0.569,0.149,0.167,0.108,0.139,0.069,0.069,0.000,0.000,0.062,0.286,0.528,0.025,0.219,0.114,0.050,0.203,0.473,0.026,0.456,0.681,0.231,0.038,0.000
model.000.01.pdb,0.125,1.000,0.143,0.136,0.190,0.577,0.014,0.800,0.000,0.750,0.604,0.500,0.180,0.418,0.040,0.620,0.407,0.134,0.481,0.553,0.596,0.549,0.059,0.134,0.471,0.026,0.088,0.000,0.604,0.154
model.000.02.pdb,0.711,0.143,1.000,0.449,0.614,0.114,0.365,0.172,0.115,0.141,0.159,0.079,0.046,0.000,0.000,0.055,0.358,0.565,0.014,0.255,0.129,0.042,0.172,0.412,0.014,0.345,0.667,0.164,0.043,0.014
model.000.03.pdb,0.481,0.136,0.449,1.000,0.451,0.125,0.370,0.145,0.044,0.101,0.152,0.076,0.246,0.027,0.000,0.111,0.415,0.442,0.070,0.241,0.171,0.068,0.365,0.786,0.057,0.426,0.490,0.088,0.086,0.000
model.000.04.pdb,0.538,0.190,0.614,0.451,1.000,0.141,0.254,0.224,0.092,0.152,0.188,0.076,0.145,0.041,0.000,0.111,0.442,0.705,0.056,0.333,0.171,0.083,0.183,0.500,0.057,0.328,0.490,0.138,0.086,0.000
model.000.05.pdb,0.101,0.577,0.114,0.125,0.141,1.000,0.013,0.529,0.000,0.537,0.694,0.625,0.099,0.424,0.135,0.706,0.367,0.123,0.566,0.519,0.712,0.667,0.026,0.123,0.528,0.024,0.081,0.000,0.627,0.306
model.000.06.pdb,0.569,0.014,0.365,0.370,0.254,0.013,1.000,0.000,0.268,0.000,0.013,0.000,0.076,0.000,0.000,0.013,0.119,0.250,0.000,0.043,0.025,0.000,0.203,0.389,0.000,0.711,0.460,0.254,0.000,0.000
model.000.07.pdb,0.149,0.800,0.172,0.145,0.224,0.529,0.000,1.000,0.000,0.738,0.553,0.447,0.153,0.345,0.028,0.540,0.440,0.161,0.431,0.605,0.549,0.531,0.030,0.143,0.420,0.014,0.111,0.000,0.587,0.109
model.000.08.pdb,0.167,0.000,0.115,0.044,0.092,0.000,0.268,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.015,0.043,0.000,0.175,0.094,0.732,0.000,0.044
model.000.09.pdb,0.108,0.750,0.141,0.101,0.152,0.537,0.000,0.738,0.000,1.000,0.529,0.490,0.197,0.411,0.053,0.519,0.375,0.116,0.500,0.510,0.556,0.569,0.028,0.100,0.490,0.000,0.087,0.000,0.560,0.152
