 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.014,0.013,0.000,0.000,0.385,0.000,0.000,0.636,0.000,0.508,0.000,0.000,0.426,0.379,0.028,0.045,0.000,0.000,0.293,0.844,0.145,0.000,0.000,0.186,0.076,0.000,0.063,0.727,0.000,0.062
model.000.01.pdb,0.340,0.596,0.490,0.103,0.099,0.412,0.259,0.044,0.340,0.073,0.241,0.281,0.065,0.068,0.431,0.259,0.184,0.540,0.000,0.025,0.077,0.190,0.183,0.232,0.061,0.167,0.294,0.042,0.167,0.426
model.000.02.pdb,0.090,0.000,0.014,0.294,0.230,0.057,0.111,0.090,0.000,0.250,0.000,0.056,0.097,0.174,0.014,0.077,0.091,0.068,0.520,0.167,0.309,0.060,0.106,0.000,0.000,0.055,0.015,0.132,0.220,0.000
model.000.03.pdb,0.111,0.120,0.155,0.159,0.782,0.110,0.167,0.429,0.000,0.796,0.000,0.000,0.500,0.692,0.171,0.262,0.081,0.089,0.361,0.517,0.519,0.000,0.013,0.114,0.000,0.083,0.250,0.400,0.039,0.086
model.000.04.pdb,0.314,0.246,0.353,0.224,0.604,0.283,0.333,0.196,0.000,0.448,0.000,0.015,0.319,0.596,0.353,0.524,0.174,0.217,0.186,0.258,0.467,0.000,0.081,0.083,0.000,0.182,0.512,0.145,0.119,0.212
model.000.05.pdb,0.088,0.099,0.134,0.000,0.614,0.103,0.092,0.644,0.000,0.655,0.000,0.000,0.568,0.577,0.169,0.164,0.000,0.067,0.262,0.667,0.259,0.000,0.000,0.263,0.014,0.000,0.211,0.560,0.000,0.148
model.000.06.pdb,0.123,0.115,0.158,0.036,0.519,0.102,0.130,0.362,0.000,0.421,0.000,0.000,0.513,0.469,0.200,0.245,0.000,0.061,0.175,0.364,0.286,0.000,0.000,0.192,0.000,0.021,0.311,0.283,0.000,0.154
model.000.07.pdb,0.535,0.556,0.581,0.283,0.151,0.634,0.465,0.015,0.222,0.107,0.117,0.236,0.052,0.121,0.511,0.312,0.432,0.636,0.000,0.027,0.121,0.185,0.347,0.143,0.016,0.378,0.298,0.000,0.354,0.319
model.000.08.pdb,0.438,0.587,0.479,0.240,0.145,0.458,0.404,0.015,0.302,0.089,0.186,0.268,0.032,0.100,0.420,0.245,0.366,0.562,0.014,0.000,0.097,0.218,0.302,0.196,0.030,0.385,0.255,0.000,0.308,0.275
model.000.09.pdb,0.077,0.194,0.125,0.033,0.000,0.092,0.047,0.014,0.556,0.000,0.614,0.358,0.000,0.000,0.091,0.015,0.075,0.188,0.000,0.025,0.000,0.333,0.167,0.062,0.380,0.058,0.000,0.014,0.095,0.119
