 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.442,0.519,0.453,0.214,0.134,0.462,0.412,0.014,0.415,0.095,0.267,0.351,0.029,0.107,0.400,0.263,0.348,0.558,0.000,0.012,0.104,0.327,0.389,0.106,0.057,0.364,0.228,0.000,0.345,0.246
model.000.01.pdb,0.186,0.175,0.241,0.125,0.660,0.164,0.241,0.429,0.000,0.642,0.000,0.000,0.548,0.696,0.241,0.396,0.096,0.134,0.159,0.421,0.380,0.000,0.029,0.172,0.000,0.122,0.383,0.321,0.062,0.138
model.000.02.pdb,0.500,0.489,0.511,0.311,0.151,0.558,0.537,0.000,0.269,0.122,0.155,0.259,0.017,0.121,0.417,0.312,0.472,0.674,0.015,0.013,0.140,0.208,0.347,0.103,0.032,0.500,0.245,0.000,0.354,0.240
model.000.03.pdb,0.327,0.622,0.543,0.107,0.145,0.429,0.294,0.062,0.255,0.089,0.186,0.246,0.103,0.116,0.511,0.347,0.167,0.531,0.000,0.053,0.115,0.136,0.131,0.288,0.062,0.174,0.362,0.058,0.133,0.512
model.000.04.pdb,0.533,0.521,0.479,0.240,0.208,0.628,0.500,0.062,0.169,0.147,0.094,0.164,0.103,0.167,0.511,0.375,0.400,0.596,0.000,0.053,0.133,0.175,0.327,0.175,0.000,0.421,0.362,0.043,0.333,0.327
model.000.05.pdb,0.169,0.159,0.200,0.150,0.774,0.149,0.197,0.382,0.000,0.632,0.000,0.000,0.420,0.714,0.219,0.327,0.086,0.123,0.362,0.500,0.442,0.000,0.027,0.088,0.000,0.089,0.315,0.356,0.056,0.108
model.000.06.pdb,0.169,0.352,0.246,0.051,0.012,0.186,0.119,0.000,0.643,0.000,0.429,0.479,0.000,0.000,0.203,0.065,0.120,0.293,0.000,0.000,0.000,0.426,0.278,0.098,0.115,0.102,0.085,0.000,0.153,0.182
model.000.07.pdb,0.222,0.186,0.283,0.157,0.585,0.196,0.260,0.347,0.000,0.566,0.000,0.000,0.452,0.682,0.259,0.432,0.128,0.161,0.113,0.351,0.413,0.000,0.065,0.123,0.000,0.186,0.419,0.250,0.102,0.107
model.000.08.pdb,0.100,0.061,0.000,0.073,0.000,0.098,0.068,0.000,0.347,0.000,0.196,0.511,0.000,0.000,0.046,0.000,0.104,0.108,0.015,0.000,0.000,0.488,0.435,0.000,0.121,0.062,0.000,0.000,0.275,0.000
model.000.09.pdb,0.164,0.154,0.217,0.185,0.618,0.161,0.236,0.420,0.000,0.760,0.000,0.000,0.435,0.756,0.217,0.333,0.137,0.132,0.175,0.414,0.489,0.000,0.044,0.169,0.000,0.143,0.320,0.339,0.077,0.098
