 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.129,0.490,0.117,0.133,0.316,0.060,0.357,0.167,0.222,0.227,0.151,0.293,0.000,0.415,0.068,0.188,0.105,0.125,0.106,0.042,0.353,0.164,0.077,0.090,0.396,0.039,0.596,0.039,0.217,0.012
model.000.01.pdb,0.438,0.158,0.101,0.596,0.083,0.452,0.245,0.081,0.018,0.315,0.542,0.354,0.553,0.000,0.153,0.000,0.057,0.000,0.125,0.204,0.390,0.056,0.104,0.667,0.143,0.061,0.058,0.327,0.432,0.090
model.000.02.pdb,0.219,0.056,0.635,0.105,0.000,0.000,0.000,0.520,0.383,0.000,0.064,0.104,0.062,0.276,0.481,0.471,0.694,0.000,0.440,0.370,0.058,0.615,0.596,0.063,0.000,0.549,0.171,0.279,0.108,0.547
model.000.03.pdb,0.271,0.029,0.673,0.141,0.000,0.000,0.000,0.490,0.265,0.000,0.081,0.060,0.161,0.092,0.510,0.263,0.633,0.000,0.408,0.543,0.035,0.421,0.667,0.157,0.000,0.689,0.026,0.389,0.131,0.681
model.000.04.pdb,0.158,0.145,0.014,0.358,0.069,0.450,0.212,0.016,0.000,0.360,0.392,0.127,0.400,0.000,0.032,0.000,0.000,0.000,0.017,0.088,0.234,0.014,0.014,0.532,0.070,0.015,0.014,0.222,0.132,0.029
model.000.05.pdb,0.527,0.306,0.197,0.667,0.096,0.382,0.266,0.171,0.092,0.344,0.589,0.455,0.298,0.039,0.277,0.038,0.141,0.000,0.258,0.356,0.516,0.169,0.219,0.500,0.145,0.118,0.100,0.424,0.529,0.173
model.000.06.pdb,0.152,0.090,0.482,0.051,0.014,0.000,0.043,0.574,0.575,0.013,0.025,0.091,0.015,0.469,0.316,0.659,0.588,0.000,0.400,0.263,0.060,0.783,0.446,0.025,0.014,0.400,0.311,0.169,0.077,0.356
model.000.07.pdb,0.327,0.489,0.081,0.436,0.131,0.354,0.400,0.076,0.091,0.389,0.500,0.568,0.212,0.150,0.091,0.061,0.040,0.000,0.098,0.113,0.593,0.068,0.083,0.386,0.236,0.014,0.262,0.159,0.489,0.027
model.000.08.pdb,0.339,0.041,0.720,0.197,0.000,0.014,0.000,0.481,0.245,0.000,0.120,0.119,0.169,0.087,0.560,0.267,0.585,0.000,0.460,0.596,0.082,0.466,0.714,0.149,0.000,0.633,0.025,0.463,0.197,0.729
model.000.09.pdb,0.393,0.500,0.104,0.474,0.175,0.321,0.415,0.070,0.083,0.404,0.509,0.609,0.259,0.156,0.116,0.056,0.064,0.000,0.125,0.156,0.625,0.077,0.107,0.400,0.281,0.026,0.281,0.200,0.469,0.038
model.000.10.pdb,0.061,0.136,0.203,0.000,0.100,0.000,0.117,0.308,0.500,0.059,0.014,0.065,0.000,0.692,0.131,0.489,0.316,0.068,0.208,0.082,0.092,0.434,0.172,0.000,0.121,0.164,0.542,0.045,0.032,0.121
