 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.322,0.000,0.027,0.041,0.400,0.000,0.254,0.000,0.339,0.234,0.298,0.276,0.667,0.159,0.456,0.068,0.013,0.580,0.136,0.393,0.558,0.088,0.026,0.638,0.013,0.000,0.000,0.339,0.242
model.000.01.pdb,0.577,0.085,0.490,0.652,0.490,0.078,0.520,0.106,0.074,0.068,0.099,0.043,0.177,0.013,0.000,0.079,0.328,0.510,0.026,0.175,0.105,0.039,0.327,0.711,0.027,0.580,0.531,0.118,0.054,0.000
model.000.02.pdb,0.024,0.113,0.056,0.000,0.026,0.269,0.000,0.087,0.103,0.143,0.270,0.316,0.000,0.174,0.473,0.254,0.068,0.053,0.194,0.118,0.246,0.206,0.000,0.000,0.164,0.000,0.027,0.147,0.290,0.592
model.000.03.pdb,0.071,0.654,0.093,0.090,0.118,0.704,0.000,0.547,0.000,0.673,0.673,0.708,0.155,0.517,0.143,0.750,0.303,0.075,0.582,0.431,0.661,0.679,0.012,0.089,0.545,0.000,0.050,0.000,0.706,0.308
model.000.04.pdb,0.182,0.553,0.211,0.241,0.286,0.549,0.043,0.605,0.000,0.542,0.644,0.468,0.095,0.230,0.071,0.444,0.587,0.237,0.345,0.795,0.569,0.357,0.078,0.217,0.309,0.056,0.164,0.000,0.480,0.180
model.000.05.pdb,0.049,0.569,0.041,0.113,0.129,0.564,0.013,0.462,0.000,0.500,0.446,0.434,0.267,0.640,0.108,0.735,0.231,0.081,0.653,0.328,0.611,0.694,0.101,0.143,0.681,0.038,0.013,0.000,0.588,0.215
model.000.06.pdb,0.056,0.628,0.065,0.131,0.113,0.490,0.015,0.571,0.000,0.449,0.479,0.435,0.179,0.385,0.059,0.562,0.321,0.094,0.479,0.457,0.540,0.460,0.082,0.129,0.438,0.043,0.046,0.000,0.578,0.169
model.000.07.pdb,0.674,0.143,0.700,0.449,0.578,0.130,0.365,0.172,0.097,0.123,0.159,0.079,0.079,0.014,0.000,0.085,0.385,0.674,0.028,0.278,0.129,0.056,0.193,0.469,0.029,0.345,0.556,0.145,0.058,0.000
model.000.08.pdb,0.667,0.119,0.690,0.510,0.574,0.110,0.423,0.145,0.092,0.101,0.134,0.044,0.127,0.013,0.000,0.053,0.293,0.596,0.013,0.220,0.108,0.013,0.246,0.500,0.000,0.481,0.872,0.156,0.041,0.014
model.000.09.pdb,0.306,0.000,0.241,0.250,0.136,0.000,0.500,0.000,0.200,0.000,0.000,0.000,0.108,0.000,0.000,0.000,0.056,0.134,0.000,0.000,0.000,0.000,0.263,0.226,0.000,0.472,0.276,0.190,0.000,0.000
model.000.10.pdb,0.276,0.408,0.354,0.259,0.360,0.364,0.079,0.444,0.016,0.429,0.458,0.327,0.048,0.092,0.014,0.254,0.643,0.327,0.167,0.650,0.407,0.200,0.066,0.255,0.115,0.076,0.218,0.030,0.273,0.097
model.000.11.pdb,0.167,0.565,0.214,0.246,0.268,0.500,0.029,0.581,0.000,0.521,0.587,0.447,0.115,0.175,0.028,0.375,0.674,0.241,0.259,0.725,0.519,0.316,0.115,0.241,0.224,0.057,0.129,0.000,0.404,0.127
model.000.12.pdb,0.092,0.696,0.121,0.185,0.167,0.585,0.000,0.682,0.000,0.646,0.549,0.480,0.213,0.333,0.067,0.537,0.472,0.164,0.491,0.531,0.518,0.473,0.088,0.182,0.400,0.026,0.070,0.000,0.612,0.167
model.000.13.pdb,0.086,0.596,0.097,0.108,0.123,0.712,0.000,0.549,0.000,0.527,0.714,0.681,0.097,0.393,0.214,0.692,0.317,0.107,0.474,0.455,0.667,0.536,0.013,0.092,0.464,0.012,0.066,0.000,0.750,0.390
model.000.14.pdb,0.130,0.825,0.150,0.143,0.200,0.646,0.014,0.769,0.000,0.682,0.682,0.533,0.131,0.339,0.071,0.592,0.431,0.141,0.451,0.667,0.600,0.520,0.030,0.141,0.412,0.027,0.092,0.000,0.644,0.180
model.000.15.pdb,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.071,0.190,0.013,0.000,0.000,0.000,0.000,0.013,0.013,0.030,0.000,0.029,0.000,0.000,0.043,0.000,0.108
model.000.16.pdb,0.081,0.471,0.109,0.088,0.104,0.653,0.000,0.449,0.000,0.490,0.727,0.732,0.060,0.328,0.185,0.538,0.364,0.103,0.382,0.500,0.577,0.472,0.014,0.087,0.370,0.013,0.090,0.000,0.617,0.370
model.000.17.pdb,0.778,0.154,0.690,0.510,0.510,0.125,0.480,0.183,0.109,0.134,0.169,0.092,0.092,0.000,0.000,0.067,0.339,0.500,0.027,0.263,0.139,0.054,0.246,0.500,0.028,0.453,0.622,0.156,0.056,0.014
model.000.18.pdb,0.750,0.082,0.667,0.500,0.560,0.076,0.472,0.103,0.136,0.081,0.096,0.042,0.119,0.000,0.000,0.037,0.274,0.612,0.000,0.169,0.075,0.025,0.250,0.491,0.013,0.473,0.791,0.219,0.013,0.000
model.000.19.pdb,0.000,0.154,0.000,0.000,0.000,0.373,0.000,0.145,0.029,0.188,0.310,0.392,0.029,0.328,0.481,0.356,0.056,0.000,0.333,0.143,0.323,0.345,0.000,0.000,0.370,0.000,0.000,0.028,0.357,0.574
model.000.20.pdb,0.617,0.109,0.558,0.628,0.522,0.100,0.458,0.136,0.081,0.091,0.125,0.047,0.136,0.000,0.000,0.086,0.315,0.511,0.029,0.236,0.130,0.042,0.288,0.690,0.029,0.521,0.605,0.129,0.059,0.000
model.000.21.pdb,0.242,0.469,0.308,0.291,0.315,0.472,0.092,0.478,0.000,0.460,0.587,0.417,0.046,0.121,0.057,0.351,0.636,0.286,0.197,0.643,0.436,0.271,0.062,0.286,0.164,0.088,0.207,0.014,0.377,0.145
