 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.438,0.659,0.543,0.148,0.115,0.522,0.375,0.062,0.255,0.089,0.167,0.224,0.085,0.085,0.543,0.269,0.273,0.596,0.000,0.026,0.079,0.175,0.211,0.288,0.046,0.256,0.306,0.043,0.193,0.477
model.000.01.pdb,0.318,0.319,0.395,0.085,0.357,0.311,0.279,0.184,0.018,0.250,0.017,0.034,0.325,0.375,0.463,0.486,0.071,0.231,0.052,0.211,0.267,0.018,0.036,0.143,0.000,0.103,0.559,0.107,0.056,0.350
model.000.02.pdb,0.200,0.188,0.254,0.226,0.667,0.197,0.278,0.220,0.000,0.561,0.000,0.000,0.314,0.667,0.254,0.408,0.135,0.164,0.230,0.317,0.578,0.000,0.043,0.094,0.000,0.140,0.367,0.188,0.076,0.115
model.000.03.pdb,0.293,0.612,0.453,0.097,0.120,0.357,0.241,0.056,0.339,0.095,0.267,0.283,0.077,0.078,0.400,0.241,0.170,0.500,0.000,0.036,0.072,0.197,0.154,0.327,0.088,0.154,0.273,0.068,0.138,0.449
model.000.04.pdb,0.340,0.562,0.431,0.123,0.113,0.385,0.283,0.000,0.420,0.048,0.263,0.304,0.015,0.053,0.377,0.193,0.234,0.481,0.000,0.012,0.061,0.232,0.246,0.211,0.061,0.217,0.200,0.000,0.228,0.314
model.000.05.pdb,0.404,0.711,0.531,0.158,0.110,0.480,0.346,0.028,0.304,0.084,0.233,0.271,0.046,0.080,0.500,0.273,0.277,0.612,0.000,0.012,0.091,0.203,0.237,0.224,0.043,0.261,0.308,0.027,0.241,0.408
model.000.06.pdb,0.391,0.360,0.500,0.267,0.439,0.413,0.419,0.143,0.016,0.328,0.016,0.031,0.229,0.412,0.500,0.605,0.244,0.321,0.063,0.154,0.370,0.016,0.103,0.127,0.000,0.225,0.639,0.079,0.145,0.304
model.000.07.pdb,0.015,0.029,0.014,0.000,0.284,0.015,0.000,0.619,0.000,0.371,0.000,0.000,0.340,0.288,0.045,0.048,0.000,0.000,0.109,0.549,0.047,0.000,0.000,0.347,0.098,0.000,0.086,0.674,0.000,0.123
model.000.08.pdb,0.177,0.149,0.190,0.222,0.685,0.156,0.228,0.281,0.000,0.579,0.000,0.000,0.417,0.653,0.210,0.321,0.111,0.145,0.310,0.355,0.532,0.000,0.043,0.060,0.000,0.094,0.308,0.222,0.075,0.095
model.000.09.pdb,0.263,0.434,0.298,0.121,0.047,0.281,0.211,0.000,0.532,0.023,0.404,0.370,0.000,0.013,0.276,0.113,0.229,0.393,0.000,0.000,0.029,0.373,0.286,0.129,0.145,0.213,0.117,0.000,0.246,0.214
model.000.10.pdb,0.149,0.141,0.208,0.147,0.776,0.162,0.206,0.393,0.000,0.645,0.000,0.000,0.429,0.661,0.208,0.302,0.075,0.123,0.333,0.477,0.474,0.000,0.024,0.137,0.000,0.077,0.270,0.348,0.037,0.141
model.000.11.pdb,0.512,0.467,0.600,0.196,0.311,0.537,0.475,0.088,0.033,0.215,0.016,0.049,0.188,0.296,0.641,0.639,0.256,0.447,0.016,0.106,0.245,0.034,0.170,0.154,0.000,0.306,0.583,0.048,0.196,0.349
model.000.12.pdb,0.288,0.543,0.500,0.071,0.133,0.360,0.231,0.047,0.241,0.063,0.172,0.211,0.107,0.103,0.500,0.280,0.125,0.431,0.000,0.040,0.065,0.121,0.098,0.327,0.082,0.130,0.348,0.044,0.082,0.537
model.000.13.pdb,0.154,0.145,0.203,0.214,0.632,0.134,0.200,0.210,0.000,0.508,0.000,0.000,0.321,0.566,0.203,0.333,0.088,0.110,0.345,0.303,0.644,0.000,0.027,0.043,0.000,0.111,0.296,0.179,0.088,0.092
model.000.14.pdb,0.440,0.551,0.423,0.226,0.098,0.490,0.380,0.000,0.333,0.072,0.237,0.276,0.031,0.081,0.423,0.232,0.372,0.625,0.000,0.012,0.076,0.273,0.333,0.129,0.044,0.357,0.241,0.000,0.340,0.236
model.000.15.pdb,0.164,0.153,0.222,0.188,0.577,0.140,0.220,0.306,0.000,0.588,0.000,0.000,0.405,0.600,0.222,0.386,0.133,0.111,0.196,0.339,0.465,0.000,0.049,0.051,0.000,0.167,0.372,0.236,0.086,0.071
model.000.16.pdb,0.189,0.175,0.066,0.120,0.013,0.164,0.132,0.000,0.400,0.000,0.255,0.585,0.000,0.000,0.083,0.034,0.190,0.232,0.015,0.000,0.000,0.488,0.500,0.000,0.033,0.143,0.000,0.000,0.378,0.017
model.000.17.pdb,0.014,0.014,0.014,0.000,0.483,0.000,0.015,0.614,0.000,0.544,0.000,0.000,0.500,0.436,0.043,0.062,0.000,0.000,0.345,0.708,0.167,0.000,0.000,0.190,0.014,0.000,0.100,0.630,0.000,0.031
