 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.129,0.438,0.219,0.271,0.158,0.527,0.152,0.327,0.339,0.393,0.061,0.070,0.262,0.283,0.389,0.636,0.311,0.540,0.333,0.095,0.242,0.396,0.200,0.333,0.043,0.417,0.254,0.587,0.194,0.310
model.000.01.pdb,0.490,0.158,0.056,0.029,0.145,0.306,0.090,0.489,0.041,0.500,0.136,0.106,0.053,0.542,0.286,0.353,0.400,0.175,0.481,0.099,0.057,0.315,0.056,0.197,0.150,0.414,0.027,0.207,0.375,0.090
model.000.02.pdb,0.117,0.101,0.635,0.673,0.014,0.197,0.482,0.081,0.720,0.104,0.203,0.317,0.854,0.050,0.093,0.197,0.074,0.120,0.061,0.354,0.714,0.066,0.635,0.092,0.197,0.108,0.720,0.176,0.048,0.694
model.000.03.pdb,0.133,0.596,0.105,0.141,0.358,0.667,0.051,0.436,0.197,0.474,0.000,0.000,0.143,0.361,0.761,0.592,0.509,0.537,0.433,0.036,0.122,0.633,0.091,0.608,0.013,0.517,0.118,0.519,0.365,0.171
model.000.04.pdb,0.316,0.083,0.000,0.000,0.069,0.096,0.014,0.131,0.000,0.175,0.100,0.059,0.013,0.217,0.092,0.079,0.188,0.058,0.226,0.027,0.014,0.094,0.014,0.075,0.097,0.191,0.000,0.030,0.357,0.014
model.000.05.pdb,0.060,0.452,0.000,0.000,0.450,0.382,0.000,0.354,0.014,0.321,0.000,0.000,0.000,0.255,0.523,0.231,0.385,0.327,0.309,0.000,0.000,0.535,0.000,0.619,0.000,0.328,0.000,0.182,0.333,0.000
model.000.06.pdb,0.357,0.245,0.000,0.000,0.212,0.266,0.043,0.400,0.000,0.415,0.117,0.090,0.013,0.480,0.309,0.232,0.426,0.175,0.510,0.054,0.014,0.315,0.027,0.259,0.113,0.344,0.000,0.167,0.540,0.014
model.000.07.pdb,0.167,0.081,0.520,0.490,0.016,0.171,0.574,0.076,0.481,0.070,0.308,0.370,0.633,0.087,0.058,0.148,0.068,0.103,0.026,0.339,0.562,0.043,0.617,0.057,0.250,0.064,0.604,0.145,0.013,0.682
model.000.08.pdb,0.222,0.018,0.383,0.265,0.000,0.092,0.575,0.091,0.245,0.083,0.500,0.500,0.380,0.085,0.016,0.093,0.063,0.032,0.031,0.417,0.306,0.017,0.444,0.016,0.405,0.043,0.347,0.071,0.015,0.340
model.000.09.pdb,0.227,0.315,0.000,0.000,0.360,0.344,0.013,0.389,0.000,0.404,0.059,0.040,0.012,0.411,0.453,0.194,0.491,0.234,0.491,0.012,0.013,0.434,0.013,0.472,0.057,0.426,0.000,0.154,0.547,0.013
model.000.10.pdb,0.151,0.542,0.064,0.081,0.392,0.589,0.025,0.500,0.120,0.509,0.014,0.013,0.074,0.390,0.739,0.481,0.604,0.439,0.466,0.036,0.051,0.681,0.037,0.688,0.027,0.525,0.050,0.418,0.466,0.080
model.000.11.pdb,0.293,0.354,0.104,0.060,0.127,0.455,0.091,0.568,0.119,0.609,0.065,0.075,0.099,0.460,0.479,0.659,0.490,0.404,0.490,0.100,0.074,0.522,0.072,0.358,0.079,0.528,0.056,0.533,0.310,0.125
model.000.12.pdb,0.000,0.553,0.062,0.161,0.400,0.298,0.015,0.212,0.169,0.259,0.000,0.000,0.125,0.117,0.354,0.319,0.250,0.523,0.207,0.014,0.117,0.280,0.046,0.435,0.000,0.293,0.131,0.537,0.186,0.138
model.000.13.pdb,0.415,0.000,0.276,0.092,0.000,0.039,0.469,0.150,0.087,0.156,0.692,0.600,0.200,0.217,0.029,0.097,0.134,0.028,0.118,0.510,0.141,0.045,0.254,0.014,0.659,0.095,0.154,0.062,0.086,0.143
model.000.14.pdb,0.068,0.153,0.481,0.510,0.032,0.277,0.316,0.091,0.560,0.116,0.131,0.172,0.620,0.056,0.121,0.268,0.082,0.206,0.082,0.194,0.583,0.123,0.481,0.119,0.109,0.135,0.592,0.263,0.053,0.744
model.000.15.pdb,0.188,0.000,0.471,0.263,0.000,0.038,0.659,0.061,0.267,0.056,0.489,0.659,0.411,0.072,0.000,0.045,0.041,0.028,0.027,0.733,0.321,0.000,0.471,0.000,0.533,0.012,0.333,0.029,0.013,0.237
model.000.16.pdb,0.105,0.057,0.694,0.633,0.000,0.141,0.588,0.040,0.585,0.064,0.316,0.446,0.673,0.025,0.053,0.100,0.037,0.079,0.012,0.433,0.519,0.039,0.660,0.052,0.262,0.047,0.615,0.083,0.024,0.528
model.000.17.pdb,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.068,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.042,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.074,0.000
model.000.18.pdb,0.106,0.125,0.440,0.408,0.017,0.258,0.400,0.098,0.460,0.125,0.208,0.228,0.617,0.060,0.095,0.245,0.072,0.164,0.072,0.230,0.479,0.097,0.440,0.094,0.179,0.129,0.490,0.218,0.042,0.628
model.000.19.pdb,0.042,0.204,0.370,0.543,0.088,0.356,0.263,0.113,0.596,0.156,0.082,0.125,0.529,0.106,0.203,0.308,0.134,0.281,0.134,0.132,0.460,0.186,0.423,0.161,0.062,0.191,0.471,0.353,0.056,0.636
model.000.20.pdb,0.353,0.390,0.058,0.035,0.234,0.516,0.060,0.593,0.082,0.625,0.092,0.072,0.067,0.667,0.517,0.441,0.755,0.385,0.691,0.056,0.047,0.554,0.058,0.391,0.104,0.661,0.034,0.387,0.632,0.085
model.000.21.pdb,0.164,0.056,0.615,0.421,0.014,0.169,0.783,0.068,0.466,0.077,0.434,0.547,0.600,0.107,0.066,0.099,0.075,0.092,0.049,0.526,0.456,0.053,0.680,0.051,0.393,0.071,0.518,0.097,0.024,0.464
model.000.22.pdb,0.077,0.104,0.596,0.667,0.014,0.219,0.446,0.083,0.714,0.107,0.172,0.306,0.812,0.051,0.096,0.203,0.062,0.155,0.062,0.323,0.673,0.097,0.660,0.080,0.167,0.098,0.714,0.200,0.037,0.723
model.000.23.pdb,0.090,0.667,0.063,0.157,0.532,0.500,0.025,0.386,0.149,0.400,0.000,0.000,0.128,0.277,0.620,0.444,0.433,0.627,0.344,0.036,0.137,0.538,0.077,0.708,0.013,0.444,0.118,0.519,0.344,0.123
model.000.24.pdb,0.396,0.143,0.000,0.000,0.070,0.145,0.014,0.236,0.000,0.281,0.121,0.076,0.013,0.286,0.186,0.155,0.250,0.108,0.339,0.041,0.014,0.169,0.014,0.145,0.117,0.250,0.000,0.097,0.415,0.014
model.000.25.pdb,0.039,0.061,0.549,0.689,0.015,0.118,0.400,0.014,0.633,0.026,0.164,0.283,0.660,0.026,0.056,0.123,0.025,0.083,0.025,0.344,0.660,0.027,0.612,0.055,0.159,0.049,0.633,0.138,0.013,0.510
model.000.26.pdb,0.596,0.058,0.171,0.026,0.014,0.100,0.311,0.262,0.025,0.281,0.542,0.429,0.117,0.350,0.129,0.188,0.235,0.080,0.235,0.371,0.066,0.130,0.155,0.081,0.520,0.203,0.078,0.132,0.183,0.096
model.000.27.pdb,0.039,0.327,0.279,0.389,0.222,0.424,0.169,0.159,0.463,0.200,0.045,0.056,0.367,0.132,0.271,0.358,0.176,0.375,0.176,0.052,0.351,0.233,0.279,0.288,0.029,0.288,0.362,0.460,0.111,0.434
model.000.28.pdb,0.217,0.432,0.108,0.131,0.132,0.529,0.077,0.489,0.197,0.469,0.032,0.045,0.134,0.420,0.500,0.737,0.451,0.511,0.423,0.042,0.092,0.511,0.108,0.373,0.031,0.549,0.106,0.595,0.276,0.167
model.000.29.pdb,0.012,0.090,0.547,0.681,0.029,0.173,0.356,0.027,0.729,0.038,0.121,0.250,0.654,0.025,0.082,0.134,0.037,0.125,0.024,0.269,0.588,0.054,0.608,0.081,0.118,0.072,0.627,0.149,0.024,0.538
