 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.381,0.378,0.395,0.133,0.288,0.372,0.310,0.137,0.000,0.210,0.000,0.000,0.233,0.245,0.429,0.571,0.154,0.306,0.000,0.095,0.163,0.000,0.074,0.273,0.000,0.162,0.710,0.148,0.118,0.421
model.000.01.pdb,0.090,0.222,0.230,0.000,0.152,0.138,0.061,0.237,0.141,0.139,0.156,0.087,0.172,0.141,0.190,0.111,0.000,0.179,0.013,0.183,0.043,0.060,0.000,0.578,0.200,0.000,0.172,0.242,0.000,0.408
model.000.02.pdb,0.489,0.609,0.500,0.235,0.128,0.578,0.457,0.029,0.228,0.087,0.145,0.200,0.048,0.083,0.532,0.264,0.390,0.689,0.000,0.013,0.095,0.214,0.296,0.236,0.030,0.341,0.275,0.014,0.302,0.375
model.000.03.pdb,0.347,0.373,0.581,0.229,0.424,0.457,0.465,0.100,0.000,0.317,0.000,0.015,0.220,0.396,0.511,0.658,0.233,0.358,0.095,0.132,0.413,0.000,0.100,0.164,0.000,0.244,0.564,0.061,0.140,0.319
model.000.04.pdb,0.346,0.345,0.469,0.212,0.517,0.365,0.367,0.148,0.000,0.426,0.000,0.014,0.275,0.529,0.469,0.558,0.163,0.288,0.159,0.209,0.500,0.000,0.077,0.133,0.000,0.196,0.585,0.088,0.113,0.269
model.000.05.pdb,0.477,0.408,0.595,0.234,0.383,0.535,0.512,0.121,0.032,0.262,0.015,0.047,0.224,0.352,0.595,0.632,0.268,0.420,0.030,0.134,0.280,0.033,0.182,0.125,0.000,0.351,0.579,0.062,0.208,0.298
model.000.06.pdb,0.177,0.185,0.271,0.158,0.685,0.194,0.207,0.327,0.000,0.579,0.000,0.000,0.478,0.688,0.271,0.373,0.091,0.145,0.206,0.355,0.469,0.000,0.028,0.164,0.000,0.115,0.388,0.262,0.059,0.169
model.000.07.pdb,0.429,0.556,0.414,0.177,0.140,0.500,0.351,0.053,0.333,0.090,0.227,0.281,0.071,0.086,0.464,0.242,0.288,0.593,0.000,0.034,0.082,0.300,0.311,0.238,0.039,0.250,0.250,0.037,0.295,0.357
model.000.08.pdb,0.312,0.218,0.327,0.333,0.446,0.280,0.395,0.105,0.000,0.404,0.000,0.000,0.208,0.479,0.300,0.579,0.220,0.255,0.158,0.156,0.512,0.000,0.105,0.052,0.000,0.231,0.381,0.047,0.148,0.135
model.000.09.pdb,0.375,0.522,0.545,0.113,0.333,0.457,0.312,0.158,0.031,0.239,0.015,0.046,0.245,0.298,0.659,0.465,0.152,0.358,0.015,0.149,0.250,0.016,0.100,0.255,0.000,0.159,0.649,0.111,0.121,0.442
