 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.396,0.079,0.203,0.328,0.622,0.224,0.241,0.169,0.549,0.540,0.444,0.375,0.129,0.434,0.262,0.462,0.158,0.500,0.135,0.091,0.138,0.543,0.270,0.104,0.094,0.044,0.327,0.123,0.690,0.136
model.000.01.pdb,0.049,0.161,0.659,0.040,0.250,0.053,0.643,0.106,0.206,0.213,0.136,0.057,0.357,0.304,0.028,0.460,0.033,0.230,0.080,0.000,0.145,0.172,0.027,0.000,0.031,0.097,0.148,0.097,0.283,0.123
model.000.02.pdb,0.138,0.000,0.054,0.692,0.231,0.712,0.068,0.509,0.147,0.151,0.133,0.680,0.012,0.092,0.647,0.137,0.074,0.164,0.625,0.013,0.327,0.147,0.706,0.066,0.426,0.200,0.081,0.618,0.200,0.321
model.000.03.pdb,0.460,0.254,0.283,0.176,0.519,0.114,0.279,0.065,0.635,0.804,0.556,0.203,0.269,0.640,0.137,0.577,0.286,0.714,0.071,0.164,0.014,0.481,0.132,0.176,0.027,0.000,0.549,0.060,0.510,0.014
model.000.04.pdb,0.000,0.208,0.288,0.000,0.045,0.013,0.283,0.014,0.056,0.074,0.072,0.000,0.531,0.108,0.000,0.143,0.016,0.088,0.013,0.000,0.016,0.047,0.000,0.000,0.015,0.081,0.095,0.013,0.047,0.033
model.000.05.pdb,0.255,0.579,0.167,0.000,0.161,0.000,0.143,0.000,0.420,0.438,0.373,0.015,0.291,0.417,0.000,0.333,0.381,0.429,0.000,0.306,0.000,0.260,0.000,0.222,0.000,0.000,0.548,0.000,0.145,0.000
model.000.06.pdb,0.103,0.275,0.478,0.000,0.167,0.013,0.500,0.043,0.206,0.254,0.190,0.000,0.583,0.327,0.000,0.404,0.068,0.271,0.025,0.045,0.050,0.172,0.000,0.044,0.015,0.079,0.250,0.039,0.153,0.085
model.000.07.pdb,0.121,0.000,0.078,0.491,0.183,0.600,0.061,0.574,0.116,0.119,0.118,0.562,0.013,0.072,0.500,0.088,0.085,0.134,0.547,0.014,0.422,0.113,0.500,0.043,0.308,0.232,0.076,0.509,0.190,0.444
model.000.08.pdb,0.019,0.000,0.074,0.259,0.053,0.353,0.073,0.615,0.031,0.032,0.032,0.255,0.015,0.050,0.255,0.050,0.000,0.048,0.479,0.000,0.606,0.036,0.264,0.000,0.326,0.349,0.017,0.568,0.094,0.688
model.000.09.pdb,0.169,0.522,0.377,0.000,0.136,0.012,0.370,0.013,0.328,0.339,0.250,0.000,0.588,0.368,0.000,0.368,0.259,0.333,0.012,0.194,0.015,0.177,0.000,0.152,0.014,0.043,0.364,0.012,0.123,0.030
model.000.10.pdb,0.358,0.327,0.310,0.103,0.393,0.048,0.305,0.052,0.585,0.640,0.431,0.123,0.312,0.588,0.065,0.588,0.291,0.627,0.047,0.203,0.014,0.382,0.062,0.179,0.014,0.000,0.500,0.061,0.382,0.014
model.000.11.pdb,0.286,0.085,0.367,0.100,0.533,0.068,0.417,0.108,0.471,0.404,0.321,0.141,0.190,0.440,0.058,0.600,0.088,0.370,0.081,0.062,0.148,0.489,0.070,0.061,0.015,0.047,0.255,0.099,0.558,0.105
model.000.12.pdb,0.727,0.094,0.052,0.164,0.400,0.091,0.088,0.031,0.468,0.396,0.659,0.218,0.078,0.435,0.117,0.269,0.400,0.478,0.042,0.292,0.000,0.605,0.129,0.362,0.000,0.000,0.575,0.029,0.326,0.000
model.000.13.pdb,0.016,0.000,0.175,0.132,0.062,0.238,0.214,0.440,0.027,0.014,0.014,0.090,0.071,0.029,0.141,0.091,0.000,0.014,0.379,0.000,0.590,0.031,0.118,0.000,0.294,0.595,0.000,0.393,0.098,0.537
model.000.14.pdb,0.200,0.000,0.077,0.569,0.333,0.528,0.092,0.339,0.238,0.226,0.185,0.727,0.013,0.154,0.490,0.172,0.102,0.222,0.407,0.029,0.204,0.228,0.549,0.090,0.232,0.111,0.125,0.350,0.296,0.222
model.000.15.pdb,0.000,0.000,0.046,0.322,0.029,0.463,0.062,0.587,0.000,0.028,0.027,0.213,0.027,0.014,0.345,0.014,0.000,0.042,0.588,0.000,0.400,0.000,0.328,0.000,0.558,0.581,0.000,0.549,0.062,0.455
model.000.16.pdb,0.059,0.000,0.013,0.593,0.114,0.706,0.027,0.588,0.050,0.079,0.078,0.491,0.000,0.066,0.640,0.052,0.029,0.092,0.745,0.000,0.365,0.056,0.667,0.039,0.596,0.288,0.026,0.776,0.101,0.385
model.000.17.pdb,0.000,0.017,0.016,0.000,0.000,0.014,0.032,0.000,0.000,0.000,0.000,0.000,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.000,0.000,0.000,0.000
model.000.18.pdb,0.173,0.000,0.066,0.471,0.288,0.490,0.082,0.429,0.197,0.183,0.161,0.578,0.014,0.111,0.420,0.167,0.091,0.200,0.393,0.015,0.304,0.182,0.451,0.030,0.208,0.161,0.098,0.357,0.250,0.326
model.000.19.pdb,0.286,0.016,0.081,0.571,0.408,0.472,0.097,0.286,0.293,0.281,0.254,0.698,0.014,0.220,0.521,0.220,0.170,0.276,0.311,0.079,0.148,0.288,0.520,0.129,0.179,0.063,0.169,0.279,0.396,0.167
model.000.20.pdb,0.250,0.286,0.615,0.068,0.387,0.044,0.574,0.060,0.438,0.429,0.300,0.098,0.484,0.508,0.034,0.648,0.145,0.422,0.043,0.090,0.068,0.355,0.045,0.087,0.012,0.063,0.323,0.067,0.377,0.067
model.000.21.pdb,0.074,0.000,0.069,0.526,0.129,0.630,0.068,0.745,0.076,0.092,0.077,0.407,0.024,0.079,0.509,0.093,0.043,0.091,0.731,0.013,0.500,0.069,0.483,0.026,0.462,0.426,0.039,0.630,0.149,0.553
model.000.22.pdb,0.161,0.000,0.056,0.686,0.238,0.706,0.069,0.473,0.167,0.155,0.153,0.708,0.000,0.110,0.673,0.125,0.076,0.169,0.561,0.013,0.268,0.152,0.735,0.068,0.415,0.206,0.083,0.554,0.226,0.309
model.000.23.pdb,0.553,0.276,0.185,0.160,0.463,0.100,0.200,0.038,0.604,0.627,0.680,0.203,0.250,0.577,0.122,0.414,0.500,0.750,0.071,0.322,0.014,0.510,0.132,0.333,0.027,0.000,0.756,0.060,0.426,0.014
model.000.24.pdb,0.033,0.125,0.375,0.000,0.115,0.013,0.426,0.014,0.104,0.125,0.106,0.000,0.574,0.183,0.000,0.246,0.017,0.159,0.013,0.000,0.017,0.100,0.000,0.000,0.016,0.100,0.133,0.013,0.119,0.033
model.000.25.pdb,0.097,0.000,0.029,0.708,0.175,0.660,0.014,0.400,0.081,0.099,0.097,0.592,0.000,0.055,0.773,0.055,0.081,0.113,0.604,0.014,0.196,0.091,0.723,0.071,0.479,0.200,0.072,0.509,0.143,0.193
model.000.26.pdb,0.029,0.014,0.316,0.062,0.132,0.132,0.357,0.290,0.092,0.080,0.051,0.038,0.186,0.111,0.066,0.212,0.000,0.079,0.257,0.000,0.373,0.087,0.050,0.000,0.175,0.442,0.041,0.265,0.172,0.340
model.000.27.pdb,0.489,0.062,0.060,0.446,0.460,0.323,0.075,0.188,0.411,0.351,0.393,0.540,0.039,0.357,0.351,0.267,0.269,0.418,0.217,0.180,0.100,0.479,0.379,0.254,0.077,0.029,0.327,0.188,0.365,0.117
model.000.28.pdb,0.356,0.069,0.354,0.172,0.634,0.101,0.404,0.111,0.521,0.511,0.385,0.203,0.177,0.522,0.127,0.591,0.132,0.469,0.068,0.065,0.071,0.548,0.121,0.062,0.016,0.016,0.314,0.086,0.711,0.089
model.000.29.pdb,0.127,0.000,0.027,0.735,0.185,0.654,0.027,0.379,0.122,0.125,0.123,0.588,0.000,0.096,0.800,0.081,0.077,0.139,0.517,0.041,0.167,0.119,0.787,0.130,0.480,0.154,0.069,0.483,0.172,0.203
