 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.683,0.622,0.614,0.265,0.176,0.795,0.535,0.045,0.150,0.132,0.061,0.145,0.085,0.149,0.690,0.435,0.436,0.705,0.000,0.039,0.153,0.175,0.327,0.196,0.000,0.385,0.422,0.028,0.360,0.383
model.000.01.pdb,0.000,0.000,0.014,0.086,0.467,0.000,0.015,0.489,0.000,0.526,0.000,0.000,0.383,0.444,0.029,0.047,0.000,0.000,0.431,0.588,0.327,0.000,0.000,0.097,0.000,0.000,0.048,0.510,0.015,0.015
model.000.02.pdb,0.383,0.605,0.634,0.184,0.137,0.467,0.348,0.016,0.182,0.093,0.119,0.196,0.034,0.090,0.489,0.319,0.268,0.543,0.000,0.013,0.085,0.086,0.182,0.312,0.032,0.282,0.364,0.030,0.185,0.452
model.000.03.pdb,0.131,0.237,0.145,0.069,0.000,0.148,0.100,0.000,0.725,0.000,0.556,0.479,0.000,0.000,0.145,0.031,0.143,0.250,0.000,0.000,0.000,0.558,0.302,0.047,0.259,0.125,0.016,0.000,0.172,0.102
model.000.04.pdb,0.478,0.714,0.707,0.196,0.211,0.500,0.413,0.062,0.153,0.149,0.095,0.167,0.105,0.169,0.591,0.444,0.250,0.542,0.014,0.026,0.136,0.065,0.172,0.294,0.015,0.293,0.500,0.043,0.175,0.488
model.000.05.pdb,0.442,0.404,0.524,0.279,0.379,0.465,0.475,0.107,0.016,0.295,0.016,0.032,0.213,0.373,0.524,0.639,0.289,0.388,0.066,0.123,0.326,0.017,0.127,0.111,0.000,0.270,0.629,0.048,0.173,0.289
model.000.06.pdb,0.321,0.625,0.490,0.081,0.165,0.389,0.246,0.072,0.276,0.096,0.210,0.226,0.131,0.123,0.490,0.291,0.151,0.455,0.000,0.049,0.090,0.143,0.138,0.286,0.074,0.135,0.353,0.054,0.123,0.489
model.000.07.pdb,0.121,0.255,0.136,0.055,0.000,0.119,0.088,0.000,0.757,0.000,0.571,0.457,0.000,0.000,0.117,0.033,0.130,0.224,0.000,0.000,0.000,0.500,0.250,0.050,0.231,0.111,0.017,0.000,0.143,0.109
model.000.08.pdb,0.362,0.193,0.138,0.239,0.051,0.327,0.298,0.000,0.422,0.038,0.250,0.347,0.000,0.029,0.179,0.130,0.417,0.346,0.000,0.000,0.033,0.676,0.524,0.000,0.125,0.361,0.073,0.000,0.432,0.053
model.000.09.pdb,0.125,0.267,0.156,0.048,0.000,0.141,0.078,0.000,0.714,0.000,0.553,0.480,0.000,0.000,0.138,0.030,0.113,0.238,0.000,0.000,0.000,0.522,0.263,0.061,0.291,0.096,0.031,0.000,0.145,0.115
