 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.500,0.488,0.279,0.446,0.400,0.491,0.556,0.104,0.234,0.279,0.230,0.581,0.521,0.227,0.393,0.250,0.078,0.085,0.235,0.370,0.092,0.349,0.532,0.296,0.644,0.186,0.014,0.258,0.674,0.100
model.000.01.pdb,0.309,0.089,0.056,0.418,0.298,0.288,0.081,0.224,0.041,0.210,0.086,0.083,0.373,0.040,0.230,0.015,0.048,0.088,0.038,0.060,0.079,0.491,0.131,0.031,0.268,0.117,0.000,0.667,0.232,0.451
model.000.02.pdb,0.093,0.420,0.809,0.128,0.105,0.103,0.453,0.246,0.720,0.037,0.782,0.316,0.159,0.660,0.090,0.604,0.000,0.400,0.784,0.653,0.368,0.136,0.436,0.674,0.174,0.400,0.095,0.118,0.254,0.024
model.000.03.pdb,0.588,0.250,0.167,0.611,0.694,0.667,0.288,0.039,0.133,0.527,0.141,0.345,0.549,0.130,0.680,0.118,0.210,0.025,0.125,0.212,0.013,0.542,0.300,0.152,0.538,0.070,0.081,0.273,0.393,0.203
model.000.04.pdb,0.076,0.000,0.014,0.100,0.106,0.071,0.000,0.094,0.000,0.175,0.012,0.000,0.113,0.000,0.072,0.000,0.016,0.028,0.000,0.000,0.015,0.191,0.000,0.000,0.061,0.015,0.000,0.254,0.030,0.553
model.000.05.pdb,0.367,0.057,0.000,0.404,0.468,0.392,0.051,0.000,0.000,0.556,0.000,0.071,0.300,0.000,0.458,0.000,0.488,0.000,0.000,0.000,0.000,0.351,0.049,0.000,0.222,0.000,0.158,0.148,0.123,0.150
model.000.06.pdb,0.286,0.017,0.014,0.322,0.298,0.267,0.031,0.145,0.000,0.339,0.023,0.032,0.296,0.000,0.250,0.000,0.119,0.057,0.000,0.000,0.046,0.491,0.015,0.000,0.203,0.047,0.014,0.389,0.113,0.510
model.000.07.pdb,0.090,0.409,0.583,0.097,0.056,0.085,0.417,0.309,0.510,0.013,0.534,0.320,0.109,0.463,0.086,0.619,0.000,0.415,0.608,0.565,0.468,0.122,0.429,0.545,0.143,0.511,0.043,0.134,0.250,0.042
model.000.08.pdb,0.069,0.275,0.300,0.062,0.016,0.048,0.188,0.488,0.294,0.000,0.345,0.122,0.071,0.214,0.016,0.357,0.000,0.524,0.365,0.245,0.611,0.108,0.157,0.239,0.034,0.583,0.000,0.161,0.180,0.067
model.000.09.pdb,0.283,0.031,0.013,0.383,0.436,0.350,0.043,0.086,0.000,0.569,0.011,0.029,0.271,0.000,0.379,0.000,0.340,0.026,0.000,0.000,0.014,0.475,0.028,0.000,0.188,0.014,0.118,0.311,0.088,0.386
