 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb
model.000.00.pdb,0.104,0.667,0.023,0.089,0.688,0.490,0.103,0.000,0.000,0.314,0.000,0.011,0.143,0.635,0.383,0.517,0.159,0.647,0.278,0.434
model.000.01.pdb,0.000,0.127,0.000,0.000,0.340,0.122,0.000,0.022,0.000,0.581,0.000,0.000,0.000,0.136,0.306,0.111,0.016,0.138,0.041,0.074
model.000.02.pdb,0.200,0.714,0.108,0.071,0.491,0.604,0.098,0.000,0.000,0.127,0.013,0.031,0.135,0.648,0.353,0.533,0.151,0.692,0.431,0.600
model.000.03.pdb,0.254,0.081,0.692,0.000,0.038,0.141,0.000,0.032,0.013,0.000,0.213,0.315,0.000,0.076,0.102,0.035,0.013,0.091,0.150,0.086
model.000.04.pdb,0.149,0.804,0.046,0.113,0.585,0.583,0.127,0.000,0.013,0.167,0.000,0.021,0.169,0.796,0.333,0.596,0.186,0.812,0.385,0.580
model.000.05.pdb,0.069,0.122,0.596,0.023,0.077,0.152,0.011,0.097,0.039,0.000,0.351,0.435,0.000,0.114,0.172,0.046,0.012,0.130,0.125,0.097
model.000.06.pdb,0.228,0.169,0.000,0.547,0.100,0.062,0.608,0.109,0.327,0.086,0.000,0.000,0.810,0.246,0.034,0.400,0.727,0.212,0.121,0.161
model.000.07.pdb,0.123,0.100,0.600,0.033,0.085,0.125,0.022,0.074,0.024,0.000,0.323,0.405,0.023,0.094,0.141,0.043,0.035,0.108,0.100,0.077
model.000.08.pdb,0.115,0.644,0.000,0.111,0.596,0.457,0.127,0.000,0.000,0.245,0.000,0.011,0.175,0.646,0.311,0.547,0.194,0.660,0.286,0.458
model.000.09.pdb,0.000,0.158,0.000,0.000,0.367,0.180,0.014,0.020,0.000,0.606,0.000,0.000,0.015,0.164,0.378,0.121,0.031,0.186,0.058,0.088
model.000.10.pdb,0.750,0.211,0.185,0.119,0.094,0.127,0.119,0.000,0.015,0.000,0.016,0.062,0.169,0.213,0.000,0.222,0.150,0.177,0.487,0.383
model.000.11.pdb,0.159,0.129,0.012,0.700,0.081,0.043,0.735,0.143,0.407,0.065,0.028,0.056,0.837,0.200,0.016,0.338,0.717,0.169,0.097,0.136
model.000.12.pdb,0.169,0.708,0.059,0.114,0.596,0.596,0.128,0.000,0.013,0.169,0.000,0.010,0.171,0.812,0.314,0.636,0.206,0.755,0.392,0.592
model.000.13.pdb,0.025,0.048,0.433,0.033,0.060,0.066,0.011,0.123,0.049,0.087,0.464,0.387,0.000,0.045,0.106,0.011,0.011,0.057,0.041,0.037
model.000.14.pdb,0.000,0.000,0.095,0.196,0.000,0.000,0.117,0.840,0.289,0.021,0.279,0.167,0.089,0.000,0.000,0.000,0.070,0.000,0.000,0.000
model.000.15.pdb,0.183,0.711,0.024,0.137,0.472,0.556,0.153,0.000,0.000,0.143,0.000,0.011,0.203,0.783,0.348,0.667,0.222,0.688,0.375,0.587
model.000.16.pdb,0.115,0.138,0.000,0.569,0.103,0.081,0.633,0.135,0.365,0.109,0.030,0.034,0.721,0.215,0.054,0.367,0.644,0.182,0.068,0.111
model.000.17.pdb,0.271,0.523,0.071,0.123,0.283,0.364,0.141,0.000,0.000,0.019,0.000,0.000,0.155,0.532,0.182,0.442,0.136,0.479,0.647,0.658
model.000.18.pdb,0.000,0.074,0.013,0.197,0.194,0.065,0.254,0.208,0.296,0.364,0.047,0.035,0.217,0.083,0.115,0.141,0.217,0.116,0.000,0.000
model.000.19.pdb,0.000,0.089,0.015,0.047,0.192,0.080,0.098,0.095,0.115,0.371,0.038,0.027,0.109,0.100,0.095,0.113,0.130,0.140,0.000,0.018
