 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.491,0.688,0.094,0.525,0.000,0.014,0.000,0.471,0.583,0.000,0.500,0.528,0.000,0.571,0.108,0.653,0.389,0.014,0.000,0.653,0.145,0.000,0.000,0.000,0.100,0.000,0.615,0.000,0.471,0.000
model.000.01.pdb,0.000,0.000,0.066,0.060,0.196,0.113,0.164,0.000,0.000,0.155,0.000,0.000,0.179,0.000,0.098,0.000,0.000,0.193,0.707,0.000,0.000,0.090,0.167,0.100,0.000,0.512,0.000,0.354,0.000,0.075
model.000.02.pdb,0.000,0.000,0.000,0.000,0.000,0.391,0.375,0.000,0.000,0.240,0.000,0.000,0.649,0.000,0.000,0.000,0.000,0.537,0.161,0.000,0.000,0.079,0.018,0.271,0.000,0.056,0.000,0.333,0.000,0.136
model.000.03.pdb,0.026,0.127,0.605,0.022,0.275,0.000,0.000,0.104,0.000,0.000,0.000,0.053,0.000,0.000,0.543,0.096,0.000,0.000,0.042,0.111,0.000,0.203,0.314,0.000,0.383,0.082,0.037,0.015,0.028,0.027
model.000.04.pdb,0.373,0.627,0.161,0.439,0.079,0.000,0.000,0.674,0.500,0.000,0.254,0.383,0.000,0.386,0.233,0.660,0.185,0.000,0.027,0.660,0.058,0.000,0.045,0.000,0.115,0.045,0.410,0.000,0.283,0.000
model.000.05.pdb,0.542,0.407,0.000,0.375,0.000,0.095,0.000,0.250,0.511,0.000,0.718,0.583,0.000,0.674,0.000,0.357,0.591,0.030,0.000,0.382,0.294,0.000,0.000,0.000,0.034,0.000,0.646,0.000,0.628,0.000
model.000.06.pdb,0.000,0.000,0.125,0.000,0.204,0.063,0.302,0.000,0.000,0.383,0.000,0.000,0.123,0.000,0.066,0.000,0.000,0.100,0.236,0.000,0.000,0.392,0.326,0.143,0.017,0.277,0.000,0.537,0.000,0.250
model.000.07.pdb,0.192,0.328,0.099,0.485,0.121,0.000,0.000,0.482,0.292,0.000,0.127,0.187,0.000,0.214,0.194,0.391,0.078,0.013,0.137,0.348,0.000,0.000,0.041,0.000,0.042,0.136,0.211,0.000,0.122,0.000
model.000.08.pdb,0.600,0.491,0.060,0.362,0.000,0.027,0.000,0.310,0.481,0.000,0.587,0.745,0.000,0.529,0.058,0.439,0.462,0.014,0.000,0.464,0.241,0.000,0.000,0.000,0.136,0.000,0.735,0.000,0.652,0.000
model.000.09.pdb,0.000,0.000,0.000,0.000,0.000,0.190,0.651,0.000,0.000,0.457,0.000,0.000,0.347,0.000,0.000,0.000,0.061,0.193,0.061,0.000,0.100,0.159,0.033,0.692,0.000,0.033,0.000,0.300,0.000,0.469
model.000.10.pdb,0.000,0.000,0.000,0.024,0.000,0.396,0.211,0.000,0.000,0.121,0.000,0.000,0.455,0.000,0.000,0.014,0.000,0.571,0.236,0.000,0.000,0.029,0.017,0.123,0.000,0.091,0.000,0.286,0.000,0.029
model.000.11.pdb,0.015,0.079,0.425,0.111,0.559,0.000,0.000,0.170,0.050,0.000,0.000,0.015,0.000,0.016,0.553,0.079,0.000,0.000,0.148,0.097,0.000,0.140,0.375,0.000,0.128,0.256,0.014,0.018,0.016,0.016
model.000.12.pdb,0.056,0.167,0.692,0.035,0.292,0.000,0.000,0.127,0.014,0.000,0.000,0.085,0.000,0.028,0.478,0.132,0.000,0.000,0.044,0.149,0.000,0.233,0.306,0.000,0.550,0.086,0.067,0.015,0.060,0.043
model.000.13.pdb,0.000,0.000,0.047,0.059,0.145,0.145,0.177,0.000,0.000,0.150,0.000,0.000,0.214,0.000,0.062,0.000,0.000,0.228,0.636,0.000,0.000,0.103,0.140,0.097,0.000,0.362,0.000,0.367,0.000,0.072
model.000.14.pdb,0.042,0.167,0.500,0.099,0.442,0.000,0.000,0.224,0.059,0.000,0.000,0.027,0.000,0.043,0.659,0.149,0.000,0.000,0.127,0.167,0.000,0.138,0.306,0.000,0.216,0.212,0.039,0.000,0.014,0.028
model.000.15.pdb,0.000,0.000,0.016,0.000,0.017,0.047,0.468,0.000,0.000,0.585,0.000,0.000,0.123,0.000,0.000,0.000,0.062,0.048,0.030,0.000,0.103,0.340,0.089,0.561,0.017,0.017,0.000,0.189,0.000,0.750
model.000.16.pdb,0.431,0.415,0.000,0.426,0.000,0.133,0.000,0.302,0.628,0.000,0.737,0.471,0.016,0.732,0.000,0.415,0.568,0.047,0.000,0.415,0.275,0.000,0.000,0.000,0.000,0.000,0.560,0.000,0.438,0.000
model.000.17.pdb,0.078,0.014,0.000,0.025,0.000,0.085,0.100,0.000,0.000,0.107,0.107,0.092,0.070,0.047,0.000,0.000,0.250,0.033,0.000,0.000,0.452,0.046,0.000,0.245,0.018,0.000,0.057,0.017,0.083,0.196
model.000.18.pdb,0.000,0.000,0.000,0.000,0.000,0.275,0.523,0.000,0.000,0.370,0.000,0.000,0.512,0.000,0.000,0.000,0.015,0.362,0.200,0.000,0.033,0.150,0.054,0.319,0.000,0.055,0.000,0.452,0.000,0.236
model.000.19.pdb,0.000,0.000,0.000,0.024,0.000,0.383,0.241,0.000,0.000,0.145,0.000,0.000,0.512,0.000,0.000,0.000,0.000,0.561,0.200,0.000,0.000,0.030,0.017,0.148,0.000,0.055,0.000,0.245,0.000,0.046
model.000.20.pdb,0.013,0.143,0.500,0.070,0.383,0.000,0.000,0.175,0.042,0.000,0.000,0.013,0.000,0.013,0.614,0.127,0.000,0.000,0.104,0.143,0.000,0.149,0.314,0.000,0.226,0.179,0.025,0.000,0.000,0.027
model.000.21.pdb,0.014,0.104,0.703,0.036,0.475,0.000,0.000,0.115,0.000,0.000,0.000,0.014,0.000,0.000,0.625,0.088,0.000,0.000,0.115,0.088,0.000,0.203,0.386,0.000,0.341,0.200,0.013,0.033,0.000,0.029
model.000.22.pdb,0.119,0.015,0.056,0.026,0.000,0.000,0.016,0.000,0.000,0.073,0.073,0.172,0.000,0.032,0.017,0.000,0.088,0.000,0.000,0.000,0.184,0.140,0.019,0.115,0.233,0.000,0.109,0.000,0.148,0.143
model.000.23.pdb,0.457,0.533,0.000,0.528,0.000,0.051,0.000,0.400,0.829,0.000,0.622,0.533,0.000,0.757,0.000,0.568,0.432,0.017,0.000,0.533,0.113,0.000,0.000,0.000,0.019,0.000,0.636,0.000,0.465,0.000
model.000.24.pdb,0.000,0.000,0.222,0.000,0.216,0.000,0.263,0.000,0.000,0.388,0.000,0.000,0.031,0.000,0.079,0.000,0.000,0.000,0.076,0.000,0.000,0.897,0.362,0.196,0.148,0.105,0.000,0.245,0.000,0.460
model.000.25.pdb,0.000,0.000,0.015,0.000,0.016,0.148,0.756,0.000,0.000,0.659,0.000,0.000,0.314,0.000,0.000,0.000,0.029,0.190,0.029,0.000,0.047,0.298,0.067,0.634,0.016,0.000,0.000,0.294,0.000,0.521
