 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.309,0.194,0.000,0.045,0.000,0.111,0.152,0.489,0.058,0.164,0.246,0.014,0.304,0.322,0.041,0.000,0.101,0.000,0.000,0.000,0.304,0.000,0.030,0.077,0.000,0.070,0.094,0.000,0.186,0.065
model.000.01.pdb,0.000,0.000,0.235,0.264,0.333,0.000,0.000,0.000,0.224,0.000,0.000,0.714,0.000,0.000,0.480,0.422,0.000,0.043,0.439,0.714,0.000,0.286,0.000,0.308,0.404,0.213,0.000,0.236,0.000,0.000
model.000.02.pdb,0.000,0.051,0.545,0.075,0.106,0.106,0.082,0.000,0.041,0.042,0.000,0.222,0.000,0.000,0.145,0.643,0.039,0.085,0.362,0.413,0.000,0.511,0.000,0.074,0.420,0.013,0.000,0.553,0.000,0.000
model.000.03.pdb,0.000,0.000,0.231,0.236,0.302,0.000,0.000,0.000,0.220,0.000,0.000,0.659,0.000,0.000,0.442,0.383,0.000,0.043,0.429,0.564,0.000,0.280,0.000,0.278,0.314,0.250,0.000,0.232,0.000,0.000
model.000.04.pdb,0.000,0.014,0.341,0.105,0.231,0.049,0.014,0.000,0.098,0.000,0.000,0.214,0.000,0.000,0.148,0.500,0.000,0.172,0.279,0.400,0.000,0.439,0.000,0.123,0.676,0.045,0.000,0.362,0.000,0.000
model.000.05.pdb,0.327,0.209,0.015,0.000,0.000,0.145,0.203,0.308,0.000,0.180,0.091,0.000,0.276,0.491,0.013,0.000,0.185,0.000,0.016,0.000,0.542,0.000,0.000,0.029,0.000,0.013,0.014,0.029,0.044,0.000
model.000.06.pdb,0.000,0.028,0.318,0.033,0.145,0.068,0.015,0.000,0.048,0.016,0.000,0.136,0.000,0.000,0.062,0.311,0.000,0.288,0.200,0.222,0.000,0.450,0.000,0.050,0.525,0.030,0.000,0.370,0.000,0.000
model.000.07.pdb,0.000,0.013,0.260,0.155,0.308,0.030,0.014,0.000,0.145,0.015,0.000,0.333,0.000,0.000,0.254,0.333,0.000,0.220,0.255,0.538,0.000,0.370,0.000,0.193,0.784,0.088,0.000,0.283,0.000,0.000
model.000.08.pdb,0.000,0.000,0.000,0.587,0.396,0.000,0.000,0.060,0.750,0.000,0.154,0.300,0.000,0.000,0.356,0.029,0.000,0.040,0.000,0.082,0.000,0.000,0.074,0.609,0.091,0.702,0.233,0.000,0.254,0.273
model.000.09.pdb,0.026,0.023,0.014,0.351,0.258,0.013,0.000,0.103,0.373,0.000,0.026,0.390,0.025,0.062,0.585,0.057,0.000,0.000,0.095,0.148,0.066,0.014,0.000,0.444,0.101,0.474,0.013,0.013,0.054,0.042
model.000.10.pdb,0.037,0.058,0.101,0.026,0.141,0.095,0.048,0.026,0.050,0.051,0.065,0.049,0.000,0.000,0.036,0.116,0.036,0.545,0.043,0.074,0.000,0.188,0.231,0.038,0.254,0.024,0.209,0.141,0.157,0.167
model.000.11.pdb,0.013,0.035,0.542,0.054,0.097,0.097,0.090,0.000,0.025,0.039,0.000,0.297,0.000,0.000,0.197,0.596,0.062,0.051,0.522,0.392,0.000,0.480,0.000,0.068,0.283,0.049,0.000,0.519,0.000,0.000
model.000.12.pdb,0.468,0.305,0.051,0.000,0.000,0.314,0.377,0.123,0.000,0.308,0.030,0.000,0.346,0.442,0.000,0.016,0.327,0.000,0.036,0.000,0.628,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.000,0.000
model.000.13.pdb,0.346,0.279,0.000,0.000,0.000,0.133,0.194,0.512,0.014,0.232,0.255,0.000,0.420,0.434,0.028,0.000,0.156,0.014,0.000,0.000,0.392,0.000,0.063,0.046,0.000,0.028,0.079,0.000,0.153,0.049
