,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.35,0.65,0.85,0.9,0.75,0.65,1.0,0.7,0.75
1276.0,0.35,0.0,0.55,0.8,0.8,0.9,0.65,0.65,0.6,0.6
1262.0,0.65,0.55,0.0,0.6,1.0,0.55,0.4,0.8,0.6,0.6
1269.0,0.85,0.8,0.6,0.0,1.0,0.65,0.85,0.75,0.8,0.8
1202.0,0.9,0.8,1.0,1.0,0.0,0.7,0.9,0.85,0.7,0.7
1266.0,0.75,0.9,0.55,0.65,0.7,0.0,0.5,0.65,0.75,0.8
1267.0,0.65,0.65,0.4,0.85,0.9,0.5,0.0,0.65,0.5,0.55
1268.0,1.0,0.65,0.8,0.75,0.85,0.65,0.65,0.0,0.65,0.65
1245.0,0.7,0.6,0.6,0.8,0.7,0.75,0.5,0.65,0.0,0.15
1260.0,0.75,0.6,0.6,0.8,0.7,0.8,0.55,0.65,0.15,0.0
