 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.063,0.682,0.064,0.159,0.543,0.561,0.025,0.368,0.151,0.361,0.000,0.000,0.130,0.281,0.633,0.400,0.466,0.577,0.349,0.000,0.093,0.580,0.064,0.761,0.000,0.429,0.105,0.472,0.371,0.125
model.000.01.pdb,0.129,0.095,0.592,0.531,0.015,0.183,0.520,0.074,0.580,0.083,0.250,0.357,0.745,0.055,0.071,0.161,0.067,0.116,0.039,0.328,0.638,0.057,0.625,0.070,0.220,0.076,0.681,0.159,0.026,0.689
model.000.02.pdb,0.042,0.711,0.072,0.183,0.442,0.455,0.014,0.327,0.190,0.345,0.000,0.000,0.147,0.217,0.511,0.388,0.357,0.553,0.288,0.000,0.123,0.429,0.072,0.600,0.000,0.397,0.136,0.500,0.288,0.161
model.000.03.pdb,0.164,0.545,0.100,0.138,0.275,0.660,0.071,0.469,0.200,0.510,0.015,0.014,0.141,0.434,0.609,0.614,0.519,0.551,0.491,0.013,0.101,0.587,0.100,0.471,0.014,0.585,0.114,0.500,0.339,0.172
model.000.04.pdb,0.099,0.511,0.116,0.194,0.354,0.509,0.071,0.309,0.219,0.351,0.030,0.042,0.191,0.226,0.480,0.479,0.339,0.551,0.295,0.039,0.152,0.431,0.116,0.471,0.029,0.424,0.147,0.565,0.234,0.230
model.000.05.pdb,0.062,0.087,0.714,0.620,0.014,0.154,0.608,0.026,0.635,0.037,0.267,0.390,0.760,0.051,0.066,0.130,0.036,0.107,0.036,0.426,0.627,0.053,0.680,0.065,0.238,0.058,0.700,0.145,0.036,0.577
model.000.06.pdb,0.068,0.478,0.013,0.014,0.413,0.431,0.000,0.385,0.040,0.400,0.000,0.000,0.025,0.310,0.542,0.268,0.549,0.357,0.436,0.013,0.000,0.587,0.000,0.596,0.000,0.424,0.000,0.263,0.463,0.014
model.000.07.pdb,0.103,0.121,0.510,0.578,0.051,0.194,0.469,0.030,0.531,0.057,0.222,0.286,0.660,0.043,0.076,0.172,0.041,0.141,0.027,0.262,0.622,0.045,0.542,0.091,0.172,0.080,0.667,0.190,0.013,0.674
model.000.08.pdb,0.000,0.121,0.000,0.000,0.170,0.081,0.000,0.078,0.000,0.057,0.000,0.000,0.000,0.043,0.127,0.000,0.118,0.106,0.056,0.000,0.000,0.129,0.000,0.200,0.000,0.125,0.000,0.015,0.118,0.000
model.000.09.pdb,0.159,0.077,0.549,0.520,0.031,0.149,0.510,0.057,0.538,0.053,0.291,0.375,0.627,0.068,0.056,0.141,0.052,0.099,0.025,0.367,0.625,0.027,0.646,0.055,0.237,0.062,0.633,0.138,0.000,0.638
