 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.029,0.060,0.396,0.037,0.152,0.062,0.500,0.179,0.108,0.111,0.066,0.039,0.302,0.145,0.026,0.254,0.000,0.110,0.160,0.000,0.302,0.104,0.025,0.000,0.074,0.254,0.056,0.181,0.175,0.273
model.000.01.pdb,0.579,0.245,0.185,0.138,0.435,0.071,0.204,0.030,0.636,0.707,0.651,0.167,0.241,0.605,0.094,0.468,0.405,0.690,0.027,0.226,0.000,0.561,0.106,0.241,0.000,0.000,0.737,0.027,0.422,0.000
model.000.02.pdb,0.078,0.000,0.028,0.660,0.119,0.680,0.028,0.625,0.095,0.097,0.067,0.491,0.000,0.068,0.646,0.083,0.030,0.096,0.654,0.000,0.360,0.106,0.608,0.041,0.500,0.304,0.027,0.647,0.123,0.408
model.000.03.pdb,0.158,0.000,0.014,0.778,0.220,0.653,0.014,0.364,0.130,0.152,0.167,0.652,0.000,0.103,0.767,0.056,0.140,0.185,0.509,0.060,0.182,0.148,0.795,0.123,0.438,0.129,0.125,0.473,0.186,0.200
model.000.04.pdb,0.390,0.349,0.130,0.060,0.189,0.014,0.088,0.000,0.353,0.367,0.478,0.063,0.211,0.435,0.031,0.245,0.514,0.417,0.000,0.378,0.000,0.356,0.029,0.391,0.000,0.000,0.615,0.000,0.130,0.000
model.000.05.pdb,0.364,0.246,0.317,0.219,0.500,0.154,0.290,0.135,0.611,0.635,0.483,0.250,0.243,0.680,0.164,0.615,0.233,0.593,0.108,0.143,0.057,0.463,0.173,0.139,0.040,0.000,0.473,0.098,0.491,0.071
model.000.06.pdb,0.031,0.000,0.076,0.421,0.043,0.547,0.075,0.900,0.039,0.041,0.026,0.351,0.026,0.041,0.426,0.056,0.000,0.040,0.647,0.000,0.571,0.044,0.404,0.000,0.489,0.479,0.000,0.640,0.092,0.595
model.000.07.pdb,0.231,0.250,0.511,0.026,0.373,0.026,0.568,0.074,0.434,0.396,0.316,0.072,0.333,0.521,0.014,0.622,0.125,0.442,0.052,0.095,0.125,0.333,0.027,0.076,0.015,0.062,0.346,0.097,0.417,0.103
model.000.08.pdb,0.167,0.000,0.028,0.826,0.246,0.667,0.027,0.386,0.171,0.194,0.157,0.702,0.000,0.129,0.739,0.129,0.113,0.191,0.526,0.042,0.190,0.175,0.766,0.116,0.404,0.138,0.101,0.491,0.233,0.228
model.000.09.pdb,0.255,0.207,0.490,0.051,0.389,0.050,0.542,0.083,0.446,0.411,0.356,0.097,0.350,0.529,0.026,0.696,0.133,0.455,0.062,0.104,0.097,0.352,0.038,0.101,0.029,0.058,0.339,0.091,0.431,0.095
