 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.068,0.119,0.308,0.000,0.072,0.000,0.103,0.333,0.444,0.053,0.012,0.072,0.000,0.609,0.167,0.667,0.407,0.044,0.220,0.121,0.083,0.527,0.297,0.000,0.090,0.295,0.439,0.054,0.043,0.242
model.000.01.pdb,0.481,0.321,0.091,0.627,0.090,0.408,0.298,0.071,0.049,0.362,0.640,0.490,0.340,0.043,0.169,0.000,0.065,0.000,0.127,0.237,0.525,0.078,0.123,0.482,0.143,0.054,0.110,0.305,0.543,0.095
model.000.02.pdb,0.000,0.000,0.211,0.000,0.000,0.014,0.000,0.085,0.065,0.000,0.000,0.000,0.078,0.103,0.114,0.206,0.292,0.014,0.043,0.087,0.000,0.164,0.200,0.049,0.000,0.333,0.064,0.068,0.000,0.361
model.000.03.pdb,0.194,0.051,0.691,0.095,0.000,0.000,0.000,0.615,0.431,0.000,0.034,0.079,0.070,0.281,0.491,0.482,0.784,0.000,0.455,0.390,0.031,0.673,0.685,0.082,0.000,0.673,0.184,0.284,0.096,0.636
model.000.04.pdb,0.404,0.077,0.633,0.197,0.000,0.016,0.000,0.511,0.250,0.000,0.130,0.169,0.212,0.062,0.714,0.186,0.444,0.000,0.595,0.683,0.103,0.362,0.660,0.179,0.000,0.480,0.013,0.553,0.241,0.540
model.000.05.pdb,0.194,0.116,0.554,0.103,0.027,0.000,0.055,0.560,0.595,0.025,0.076,0.134,0.045,0.407,0.362,0.604,0.667,0.000,0.451,0.288,0.107,0.686,0.491,0.062,0.027,0.421,0.273,0.194,0.138,0.424
model.000.06.pdb,0.228,0.063,0.571,0.118,0.000,0.000,0.000,0.545,0.390,0.000,0.087,0.119,0.053,0.200,0.468,0.314,0.500,0.000,0.488,0.404,0.064,0.520,0.531,0.070,0.000,0.392,0.104,0.296,0.123,0.423
model.000.07.pdb,0.500,0.131,0.145,0.529,0.062,0.333,0.190,0.129,0.035,0.233,0.453,0.360,0.632,0.015,0.203,0.030,0.085,0.000,0.179,0.283,0.308,0.083,0.167,0.696,0.117,0.106,0.070,0.412,0.467,0.134
model.000.08.pdb,0.389,0.200,0.139,0.620,0.076,0.426,0.263,0.106,0.000,0.351,0.538,0.420,0.512,0.014,0.175,0.000,0.053,0.000,0.150,0.224,0.419,0.066,0.127,0.653,0.167,0.101,0.097,0.389,0.438,0.113
model.000.09.pdb,0.118,0.259,0.000,0.281,0.440,0.447,0.460,0.000,0.000,0.592,0.328,0.143,0.119,0.029,0.000,0.000,0.000,0.131,0.000,0.014,0.435,0.000,0.000,0.302,0.365,0.000,0.081,0.070,0.129,0.000
model.000.10.pdb,0.408,0.048,0.434,0.271,0.000,0.034,0.015,0.367,0.143,0.014,0.175,0.182,0.372,0.032,0.581,0.100,0.298,0.000,0.465,0.625,0.123,0.271,0.423,0.293,0.000,0.400,0.000,0.568,0.286,0.431
model.000.11.pdb,0.440,0.095,0.580,0.200,0.000,0.000,0.000,0.522,0.229,0.000,0.100,0.172,0.192,0.062,0.868,0.131,0.400,0.000,0.650,0.744,0.118,0.368,0.604,0.164,0.000,0.490,0.027,0.565,0.245,0.520
model.000.12.pdb,0.322,0.103,0.635,0.135,0.000,0.000,0.000,0.652,0.354,0.000,0.051,0.156,0.115,0.213,0.674,0.271,0.537,0.000,0.565,0.542,0.071,0.500,0.660,0.105,0.000,0.519,0.139,0.368,0.180,0.491
model.000.13.pdb,0.203,0.026,0.667,0.099,0.000,0.000,0.000,0.528,0.346,0.000,0.048,0.053,0.090,0.197,0.464,0.356,0.692,0.000,0.426,0.411,0.032,0.534,0.660,0.085,0.000,0.647,0.115,0.297,0.100,0.673
model.000.14.pdb,0.281,0.045,0.739,0.145,0.000,0.000,0.000,0.732,0.364,0.000,0.068,0.095,0.125,0.150,0.714,0.273,0.625,0.000,0.675,0.605,0.049,0.549,0.733,0.129,0.000,0.542,0.069,0.404,0.136,0.571
model.000.15.pdb,0.000,0.014,0.000,0.000,0.278,0.000,0.045,0.000,0.000,0.014,0.000,0.000,0.000,0.045,0.000,0.045,0.013,0.737,0.000,0.000,0.036,0.013,0.000,0.000,0.193,0.014,0.085,0.000,0.000,0.000
model.000.16.pdb,0.210,0.029,0.608,0.110,0.000,0.000,0.000,0.431,0.265,0.000,0.053,0.044,0.102,0.127,0.480,0.286,0.569,0.000,0.380,0.449,0.023,0.397,0.569,0.125,0.000,0.767,0.053,0.316,0.078,0.717
model.000.17.pdb,0.415,0.180,0.155,0.620,0.092,0.426,0.220,0.141,0.033,0.328,0.569,0.315,0.444,0.014,0.213,0.014,0.096,0.000,0.190,0.291,0.375,0.095,0.176,0.688,0.148,0.118,0.068,0.364,0.408,0.145
model.000.18.pdb,0.362,0.206,0.089,0.635,0.087,0.479,0.288,0.069,0.015,0.397,0.556,0.339,0.568,0.000,0.147,0.000,0.037,0.000,0.106,0.190,0.394,0.037,0.091,0.809,0.175,0.067,0.092,0.317,0.404,0.078
model.000.19.pdb,0.042,0.014,0.262,0.013,0.000,0.000,0.000,0.159,0.170,0.000,0.013,0.000,0.000,0.224,0.121,0.385,0.404,0.030,0.078,0.109,0.000,0.266,0.250,0.013,0.000,0.357,0.113,0.042,0.000,0.386
model.000.20.pdb,0.479,0.236,0.130,0.711,0.081,0.432,0.283,0.095,0.036,0.352,0.617,0.426,0.386,0.015,0.186,0.015,0.070,0.000,0.161,0.218,0.448,0.069,0.134,0.571,0.158,0.075,0.087,0.340,0.512,0.103
model.000.21.pdb,0.412,0.030,0.519,0.258,0.000,0.049,0.030,0.429,0.157,0.014,0.167,0.193,0.292,0.000,0.614,0.095,0.375,0.000,0.500,0.744,0.133,0.322,0.540,0.238,0.000,0.460,0.000,0.636,0.294,0.520
model.000.22.pdb,0.224,0.000,0.098,0.269,0.000,0.209,0.056,0.094,0.022,0.127,0.226,0.120,0.667,0.000,0.157,0.000,0.032,0.000,0.125,0.217,0.123,0.048,0.102,0.467,0.000,0.109,0.000,0.395,0.174,0.103
model.000.23.pdb,0.293,0.043,0.745,0.174,0.000,0.000,0.000,0.553,0.319,0.000,0.096,0.092,0.140,0.127,0.609,0.286,0.633,0.000,0.533,0.543,0.060,0.421,0.702,0.141,0.000,0.652,0.068,0.389,0.169,0.681
model.000.24.pdb,0.293,0.043,0.708,0.141,0.000,0.000,0.000,0.587,0.265,0.000,0.067,0.092,0.161,0.076,0.682,0.220,0.569,0.000,0.605,0.578,0.060,0.397,0.702,0.141,0.000,0.551,0.039,0.442,0.150,0.612
model.000.25.pdb,0.105,0.111,0.273,0.000,0.017,0.000,0.053,0.452,0.667,0.016,0.015,0.113,0.000,0.513,0.216,0.395,0.360,0.000,0.326,0.157,0.056,0.500,0.236,0.000,0.018,0.164,0.340,0.105,0.056,0.136
model.000.26.pdb,0.458,0.098,0.167,0.434,0.000,0.192,0.063,0.153,0.036,0.143,0.293,0.294,0.579,0.031,0.278,0.015,0.071,0.000,0.231,0.375,0.277,0.101,0.210,0.490,0.032,0.109,0.057,0.489,0.391,0.156
model.000.27.pdb,0.250,0.081,0.100,0.382,0.031,0.409,0.175,0.079,0.000,0.263,0.339,0.179,0.579,0.000,0.150,0.000,0.042,0.000,0.103,0.179,0.221,0.027,0.103,0.583,0.048,0.109,0.014,0.373,0.208,0.104
model.000.28.pdb,0.074,0.077,0.481,0.000,0.015,0.000,0.029,0.420,0.429,0.014,0.000,0.062,0.000,0.380,0.286,0.556,0.625,0.000,0.264,0.211,0.036,0.549,0.472,0.000,0.015,0.451,0.242,0.123,0.031,0.426
model.000.29.pdb,0.234,0.462,0.089,0.371,0.250,0.291,0.520,0.100,0.119,0.473,0.424,0.389,0.190,0.230,0.083,0.118,0.077,0.000,0.090,0.103,0.643,0.118,0.077,0.328,0.345,0.026,0.317,0.145,0.327,0.037
