 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.500,0.196,0.150,0.358,0.417,0.489,0.326,0.000,0.111,0.380,0.108,0.439,0.333,0.108,0.605,0.109,0.224,0.000,0.119,0.204,0.000,0.288,0.312,0.151,0.512,0.052,0.204,0.095,0.340,0.046
model.000.01.pdb,0.175,0.018,0.000,0.281,0.302,0.224,0.016,0.000,0.000,0.489,0.000,0.017,0.182,0.000,0.273,0.000,0.419,0.000,0.000,0.000,0.000,0.242,0.016,0.000,0.100,0.000,0.119,0.094,0.032,0.131
model.000.02.pdb,0.346,0.093,0.043,0.382,0.309,0.298,0.083,0.169,0.042,0.217,0.049,0.105,0.417,0.041,0.237,0.000,0.032,0.075,0.026,0.045,0.048,0.481,0.117,0.016,0.302,0.083,0.000,0.622,0.218,0.500
model.000.03.pdb,0.127,0.380,0.660,0.103,0.123,0.135,0.500,0.162,0.714,0.064,0.655,0.377,0.147,0.686,0.122,0.596,0.014,0.344,0.780,0.717,0.333,0.098,0.453,0.705,0.197,0.316,0.097,0.051,0.262,0.000
model.000.04.pdb,0.600,0.326,0.230,0.500,0.451,0.583,0.426,0.060,0.169,0.316,0.189,0.548,0.556,0.182,0.442,0.175,0.065,0.014,0.174,0.291,0.000,0.390,0.500,0.218,0.775,0.081,0.060,0.293,0.568,0.156
model.000.05.pdb,0.066,0.346,0.647,0.074,0.051,0.076,0.382,0.250,0.735,0.012,0.702,0.276,0.097,0.642,0.077,0.583,0.000,0.482,0.800,0.600,0.453,0.083,0.368,0.652,0.127,0.407,0.081,0.063,0.200,0.012
model.000.06.pdb,0.340,0.111,0.072,0.400,0.281,0.293,0.100,0.207,0.027,0.233,0.074,0.143,0.408,0.027,0.213,0.000,0.016,0.090,0.026,0.061,0.063,0.528,0.153,0.048,0.346,0.100,0.000,0.721,0.259,0.553
model.000.07.pdb,0.087,0.306,0.393,0.080,0.027,0.053,0.228,0.451,0.436,0.000,0.569,0.172,0.106,0.373,0.026,0.400,0.000,0.638,0.585,0.396,0.732,0.118,0.220,0.373,0.072,0.667,0.000,0.130,0.200,0.041
model.000.08.pdb,0.592,0.241,0.141,0.585,0.633,0.673,0.327,0.027,0.108,0.528,0.119,0.392,0.551,0.105,0.620,0.106,0.263,0.000,0.115,0.203,0.000,0.492,0.339,0.141,0.638,0.074,0.132,0.246,0.471,0.127
model.000.09.pdb,0.617,0.250,0.145,0.577,0.696,0.702,0.315,0.014,0.111,0.549,0.122,0.380,0.510,0.108,0.646,0.109,0.250,0.000,0.118,0.210,0.000,0.536,0.327,0.145,0.562,0.076,0.103,0.234,0.431,0.147
