 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.562,0.125,0.171,0.500,0.014,0.241,0.125,0.159,0.051,0.167,0.333,0.392,0.625,0.029,0.276,0.029,0.096,0.000,0.232,0.365,0.313,0.110,0.212,0.558,0.061,0.134,0.068,0.500,0.500,0.162
model.000.01.pdb,0.070,0.058,0.383,0.012,0.014,0.000,0.043,0.321,0.370,0.013,0.013,0.043,0.000,0.412,0.210,0.659,0.528,0.015,0.186,0.143,0.035,0.519,0.373,0.012,0.014,0.426,0.250,0.070,0.029,0.404
model.000.02.pdb,0.543,0.308,0.130,0.540,0.081,0.260,0.259,0.095,0.036,0.237,0.520,0.595,0.452,0.063,0.207,0.000,0.056,0.000,0.161,0.288,0.474,0.055,0.152,0.510,0.179,0.091,0.172,0.365,0.667,0.103
model.000.03.pdb,0.136,0.161,0.000,0.328,0.246,0.718,0.309,0.000,0.000,0.540,0.379,0.164,0.182,0.000,0.000,0.000,0.000,0.046,0.000,0.029,0.354,0.000,0.000,0.397,0.207,0.000,0.039,0.119,0.150,0.000
model.000.04.pdb,0.644,0.246,0.209,0.538,0.061,0.222,0.203,0.180,0.070,0.188,0.436,0.556,0.422,0.061,0.304,0.014,0.097,0.000,0.259,0.400,0.426,0.127,0.234,0.481,0.131,0.154,0.147,0.480,0.659,0.182
model.000.05.pdb,0.511,0.048,0.389,0.298,0.000,0.053,0.016,0.375,0.146,0.029,0.197,0.231,0.349,0.016,0.595,0.048,0.259,0.000,0.476,0.730,0.157,0.276,0.460,0.276,0.016,0.327,0.014,0.700,0.348,0.385
model.000.06.pdb,0.538,0.375,0.176,0.623,0.101,0.333,0.305,0.130,0.098,0.302,0.574,0.617,0.321,0.070,0.234,0.027,0.104,0.000,0.213,0.288,0.550,0.132,0.181,0.458,0.172,0.080,0.151,0.356,0.609,0.120
model.000.07.pdb,0.127,0.214,0.000,0.328,0.241,0.703,0.333,0.000,0.000,0.622,0.382,0.155,0.151,0.000,0.000,0.000,0.000,0.032,0.000,0.031,0.355,0.000,0.000,0.351,0.200,0.000,0.042,0.092,0.140,0.000
model.000.08.pdb,0.111,0.015,0.027,0.226,0.031,0.442,0.081,0.030,0.000,0.309,0.271,0.082,0.333,0.000,0.045,0.000,0.014,0.000,0.032,0.100,0.169,0.027,0.027,0.407,0.016,0.029,0.000,0.207,0.085,0.042
model.000.09.pdb,0.147,0.154,0.000,0.355,0.233,0.707,0.293,0.000,0.000,0.538,0.407,0.175,0.172,0.000,0.013,0.000,0.000,0.076,0.000,0.028,0.319,0.000,0.000,0.377,0.177,0.000,0.038,0.099,0.161,0.000
