 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.014,0.556,0.194,0.587,0.426,0.463,0.167,0.302,0.185,0.194,0.118,0.154,0.000,0.622,0.027,0.000,0.136,0.246,0.136,0.014,0.164,0.108,0.183,0.000,0.250,0.382,0.000,0.125,0.062
model.000.01.pdb,0.014,1.000,0.000,0.000,0.000,0.062,0.026,0.000,0.000,0.000,0.293,0.069,0.000,0.159,0.000,0.551,0.000,0.000,0.043,0.434,0.689,0.309,0.509,0.091,0.442,0.183,0.069,0.000,0.000,0.095
model.000.02.pdb,0.556,0.000,1.000,0.207,0.816,0.340,0.596,0.200,0.161,0.217,0.129,0.241,0.203,0.000,0.683,0.014,0.000,0.033,0.489,0.092,0.014,0.098,0.068,0.396,0.000,0.179,0.532,0.000,0.193,0.185
model.000.03.pdb,0.194,0.000,0.207,1.000,0.177,0.031,0.274,0.795,0.468,0.791,0.000,0.134,0.786,0.000,0.237,0.000,0.212,0.241,0.224,0.000,0.000,0.000,0.000,0.224,0.000,0.000,0.310,0.306,0.714,0.115
model.000.04.pdb,0.587,0.000,0.816,0.177,1.000,0.467,0.625,0.169,0.153,0.188,0.217,0.210,0.175,0.000,0.756,0.042,0.000,0.031,0.400,0.175,0.028,0.186,0.125,0.321,0.000,0.278,0.442,0.000,0.164,0.136
model.000.05.pdb,0.426,0.062,0.340,0.031,0.467,1.000,0.309,0.033,0.127,0.045,0.426,0.062,0.030,0.000,0.404,0.079,0.000,0.017,0.103,0.360,0.079,0.455,0.293,0.085,0.000,0.615,0.150,0.000,0.016,0.034
model.000.06.pdb,0.463,0.026,0.596,0.274,0.625,0.309,1.000,0.293,0.156,0.281,0.162,0.286,0.290,0.000,0.625,0.053,0.015,0.059,0.462,0.111,0.053,0.118,0.101,0.382,0.000,0.190,0.558,0.045,0.283,0.197
model.000.07.pdb,0.167,0.000,0.200,0.795,0.169,0.033,0.293,1.000,0.413,0.738,0.000,0.143,0.732,0.000,0.232,0.000,0.180,0.212,0.218,0.000,0.000,0.000,0.000,0.241,0.000,0.000,0.309,0.277,0.659,0.123
model.000.08.pdb,0.302,0.000,0.161,0.468,0.153,0.127,0.156,0.413,1.000,0.440,0.030,0.014,0.346,0.000,0.236,0.000,0.137,0.319,0.065,0.029,0.000,0.031,0.027,0.031,0.000,0.066,0.183,0.180,0.314,0.000
model.000.09.pdb,0.185,0.000,0.217,0.791,0.188,0.045,0.281,0.738,0.440,1.000,0.000,0.097,0.733,0.000,0.246,0.000,0.269,0.207,0.233,0.000,0.000,0.000,0.000,0.194,0.000,0.000,0.317,0.340,0.705,0.076
model.000.10.pdb,0.194,0.293,0.129,0.000,0.217,0.426,0.162,0.000,0.030,0.000,1.000,0.056,0.000,0.059,0.197,0.271,0.000,0.000,0.044,0.630,0.339,0.690,0.577,0.044,0.138,0.667,0.056,0.000,0.000,0.046
model.000.11.pdb,0.118,0.069,0.241,0.134,0.210,0.062,0.286,0.143,0.014,0.097,0.056,1.000,0.185,0.000,0.172,0.132,0.102,0.000,0.490,0.027,0.116,0.028,0.050,0.587,0.013,0.043,0.368,0.138,0.175,0.667
