 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.164,0.047,0.066,0.235,0.143,0.139,0.043,0.453,0.038,0.110,0.119,0.044,0.206,0.024,0.080,0.058,0.000,0.212,0.074,0.055,0.194,0.375,0.087,0.028,0.167,0.217,0.000,0.620,0.190,0.481
model.000.01.pdb,0.581,0.163,0.127,0.542,0.667,0.636,0.260,0.000,0.075,0.543,0.077,0.298,0.467,0.072,0.651,0.086,0.265,0.000,0.085,0.136,0.000,0.444,0.226,0.125,0.523,0.033,0.117,0.203,0.354,0.129
model.000.02.pdb,0.069,0.347,0.509,0.064,0.068,0.066,0.333,0.310,0.588,0.026,0.661,0.186,0.103,0.509,0.039,0.532,0.000,0.519,0.755,0.551,0.521,0.087,0.298,0.565,0.086,0.500,0.056,0.096,0.213,0.000
model.000.03.pdb,0.104,0.312,0.711,0.081,0.101,0.130,0.438,0.123,0.696,0.055,0.579,0.340,0.091,0.702,0.132,0.605,0.015,0.288,0.660,0.622,0.273,0.063,0.392,0.683,0.159,0.211,0.123,0.027,0.203,0.000
model.000.04.pdb,0.354,0.038,0.030,0.291,0.457,0.380,0.091,0.000,0.030,0.447,0.013,0.137,0.212,0.014,0.581,0.034,0.372,0.000,0.014,0.032,0.000,0.271,0.088,0.017,0.231,0.000,0.255,0.079,0.088,0.098
model.000.05.pdb,0.627,0.358,0.194,0.618,0.604,0.642,0.345,0.038,0.145,0.458,0.179,0.434,0.688,0.156,0.536,0.164,0.185,0.037,0.165,0.262,0.039,0.525,0.404,0.182,0.519,0.114,0.065,0.303,0.481,0.181
model.000.06.pdb,0.056,0.280,0.368,0.052,0.013,0.026,0.207,0.480,0.411,0.000,0.542,0.153,0.074,0.350,0.013,0.373,0.000,0.711,0.556,0.370,0.821,0.104,0.200,0.346,0.042,0.750,0.000,0.130,0.161,0.041
model.000.07.pdb,0.532,0.130,0.071,0.696,0.480,0.490,0.117,0.145,0.027,0.415,0.073,0.182,0.591,0.026,0.364,0.000,0.158,0.072,0.038,0.060,0.062,0.577,0.169,0.047,0.479,0.098,0.044,0.562,0.302,0.321
model.000.08.pdb,0.130,0.426,0.723,0.120,0.127,0.139,0.521,0.132,0.745,0.066,0.649,0.365,0.169,0.680,0.110,0.587,0.000,0.290,0.706,0.711,0.276,0.114,0.442,0.698,0.185,0.281,0.100,0.052,0.293,0.000
model.000.09.pdb,0.510,0.158,0.081,0.694,0.491,0.500,0.143,0.152,0.038,0.404,0.094,0.228,0.596,0.037,0.379,0.014,0.127,0.082,0.049,0.070,0.058,0.642,0.213,0.059,0.490,0.075,0.041,0.569,0.345,0.317
model.000.10.pdb,0.030,0.094,0.143,0.042,0.000,0.014,0.067,0.789,0.141,0.000,0.250,0.016,0.015,0.087,0.000,0.164,0.000,0.511,0.238,0.097,0.548,0.145,0.031,0.103,0.015,0.561,0.000,0.200,0.082,0.145
model.000.11.pdb,0.027,0.123,0.238,0.038,0.000,0.013,0.077,0.644,0.274,0.000,0.379,0.030,0.028,0.209,0.000,0.273,0.000,0.711,0.377,0.233,0.732,0.118,0.075,0.250,0.014,0.556,0.000,0.164,0.091,0.100
model.000.12.pdb,0.095,0.400,0.750,0.101,0.078,0.104,0.434,0.212,0.735,0.037,0.764,0.321,0.129,0.673,0.091,0.652,0.000,0.431,0.837,0.667,0.426,0.110,0.418,0.727,0.159,0.382,0.081,0.077,0.238,0.012
model.000.13.pdb,0.407,0.083,0.039,0.519,0.418,0.404,0.076,0.210,0.039,0.317,0.070,0.150,0.480,0.038,0.317,0.000,0.111,0.099,0.037,0.042,0.075,0.623,0.123,0.014,0.389,0.109,0.014,0.549,0.259,0.368
model.000.14.pdb,0.644,0.189,0.100,0.739,0.767,0.660,0.190,0.043,0.068,0.674,0.084,0.264,0.600,0.067,0.638,0.045,0.259,0.013,0.064,0.123,0.000,0.615,0.203,0.078,0.521,0.045,0.090,0.305,0.340,0.226
model.000.15.pdb,0.614,0.304,0.175,0.638,0.490,0.596,0.347,0.094,0.136,0.321,0.160,0.422,0.643,0.132,0.396,0.119,0.066,0.043,0.127,0.228,0.031,0.473,0.447,0.158,0.707,0.100,0.000,0.396,0.619,0.197
model.000.16.pdb,0.549,0.133,0.079,0.635,0.620,0.566,0.121,0.130,0.037,0.577,0.067,0.180,0.540,0.037,0.464,0.014,0.177,0.066,0.035,0.068,0.042,0.679,0.152,0.057,0.444,0.072,0.040,0.439,0.288,0.350
model.000.17.pdb,0.652,0.250,0.129,0.519,0.500,0.600,0.291,0.000,0.111,0.436,0.095,0.408,0.480,0.093,0.580,0.092,0.207,0.000,0.104,0.172,0.000,0.410,0.327,0.127,0.596,0.060,0.190,0.215,0.431,0.114
model.000.18.pdb,0.491,0.133,0.051,0.574,0.473,0.509,0.121,0.114,0.025,0.439,0.067,0.180,0.571,0.024,0.367,0.000,0.123,0.052,0.023,0.054,0.027,0.648,0.152,0.028,0.444,0.057,0.026,0.464,0.288,0.373
model.000.19.pdb,0.026,0.131,0.277,0.049,0.012,0.012,0.087,0.491,0.333,0.000,0.433,0.043,0.040,0.284,0.000,0.271,0.000,0.673,0.413,0.215,0.652,0.098,0.085,0.271,0.039,0.442,0.013,0.122,0.055,0.079
model.000.20.pdb,0.070,0.354,0.717,0.079,0.068,0.081,0.449,0.172,0.778,0.026,0.643,0.278,0.104,0.640,0.082,0.614,0.014,0.368,0.635,0.596,0.333,0.089,0.377,0.651,0.154,0.268,0.119,0.053,0.197,0.026
model.000.21.pdb,0.659,0.192,0.056,0.717,0.630,0.674,0.172,0.029,0.041,0.617,0.060,0.245,0.651,0.039,0.551,0.015,0.264,0.000,0.051,0.091,0.000,0.596,0.207,0.062,0.532,0.046,0.091,0.333,0.373,0.210
model.000.22.pdb,0.069,0.347,0.569,0.064,0.026,0.052,0.333,0.288,0.653,0.013,0.632,0.228,0.087,0.566,0.039,0.565,0.000,0.491,0.720,0.551,0.521,0.101,0.321,0.600,0.086,0.440,0.070,0.081,0.175,0.039
model.000.23.pdb,0.596,0.143,0.114,0.588,0.711,0.612,0.207,0.028,0.068,0.696,0.083,0.236,0.460,0.066,0.625,0.061,0.380,0.013,0.063,0.104,0.000,0.491,0.180,0.094,0.480,0.029,0.156,0.219,0.263,0.167
model.000.24.pdb,0.029,0.071,0.138,0.055,0.014,0.014,0.048,0.707,0.172,0.000,0.261,0.000,0.030,0.116,0.000,0.138,0.000,0.521,0.231,0.077,0.489,0.157,0.015,0.100,0.029,0.467,0.000,0.194,0.046,0.159
model.000.25.pdb,0.585,0.197,0.101,0.698,0.564,0.571,0.197,0.107,0.060,0.554,0.099,0.283,0.640,0.059,0.426,0.039,0.147,0.024,0.057,0.122,0.013,0.593,0.246,0.068,0.566,0.068,0.051,0.450,0.397,0.284
model.000.26.pdb,0.083,0.367,0.688,0.063,0.067,0.093,0.460,0.185,0.783,0.025,0.621,0.291,0.101,0.647,0.095,0.698,0.014,0.379,0.740,0.638,0.370,0.060,0.364,0.659,0.149,0.327,0.116,0.038,0.210,0.000
model.000.27.pdb,0.636,0.271,0.190,0.529,0.451,0.617,0.367,0.044,0.152,0.339,0.143,0.512,0.556,0.147,0.471,0.136,0.082,0.028,0.141,0.224,0.015,0.390,0.408,0.175,0.775,0.063,0.076,0.250,0.500,0.138
model.000.28.pdb,0.362,0.079,0.051,0.466,0.473,0.383,0.088,0.114,0.025,0.519,0.056,0.091,0.400,0.024,0.323,0.000,0.159,0.038,0.023,0.040,0.014,0.534,0.070,0.042,0.300,0.042,0.040,0.414,0.169,0.446
model.000.29.pdb,0.119,0.455,0.733,0.125,0.085,0.129,0.489,0.175,0.612,0.026,0.596,0.388,0.159,0.528,0.114,0.591,0.000,0.262,0.615,0.609,0.291,0.133,0.500,0.628,0.194,0.346,0.104,0.099,0.286,0.027
