 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.538,0.000,0.490,0.429,0.463,0.259,0.466,0.407,0.415,0.431,0.127,0.108,0.373,0.000,0.549,0.013,0.015,0.197,0.262,0.110,0.000,0.116,0.086,0.203,0.000,0.188,0.414,0.029,0.300,0.057
model.000.01.pdb,0.172,0.310,0.109,0.000,0.194,0.417,0.143,0.000,0.029,0.000,0.744,0.069,0.000,0.028,0.156,0.333,0.000,0.000,0.091,0.583,0.407,0.600,0.660,0.059,0.087,0.614,0.085,0.000,0.000,0.095
model.000.02.pdb,0.578,0.000,0.523,0.315,0.522,0.333,0.407,0.288,0.347,0.298,0.145,0.074,0.263,0.000,0.556,0.000,0.000,0.123,0.236,0.125,0.000,0.153,0.097,0.172,0.000,0.241,0.377,0.017,0.232,0.032
model.000.03.pdb,0.480,0.014,0.591,0.254,0.553,0.340,0.681,0.273,0.169,0.283,0.175,0.246,0.271,0.000,0.553,0.027,0.000,0.063,0.420,0.119,0.027,0.127,0.093,0.315,0.000,0.207,0.490,0.016,0.263,0.172
model.000.04.pdb,0.644,0.027,0.522,0.194,0.521,0.367,0.519,0.167,0.302,0.185,0.194,0.118,0.154,0.000,0.622,0.027,0.000,0.117,0.246,0.154,0.042,0.164,0.123,0.164,0.000,0.273,0.407,0.000,0.125,0.079
model.000.05.pdb,0.157,0.519,0.100,0.000,0.176,0.370,0.117,0.000,0.027,0.000,0.653,0.051,0.000,0.082,0.143,0.414,0.000,0.000,0.013,0.745,0.439,0.660,0.648,0.054,0.286,0.540,0.051,0.000,0.000,0.027
model.000.06.pdb,0.254,0.000,0.321,0.609,0.281,0.098,0.411,0.628,0.380,0.638,0.014,0.118,0.562,0.000,0.352,0.000,0.086,0.196,0.268,0.000,0.000,0.000,0.000,0.224,0.000,0.029,0.382,0.143,0.500,0.062
model.000.07.pdb,0.203,0.263,0.136,0.000,0.228,0.455,0.152,0.000,0.065,0.000,0.732,0.043,0.000,0.030,0.186,0.286,0.000,0.000,0.062,0.532,0.333,0.581,0.580,0.030,0.076,0.675,0.058,0.000,0.000,0.066
model.000.08.pdb,0.092,0.000,0.015,0.365,0.014,0.000,0.056,0.314,0.435,0.345,0.000,0.014,0.263,0.190,0.077,0.000,0.154,0.561,0.015,0.000,0.000,0.000,0.000,0.015,0.014,0.000,0.090,0.220,0.255,0.000
model.000.09.pdb,0.152,0.351,0.091,0.000,0.172,0.380,0.110,0.000,0.044,0.000,0.652,0.083,0.000,0.042,0.136,0.375,0.000,0.000,0.074,0.510,0.400,0.587,0.680,0.074,0.118,0.600,0.068,0.000,0.000,0.129
