 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.217,0.277,0.491,0.043,0.172,0.141,0.254,0.145,0.130,0.350,0.532,0.375,0.075,0.415,0.074,0.174,0.000,0.373,0.500,0.328,0.206,0.306,0.390,0.092,0.203,0.096,0.520,0.628,0.250
model.000.01.pdb,0.217,1.000,0.096,0.274,0.255,0.161,0.458,0.092,0.111,0.389,0.322,0.408,0.033,0.211,0.091,0.077,0.054,0.015,0.117,0.078,0.509,0.082,0.083,0.162,0.333,0.028,0.328,0.074,0.340,0.027
model.000.02.pdb,0.277,0.096,1.000,0.171,0.013,0.000,0.013,0.653,0.373,0.012,0.100,0.145,0.123,0.197,0.640,0.356,0.692,0.000,0.674,0.519,0.091,0.534,0.833,0.141,0.013,0.615,0.115,0.383,0.149,0.611
model.000.03.pdb,0.491,0.274,0.171,1.000,0.083,0.423,0.295,0.127,0.045,0.377,0.740,0.418,0.358,0.026,0.209,0.039,0.087,0.000,0.188,0.279,0.462,0.100,0.160,0.660,0.149,0.122,0.103,0.344,0.490,0.132
model.000.04.pdb,0.043,0.255,0.013,0.083,1.000,0.103,0.353,0.014,0.017,0.276,0.085,0.062,0.000,0.062,0.000,0.015,0.000,0.354,0.015,0.000,0.308,0.013,0.000,0.083,0.634,0.000,0.188,0.000,0.065,0.000
model.000.05.pdb,0.172,0.161,0.000,0.423,0.103,1.000,0.275,0.000,0.000,0.556,0.490,0.208,0.234,0.000,0.015,0.000,0.000,0.000,0.000,0.032,0.286,0.000,0.000,0.480,0.145,0.000,0.043,0.133,0.192,0.000
model.000.06.pdb,0.141,0.458,0.013,0.295,0.353,0.275,1.000,0.029,0.053,0.531,0.345,0.232,0.105,0.113,0.000,0.045,0.000,0.048,0.015,0.015,0.509,0.039,0.000,0.234,0.417,0.000,0.222,0.058,0.218,0.000
model.000.07.pdb,0.254,0.092,0.653,0.127,0.014,0.000,0.029,1.000,0.564,0.013,0.053,0.111,0.103,0.250,0.587,0.365,0.549,0.000,0.700,0.522,0.074,0.667,0.612,0.111,0.015,0.442,0.164,0.345,0.133,0.418
model.000.08.pdb,0.145,0.111,0.373,0.045,0.017,0.000,0.053,0.564,1.000,0.016,0.046,0.093,0.019,0.405,0.292,0.429,0.447,0.000,0.425,0.229,0.056,0.533,0.333,0.045,0.018,0.255,0.264,0.145,0.096,0.218
model.000.09.pdb,0.130,0.389,0.012,0.377,0.276,0.556,0.531,0.013,0.016,1.000,0.482,0.194,0.133,0.057,0.013,0.014,0.000,0.014,0.014,0.014,0.492,0.012,0.000,0.377,0.377,0.000,0.155,0.068,0.180,0.000
model.000.10.pdb,0.350,0.322,0.100,0.740,0.085,0.490,0.345,0.053,0.046,0.482,1.000,0.426,0.291,0.041,0.111,0.013,0.062,0.000,0.103,0.167,0.492,0.061,0.089,0.582,0.169,0.051,0.118,0.246,0.442,0.076
model.000.11.pdb,0.532,0.408,0.145,0.418,0.062,0.208,0.232,0.111,0.093,0.194,0.426,1.000,0.265,0.153,0.183,0.045,0.085,0.000,0.179,0.214,0.491,0.114,0.149,0.300,0.155,0.058,0.267,0.263,0.737,0.070
model.000.12.pdb,0.375,0.033,0.123,0.358,0.000,0.234,0.105,0.103,0.019,0.133,0.291,0.265,1.000,0.000,0.204,0.000,0.060,0.000,0.154,0.240,0.215,0.059,0.127,0.532,0.034,0.098,0.000,0.467,0.304,0.129
model.000.13.pdb,0.075,0.211,0.197,0.026,0.062,0.000,0.113,0.250,0.405,0.057,0.041,0.153,0.000,1.000,0.092,0.533,0.283,0.032,0.158,0.062,0.133,0.418,0.167,0.013,0.081,0.177,0.617,0.029,0.082,0.101
model.000.14.pdb,0.415,0.091,0.640,0.209,0.000,0.015,0.000,0.587,0.292,0.013,0.111,0.183,0.204,0.092,1.000,0.180,0.455,0.000,0.725,0.690,0.114,0.421,0.667,0.174,0.014,0.462,0.053,0.531,0.232,0.491
model.000.15.pdb,0.074,0.077,0.356,0.039,0.015,0.000,0.045,0.365,0.429,0.014,0.013,0.045,0.000,0.533,0.180,1.000,0.472,0.031,0.241,0.131,0.036,0.580,0.322,0.039,0.030,0.345,0.328,0.043,0.031,0.283
model.000.16.pdb,0.174,0.054,0.692,0.087,0.000,0.000,0.000,0.549,0.447,0.000,0.062,0.085,0.060,0.283,0.455,0.472,1.000,0.000,0.442,0.375,0.033,0.642,0.654,0.074,0.000,0.608,0.181,0.246,0.087,0.604
model.000.17.pdb,0.000,0.015,0.000,0.000,0.354,0.000,0.048,0.000,0.000,0.014,0.000,0.000,0.000,0.032,0.000,0.031,0.000,1.000,0.000,0.000,0.038,0.000,0.000,0.000,0.280,0.000,0.074,0.000,0.000,0.000
model.000.18.pdb,0.373,0.117,0.674,0.188,0.015,0.000,0.015,0.700,0.425,0.014,0.103,0.179,0.154,0.158,0.725,0.241,0.442,0.000,1.000,0.610,0.107,0.490,0.630,0.152,0.016,0.365,0.088,0.458,0.208,0.396
model.000.19.pdb,0.500,0.078,0.519,0.279,0.000,0.032,0.015,0.522,0.229,0.014,0.167,0.214,0.240,0.062,0.690,0.131,0.375,0.000,0.610,1.000,0.149,0.393,0.604,0.219,0.000,0.431,0.027,0.636,0.320,0.490
model.000.20.pdb,0.328,0.509,0.091,0.462,0.308,0.286,0.509,0.074,0.056,0.492,0.492,0.491,0.215,0.133,0.114,0.036,0.033,0.038,0.107,0.149,1.000,0.080,0.080,0.357,0.355,0.034,0.240,0.203,0.456,0.045
