 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.075,0.110,0.026,0.030,0.145,0.179,0.310,0.038,0.328,0.352,0.274,0.076,0.404,0.147,0.230,0.258,0.096,0.317,0.217,0.067,0.149,0.095,0.097,0.339,0.257,0.065,0.134,0.277,0.097
model.000.01.pdb,0.075,1.000,0.060,0.133,0.439,0.510,0.015,0.404,0.143,0.420,0.000,0.000,0.103,0.296,0.619,0.477,0.460,0.628,0.352,0.000,0.077,0.558,0.044,0.683,0.000,0.418,0.091,0.467,0.352,0.095
model.000.02.pdb,0.110,0.060,1.000,0.481,0.000,0.132,0.625,0.027,0.588,0.053,0.286,0.444,0.714,0.039,0.055,0.138,0.038,0.068,0.025,0.431,0.549,0.056,0.633,0.040,0.254,0.061,0.653,0.103,0.025,0.500
model.000.03.pdb,0.026,0.133,0.481,1.000,0.066,0.169,0.339,0.014,0.773,0.041,0.113,0.230,0.653,0.027,0.072,0.127,0.039,0.134,0.013,0.250,0.652,0.043,0.571,0.103,0.092,0.063,0.696,0.180,0.013,0.562
model.000.04.pdb,0.030,0.439,0.000,0.066,1.000,0.345,0.000,0.212,0.045,0.236,0.000,0.000,0.014,0.218,0.383,0.148,0.296,0.426,0.250,0.000,0.031,0.362,0.000,0.467,0.000,0.250,0.030,0.212,0.228,0.015
model.000.05.pdb,0.145,0.510,0.132,0.169,0.345,1.000,0.105,0.473,0.243,0.509,0.013,0.024,0.184,0.417,0.627,0.538,0.517,0.545,0.492,0.047,0.133,0.640,0.147,0.500,0.013,0.550,0.145,0.473,0.375,0.217
model.000.06.pdb,0.179,0.015,0.625,0.339,0.000,0.105,1.000,0.074,0.362,0.068,0.489,0.652,0.519,0.100,0.027,0.075,0.053,0.041,0.039,0.588,0.400,0.028,0.592,0.013,0.412,0.037,0.463,0.058,0.026,0.382
model.000.07.pdb,0.310,0.404,0.027,0.014,0.212,0.473,0.074,1.000,0.027,0.744,0.081,0.074,0.053,0.609,0.565,0.500,0.674,0.396,0.571,0.083,0.028,0.614,0.042,0.431,0.095,0.608,0.013,0.400,0.510,0.074
model.000.08.pdb,0.038,0.143,0.588,0.773,0.045,0.243,0.362,0.027,1.000,0.066,0.106,0.234,0.700,0.039,0.114,0.190,0.064,0.159,0.051,0.254,0.667,0.085,0.620,0.097,0.103,0.114,0.708,0.188,0.025,0.612
model.000.09.pdb,0.328,0.420,0.053,0.041,0.236,0.509,0.068,0.744,0.066,1.000,0.091,0.068,0.077,0.612,0.540,0.542,0.640,0.411,0.708,0.092,0.053,0.583,0.039,0.418,0.104,0.642,0.025,0.471,0.519,0.099
model.000.10.pdb,0.352,0.000,0.286,0.113,0.000,0.013,0.489,0.081,0.106,0.091,1.000,0.750,0.206,0.145,0.000,0.031,0.088,0.000,0.072,0.531,0.145,0.015,0.286,0.000,0.833,0.039,0.177,0.015,0.072,0.167
model.000.11.pdb,0.274,0.000,0.444,0.230,0.000,0.024,0.652,0.074,0.234,0.068,0.750,1.000,0.344,0.116,0.000,0.029,0.067,0.000,0.053,0.723,0.283,0.014,0.444,0.000,0.674,0.024,0.317,0.014,0.053,0.226
model.000.12.pdb,0.076,0.103,0.714,0.653,0.014,0.184,0.519,0.053,0.700,0.077,0.206,0.344,1.000,0.037,0.080,0.164,0.062,0.122,0.049,0.381,0.729,0.067,0.714,0.079,0.200,0.083,0.771,0.162,0.036,0.673
model.000.13.pdb,0.404,0.296,0.039,0.027,0.218,0.417,0.100,0.609,0.039,0.612,0.145,0.116,0.037,1.000,0.434,0.404,0.620,0.300,0.620,0.093,0.040,0.471,0.068,0.305,0.159,0.564,0.026,0.321,0.500,0.069
model.000.14.pdb,0.147,0.619,0.055,0.072,0.383,0.627,0.027,0.565,0.114,0.540,0.000,0.000,0.080,0.434,1.000,0.511,0.646,0.520,0.519,0.013,0.056,0.780,0.041,0.744,0.014,0.615,0.054,0.469,0.463,0.103
model.000.15.pdb,0.230,0.477,0.138,0.127,0.148,0.538,0.075,0.500,0.190,0.542,0.031,0.029,0.164,0.404,0.511,1.000,0.434,0.521,0.434,0.055,0.141,0.522,0.104,0.412,0.046,0.558,0.119,0.683,0.310,0.200
model.000.16.pdb,0.258,0.460,0.038,0.039,0.296,0.517,0.053,0.674,0.064,0.640,0.088,0.067,0.062,0.620,0.646,0.434,1.000,0.397,0.647,0.062,0.038,0.660,0.051,0.509,0.101,0.648,0.025,0.400,0.615,0.081
model.000.17.pdb,0.096,0.628,0.068,0.134,0.426,0.545,0.041,0.396,0.159,0.411,0.000,0.000,0.122,0.300,0.520,0.521,0.397,1.000,0.373,0.012,0.099,0.562,0.082,0.510,0.000,0.458,0.111,0.574,0.266,0.149
model.000.18.pdb,0.317,0.352,0.025,0.013,0.250,0.492,0.039,0.571,0.051,0.708,0.072,0.053,0.049,0.620,0.519,0.434,0.647,0.373,1.000,0.062,0.038,0.560,0.025,0.379,0.086,0.648,0.012,0.426,0.585,0.067
model.000.19.pdb,0.217,0.000,0.431,0.250,0.000,0.047,0.588,0.083,0.254,0.092,0.531,0.723,0.381,0.093,0.013,0.055,0.062,0.012,0.062,1.000,0.344,0.013,0.456,0.013,0.638,0.034,0.333,0.054,0.037,0.246
model.000.20.pdb,0.067,0.077,0.549,0.652,0.031,0.133,0.400,0.028,0.667,0.053,0.145,0.283,0.729,0.040,0.056,0.141,0.038,0.099,0.038,0.344,1.000,0.027,0.681,0.069,0.159,0.062,0.818,0.156,0.013,0.638
model.000.21.pdb,0.149,0.558,0.056,0.043,0.362,0.640,0.028,0.614,0.085,0.583,0.015,0.014,0.067,0.471,0.780,0.522,0.660,0.562,0.560,0.013,0.027,1.000,0.027,0.644,0.014,0.566,0.041,0.479,0.444,0.088
model.000.22.pdb,0.095,0.044,0.633,0.571,0.000,0.147,0.592,0.042,0.620,0.039,0.286,0.444,0.714,0.068,0.041,0.104,0.051,0.082,0.025,0.456,0.681,0.027,1.000,0.026,0.276,0.048,0.620,0.087,0.000,0.560
model.000.23.pdb,0.097,0.683,0.040,0.103,0.467,0.500,0.013,0.431,0.097,0.418,0.000,0.000,0.079,0.305,0.744,0.412,0.509,0.510,0.379,0.013,0.069,0.644,0.026,1.000,0.014,0.491,0.068,0.431,0.404,0.070
model.000.24.pdb,0.339,0.000,0.254,0.092,0.000,0.013,0.412,0.095,0.103,0.104,0.833,0.674,0.200,0.159,0.014,0.046,0.101,0.000,0.086,0.638,0.159,0.014,0.276,0.014,1.000,0.052,0.154,0.030,0.086,0.143
model.000.25.pdb,0.257,0.418,0.061,0.063,0.250,0.550,0.037,0.608,0.114,0.642,0.039,0.024,0.083,0.564,0.615,0.558,0.648,0.458,0.648,0.034,0.062,0.566,0.048,0.491,0.052,1.000,0.048,0.491,0.508,0.104
model.000.26.pdb,0.065,0.091,0.653,0.696,0.030,0.145,0.463,0.013,0.708,0.025,0.177,0.317,0.771,0.026,0.054,0.119,0.025,0.111,0.012,0.333,0.818,0.041,0.620,0.068,0.154,0.048,1.000,0.152,0.012,0.612
model.000.27.pdb,0.134,0.467,0.103,0.180,0.212,0.473,0.058,0.400,0.188,0.471,0.015,0.014,0.162,0.321,0.469,0.683,0.400,0.574,0.426,0.054,0.156,0.479,0.087,0.431,0.030,0.491,0.152,1.000,0.262,0.197
model.000.28.pdb,0.277,0.352,0.025,0.013,0.228,0.375,0.026,0.510,0.025,0.519,0.072,0.053,0.036,0.500,0.463,0.310,0.615,0.266,0.585,0.037,0.013,0.444,0.000,0.404,0.086,0.508,0.012,0.262,1.000,0.026
model.000.29.pdb,0.097,0.095,0.500,0.562,0.015,0.217,0.382,0.074,0.612,0.099,0.167,0.226,0.673,0.069,0.103,0.200,0.081,0.149,0.067,0.246,0.638,0.088,0.560,0.070,0.143,0.104,0.612,0.197,0.026,1.000
