 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.065,0.209,0.013,0.057,0.130,0.058,0.266,0.035,0.076,0.088,0.000,0.258,0.350,0.000,0.592,0.000,0.528,0.028,0.000,0.000,0.449,0.100,0.000,0.026,0.027,0.014,0.288,0.164,0.038,0.000
model.000.01.pdb,0.275,0.290,0.604,0.281,0.222,0.286,0.096,0.673,0.129,0.352,0.000,0.013,0.081,0.357,0.055,0.396,0.053,0.014,0.596,0.074,0.077,0.161,0.385,0.519,0.617,0.429,0.103,0.375,0.702,0.346
model.000.02.pdb,0.000,0.000,0.039,0.087,0.129,0.028,0.171,0.035,0.180,0.000,0.014,0.068,0.188,0.026,0.068,0.056,0.155,0.389,0.037,0.442,0.059,0.015,0.000,0.013,0.013,0.014,0.100,0.000,0.000,0.043
model.000.03.pdb,0.213,0.099,0.062,0.323,0.433,0.266,0.679,0.067,0.411,0.242,0.000,0.062,0.679,0.037,0.265,0.000,0.589,0.079,0.034,0.079,0.463,0.321,0.000,0.128,0.104,0.129,0.527,0.075,0.035,0.197
model.000.04.pdb,0.419,0.118,0.197,0.605,0.738,0.545,0.617,0.203,0.571,0.468,0.000,0.000,0.617,0.108,0.090,0.061,0.382,0.030,0.162,0.045,0.294,0.452,0.000,0.339,0.286,0.294,0.578,0.123,0.152,0.404
model.000.05.pdb,0.193,0.221,0.081,0.226,0.311,0.230,0.509,0.098,0.217,0.267,0.000,0.096,0.596,0.000,0.404,0.000,0.729,0.041,0.049,0.000,0.659,0.259,0.000,0.139,0.097,0.123,0.500,0.194,0.092,0.123
model.000.06.pdb,0.261,0.123,0.077,0.320,0.429,0.300,0.490,0.096,0.312,0.320,0.000,0.000,0.587,0.000,0.207,0.000,0.587,0.015,0.070,0.015,0.500,0.415,0.000,0.180,0.113,0.125,0.545,0.111,0.074,0.189
model.000.07.pdb,0.277,0.154,0.636,0.308,0.263,0.396,0.136,0.547,0.204,0.333,0.000,0.000,0.119,0.365,0.014,0.380,0.071,0.062,0.560,0.153,0.066,0.154,0.241,0.542,0.651,0.711,0.148,0.309,0.415,0.477
model.000.08.pdb,0.212,0.219,0.596,0.246,0.210,0.296,0.099,0.604,0.153,0.291,0.000,0.014,0.114,0.396,0.042,0.412,0.040,0.044,0.620,0.127,0.046,0.145,0.321,0.481,0.542,0.619,0.141,0.339,0.560,0.360
model.000.09.pdb,0.000,0.234,0.206,0.000,0.000,0.029,0.000,0.265,0.000,0.029,0.081,0.169,0.000,0.293,0.027,0.377,0.000,0.029,0.262,0.075,0.000,0.000,0.511,0.130,0.172,0.150,0.000,0.152,0.339,0.030
model.000.10.pdb,0.295,0.091,0.302,0.667,0.605,0.600,0.412,0.254,0.550,0.444,0.000,0.000,0.358,0.153,0.030,0.138,0.200,0.016,0.210,0.121,0.170,0.326,0.032,0.315,0.360,0.409,0.396,0.131,0.180,0.550
model.000.11.pdb,0.463,0.136,0.180,0.744,0.714,0.595,0.596,0.171,0.625,0.511,0.000,0.000,0.500,0.076,0.091,0.030,0.316,0.000,0.147,0.062,0.275,0.500,0.000,0.345,0.315,0.275,0.591,0.125,0.136,0.477
model.000.12.pdb,0.404,0.141,0.099,0.480,0.560,0.377,0.653,0.114,0.511,0.370,0.000,0.000,0.688,0.055,0.219,0.014,0.473,0.014,0.091,0.057,0.365,0.610,0.000,0.250,0.185,0.183,0.583,0.130,0.080,0.315
model.000.13.pdb,0.246,0.062,0.078,0.317,0.456,0.279,0.623,0.069,0.407,0.254,0.000,0.037,0.686,0.051,0.203,0.013,0.483,0.113,0.060,0.097,0.382,0.392,0.000,0.164,0.123,0.152,0.473,0.037,0.049,0.206
model.000.14.pdb,0.326,0.086,0.106,0.468,0.622,0.417,0.727,0.107,0.535,0.353,0.000,0.000,0.767,0.059,0.159,0.014,0.520,0.015,0.082,0.045,0.404,0.488,0.000,0.210,0.180,0.222,0.651,0.074,0.070,0.320
