 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.136,0.213,0.200,0.260,0.059,0.286,0.185,0.196,0.264,0.179,0.074,0.085,0.273,0.140,0.189,0.364,0.133,0.300,0.133,0.045,0.250,0.192,0.179,0.164,0.034,0.217,0.288,0.386,0.062,0.333
model.000.01.pdb,0.608,0.180,0.125,0.054,0.078,0.299,0.179,0.520,0.093,0.528,0.237,0.197,0.104,0.600,0.300,0.389,0.407,0.212,0.509,0.167,0.096,0.328,0.125,0.197,0.250,0.443,0.065,0.246,0.407,0.145
model.000.02.pdb,0.113,0.643,0.083,0.119,0.404,0.527,0.027,0.431,0.162,0.444,0.014,0.013,0.108,0.328,0.596,0.532,0.455,0.638,0.429,0.013,0.085,0.542,0.054,0.520,0.014,0.574,0.097,0.587,0.333,0.134
model.000.03.pdb,0.071,0.226,0.298,0.449,0.088,0.404,0.180,0.131,0.531,0.175,0.015,0.059,0.418,0.123,0.203,0.360,0.152,0.327,0.152,0.085,0.404,0.207,0.321,0.180,0.015,0.227,0.415,0.408,0.056,0.532
model.000.04.pdb,0.053,0.190,0.418,0.596,0.065,0.355,0.267,0.106,0.681,0.147,0.061,0.134,0.547,0.085,0.190,0.309,0.127,0.262,0.127,0.157,0.481,0.175,0.444,0.152,0.043,0.197,0.491,0.327,0.053,0.652
model.000.05.pdb,0.042,0.255,0.259,0.400,0.151,0.411,0.183,0.133,0.451,0.177,0.048,0.060,0.375,0.125,0.228,0.367,0.154,0.385,0.154,0.070,0.333,0.211,0.281,0.203,0.031,0.250,0.345,0.478,0.071,0.449
model.000.06.pdb,0.123,0.075,0.588,0.560,0.015,0.208,0.463,0.070,0.577,0.080,0.217,0.295,0.700,0.067,0.068,0.190,0.051,0.127,0.037,0.292,0.600,0.069,0.588,0.053,0.172,0.086,0.673,0.169,0.012,0.646
model.000.07.pdb,0.141,0.580,0.086,0.104,0.490,0.621,0.049,0.456,0.141,0.467,0.026,0.036,0.108,0.381,0.700,0.519,0.525,0.642,0.452,0.046,0.101,0.680,0.073,0.654,0.038,0.557,0.085,0.509,0.385,0.132
model.000.08.pdb,0.000,0.127,0.315,0.545,0.093,0.222,0.211,0.031,0.532,0.044,0.016,0.078,0.442,0.045,0.079,0.182,0.028,0.207,0.028,0.104,0.489,0.063,0.392,0.095,0.000,0.083,0.500,0.245,0.014,0.605
model.000.09.pdb,0.136,0.275,0.254,0.315,0.069,0.481,0.200,0.255,0.415,0.298,0.082,0.091,0.322,0.217,0.315,0.545,0.267,0.377,0.267,0.116,0.304,0.321,0.254,0.241,0.079,0.350,0.293,0.533,0.152,0.385
