Repebodies,A10,G3,A4,B10,C6,D3,B3
A10,0.0,0.6,0.53335,0.4,0.5,0.56665,0.36665
G3,0.6,0.0,0.1667,0.1,0.1332999999999999,0.1,0.1666499999999999
A4,0.53335,0.1667,0.0,0.1,0.0666499999999999,0.13335,0.1
B10,0.4,0.1,0.1,0.0,0.0666499999999999,0.2,0.03335
C6,0.5,0.1332999999999999,0.0666499999999999,0.0666499999999999,0.0,0.0667,0.0667
D3,0.56665,0.1,0.13335,0.2,0.0667,0.0,0.1332999999999999
B3,0.36665,0.1666499999999999,0.1,0.03335,0.0667,0.1332999999999999,0.0
