,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.1433500000000001,0.2666499999999999,0.46665,0.7333500000000001,0.5166499999999999,0.45,0.55,0.43335,0.38335
1276.0,0.1433500000000001,0.0,0.3433500000000001,0.47335,0.52335,0.57665,0.35,0.59,0.40335,0.43665
1262.0,0.2666499999999999,0.3433500000000001,0.0,0.4,0.66665,0.6,0.4167,0.56665,0.43335,0.4
1269.0,0.46665,0.47335,0.4,0.0,0.6833500000000001,0.5166499999999999,0.65,0.7333,0.6167,0.55
1202.0,0.7333500000000001,0.52335,0.66665,0.6833500000000001,0.0,0.61665,0.55,0.53335,0.5667,0.46665
1266.0,0.5166499999999999,0.57665,0.6,0.5166499999999999,0.61665,0.0,0.45,0.4166499999999999,0.43335,0.3333500000000001
1267.0,0.45,0.35,0.4167,0.65,0.55,0.45,0.0,0.4,0.2833500000000001,0.3667
1268.0,0.55,0.59,0.56665,0.7333,0.53335,0.4166499999999999,0.4,0.0,0.36665,0.3
1245.0,0.43335,0.40335,0.43335,0.6167,0.5667,0.43335,0.2833500000000001,0.36665,0.0,0.13335
1260.0,0.38335,0.43665,0.4,0.55,0.46665,0.3333500000000001,0.3667,0.3,0.13335,0.0
