,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.07,0.13335,0.15,0.15,0.08335,0.13335,0.15,0.1666499999999999,0.1
1276.0,0.07,0.0,0.1466499999999999,0.1966499999999999,0.09,0.1566499999999999,0.13,0.2033500000000001,0.0966499999999999,0.0366499999999999
1262.0,0.13335,0.1466499999999999,0.0,0.0332999999999999,0.1833,0.08335,0.1666499999999999,0.1166499999999999,0.0832999999999999,0.08335
1269.0,0.15,0.1966499999999999,0.0332999999999999,0.0,0.1833,0.08335,0.2,0.13335,0.18335,0.15
1202.0,0.15,0.09,0.1833,0.1833,0.0,0.13335,0.1667,0.1,0.08335,0.03335
1266.0,0.08335,0.1566499999999999,0.08335,0.08335,0.13335,0.0,0.15,0.0832999999999999,0.1166499999999999,0.0832999999999999
1267.0,0.13335,0.13,0.1666499999999999,0.2,0.1667,0.15,0.0,0.0667,0.13335,0.15
1268.0,0.15,0.2033500000000001,0.1166499999999999,0.13335,0.1,0.0832999999999999,0.0667,0.0,0.1166499999999999,0.15
1245.0,0.1666499999999999,0.0966499999999999,0.0832999999999999,0.18335,0.08335,0.1166499999999999,0.13335,0.1166499999999999,0.0,0.05
1260.0,0.1,0.0366499999999999,0.08335,0.15,0.03335,0.0832999999999999,0.15,0.15,0.05,0.0
