,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.23335,0.45,0.6,0.9333,0.75,0.5667,0.75,0.4833,0.66665
1276.0,0.23335,0.0,0.54335,0.62665,0.70335,0.8166499999999999,0.6,0.74,0.60335,0.54335
1262.0,0.45,0.54335,0.0,0.5667,0.9333,0.7333500000000001,0.5166499999999999,0.7333500000000001,0.6,0.55
1269.0,0.6,0.62665,0.5667,0.0,0.9333,0.7,0.7666499999999999,0.85,0.75,0.7
1202.0,0.9333,0.70335,0.9333,0.9333,0.0,0.7667,0.8166499999999999,0.8833500000000001,0.7333,0.7
1266.0,0.75,0.8166499999999999,0.7333500000000001,0.7,0.7667,0.0,0.6833,0.7667,0.63335,0.65
1267.0,0.5667,0.6,0.5166499999999999,0.7666499999999999,0.8166499999999999,0.6833,0.0,0.6,0.46665,0.6
1268.0,0.75,0.74,0.7333500000000001,0.85,0.8833500000000001,0.7667,0.6,0.0,0.53335,0.5667
1245.0,0.4833,0.60335,0.6,0.75,0.7333,0.63335,0.46665,0.53335,0.0,0.23335
1260.0,0.66665,0.54335,0.55,0.7,0.7,0.65,0.6,0.5667,0.23335,0.0
