 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.125,0.000,0.028,0.306,0.032,0.185,0.182,0.000,0.169,0.056,0.000,0.056,0.062,0.255,0.127,0.028,0.127,0.156,0.000,0.409,0.016,0.000,0.110,0.127,0.000,0.000,0.077,0.429,0.179,0.000
model.000.01.pdb,0.000,0.118,0.000,0.098,0.333,0.000,0.000,0.000,0.000,0.308,0.000,0.000,0.000,0.037,0.000,0.000,0.400,0.404,0.000,0.200,0.000,0.118,0.159,0.000,0.000,0.000,0.056,0.127,0.365,0.000
model.000.02.pdb,0.304,0.000,0.105,0.423,0.042,0.138,0.136,0.000,0.179,0.062,0.000,0.089,0.099,0.396,0.263,0.050,0.141,0.183,0.000,0.565,0.027,0.000,0.182,0.125,0.000,0.000,0.044,0.509,0.203,0.000
model.000.03.pdb,0.071,0.041,0.024,0.070,0.013,0.226,0.262,0.038,0.286,0.000,0.620,0.443,0.356,0.086,0.042,0.000,0.000,0.000,0.551,0.000,0.328,0.027,0.000,0.407,0.000,0.000,0.500,0.079,0.000,0.283
model.000.04.pdb,0.228,0.000,0.025,0.449,0.029,0.340,0.333,0.000,0.288,0.051,0.027,0.137,0.190,0.365,0.190,0.000,0.083,0.095,0.014,0.380,0.125,0.000,0.060,0.258,0.000,0.000,0.123,0.571,0.117,0.000
model.000.05.pdb,0.000,0.306,0.028,0.000,0.235,0.000,0.000,0.169,0.000,0.471,0.000,0.000,0.000,0.000,0.000,0.217,0.273,0.281,0.000,0.000,0.000,0.306,0.569,0.000,0.188,0.308,0.000,0.000,0.238,0.000
model.000.06.pdb,0.148,0.043,0.066,0.203,0.109,0.014,0.014,0.000,0.027,0.153,0.000,0.012,0.000,0.164,0.095,0.110,0.300,0.373,0.000,0.353,0.000,0.059,0.294,0.013,0.012,0.000,0.000,0.262,0.365,0.000
model.000.07.pdb,0.236,0.014,0.039,0.468,0.095,0.232,0.207,0.000,0.213,0.141,0.000,0.095,0.141,0.353,0.218,0.000,0.152,0.162,0.000,0.457,0.061,0.029,0.103,0.169,0.000,0.000,0.113,0.531,0.167,0.000
model.000.08.pdb,0.211,0.000,0.053,0.250,0.000,0.628,0.690,0.000,0.596,0.025,0.271,0.367,0.480,0.273,0.153,0.000,0.000,0.000,0.148,0.046,0.340,0.000,0.000,0.674,0.000,0.000,0.475,0.267,0.000,0.060
model.000.09.pdb,0.000,0.240,0.000,0.017,0.488,0.000,0.000,0.015,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.014,0.478,0.449,0.000,0.093,0.000,0.240,0.200,0.000,0.000,0.000,0.110,0.047,0.434,0.000
