Unnamed: 0,1190,1276,1262,1269,1202,1266,1267,1268,1260
1190,0.0,0.17,0.33,0.53,0.77,0.63,0.47,0.6,0.4
1276,0.17,0.0,0.4,0.5,0.63,0.67,0.33,0.7,0.4
1262,0.33,0.4,0.0,0.43,0.77,0.67,0.5,0.63,0.47
1269,0.53,0.5,0.43,0.0,0.73,0.6,0.7,0.77,0.57
1202,0.77,0.63,0.77,0.73,0.0,0.67,0.63,0.63,0.57
1266,0.63,0.67,0.67,0.6,0.67,0.0,0.57,0.57,0.4
1267,0.47,0.33,0.5,0.7,0.63,0.57,0.0,0.4,0.4
1268,0.6,0.7,0.63,0.77,0.63,0.57,0.4,0.0,0.3
1260,0.4,0.4,0.47,0.57,0.57,0.4,0.4,0.3,0.0
