 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.069,0.013,0.167,0.000,0.072,0.097,0.057,0.055,0.472,0.012,0.000,0.654,0.095,0.043,0.213,0.099,0.151,0.171,0.000,0.333,0.000,0.050,0.113,0.708,0.129,0.712,0.219,0.000,0.218,0.025
model.000.01.pdb,0.343,0.305,0.070,0.273,0.216,0.015,0.446,0.164,0.053,0.474,0.345,0.024,0.029,0.327,0.014,0.129,0.090,0.084,0.281,0.052,0.593,0.371,0.081,0.037,0.081,0.034,0.026,0.534,0.172,0.361
model.000.02.pdb,0.034,0.230,0.475,0.153,0.011,0.264,0.034,0.382,0.116,0.038,0.152,0.149,0.172,0.000,0.521,0.000,0.537,0.692,0.000,0.113,0.095,0.037,0.560,0.174,0.560,0.239,0.116,0.087,0.000,0.025
model.000.03.pdb,0.189,0.000,0.117,0.000,0.235,0.000,0.143,0.000,0.074,0.000,0.000,0.191,0.123,0.063,0.000,0.490,0.013,0.000,0.241,0.014,0.086,0.113,0.000,0.167,0.000,0.135,0.377,0.078,0.016,0.000
model.000.04.pdb,0.065,0.188,0.764,0.293,0.000,0.088,0.138,0.297,0.050,0.085,0.169,0.108,0.339,0.000,0.333,0.000,0.698,0.439,0.083,0.036,0.112,0.200,0.417,0.128,0.667,0.188,0.235,0.106,0.000,0.011
model.000.05.pdb,0.529,0.130,0.052,0.143,0.562,0.013,0.405,0.086,0.099,0.237,0.143,0.128,0.039,0.317,0.012,0.369,0.022,0.042,0.239,0.058,0.351,0.319,0.023,0.081,0.011,0.064,0.072,0.356,0.182,0.257
model.000.06.pdb,0.033,0.167,0.614,0.321,0.000,0.113,0.133,0.300,0.082,0.077,0.164,0.115,0.296,0.000,0.389,0.000,0.700,0.452,0.058,0.052,0.119,0.181,0.455,0.122,0.739,0.184,0.145,0.099,0.000,0.000
model.000.07.pdb,0.458,0.257,0.120,0.350,0.329,0.013,0.567,0.236,0.023,0.397,0.328,0.021,0.052,0.333,0.049,0.154,0.157,0.148,0.292,0.022,0.615,0.524,0.123,0.033,0.152,0.041,0.034,0.493,0.097,0.324
model.000.08.pdb,0.032,0.246,0.524,0.321,0.000,0.177,0.114,0.390,0.122,0.086,0.188,0.138,0.233,0.000,0.519,0.000,0.618,0.516,0.041,0.118,0.126,0.156,0.527,0.176,0.714,0.205,0.122,0.120,0.014,0.012
model.000.09.pdb,0.515,0.147,0.020,0.197,0.523,0.000,0.493,0.101,0.073,0.274,0.192,0.116,0.013,0.323,0.012,0.333,0.044,0.042,0.242,0.047,0.392,0.382,0.023,0.095,0.035,0.053,0.048,0.361,0.132,0.260
model.000.10.pdb,0.071,0.058,0.060,0.000,0.103,0.327,0.011,0.104,0.596,0.111,0.000,0.361,0.015,0.190,0.268,0.042,0.066,0.147,0.015,0.791,0.023,0.000,0.152,0.339,0.086,0.365,0.000,0.024,0.422,0.129
model.000.11.pdb,0.662,0.157,0.156,0.271,0.434,0.011,0.662,0.128,0.043,0.256,0.198,0.071,0.156,0.278,0.011,0.273,0.143,0.058,0.438,0.020,0.468,0.507,0.053,0.052,0.112,0.058,0.153,0.385,0.101,0.214
model.000.12.pdb,0.045,0.013,0.197,0.000,0.072,0.097,0.045,0.055,0.444,0.000,0.000,0.654,0.113,0.014,0.233,0.130,0.167,0.171,0.000,0.290,0.000,0.037,0.113,0.708,0.129,0.648,0.279,0.000,0.155,0.000
model.000.13.pdb,0.522,0.149,0.099,0.219,0.441,0.013,0.545,0.117,0.074,0.260,0.194,0.092,0.068,0.286,0.012,0.318,0.069,0.043,0.286,0.035,0.457,0.388,0.060,0.071,0.086,0.054,0.087,0.406,0.152,0.197
model.000.14.pdb,0.064,0.000,0.157,0.000,0.068,0.000,0.037,0.000,0.388,0.000,0.000,0.551,0.135,0.016,0.123,0.115,0.104,0.113,0.000,0.207,0.000,0.028,0.045,0.500,0.095,0.491,0.283,0.000,0.188,0.000
model.000.15.pdb,0.156,0.018,0.000,0.000,0.250,0.089,0.088,0.000,0.229,0.185,0.000,0.117,0.000,0.472,0.000,0.180,0.000,0.000,0.000,0.271,0.104,0.000,0.000,0.068,0.000,0.094,0.000,0.131,0.655,0.235
model.000.16.pdb,0.412,0.179,0.000,0.043,0.415,0.076,0.315,0.096,0.080,0.433,0.194,0.060,0.000,0.471,0.000,0.209,0.000,0.034,0.172,0.092,0.352,0.192,0.051,0.037,0.000,0.045,0.013,0.444,0.186,0.574
model.000.17.pdb,0.582,0.171,0.106,0.242,0.437,0.013,0.582,0.139,0.034,0.247,0.200,0.053,0.093,0.308,0.024,0.264,0.115,0.074,0.371,0.022,0.493,0.516,0.045,0.044,0.082,0.041,0.096,0.423,0.111,0.218
model.000.18.pdb,0.554,0.181,0.087,0.167,0.442,0.011,0.494,0.138,0.064,0.346,0.222,0.091,0.058,0.343,0.021,0.266,0.071,0.099,0.306,0.062,0.474,0.342,0.063,0.061,0.052,0.067,0.087,0.410,0.141,0.351
model.000.19.pdb,0.420,0.286,0.055,0.194,0.237,0.043,0.463,0.155,0.025,0.544,0.323,0.022,0.072,0.305,0.013,0.122,0.047,0.093,0.351,0.049,0.607,0.328,0.077,0.012,0.037,0.011,0.064,0.576,0.108,0.582
