 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.247,0.011,0.145,0.418,0.135,0.163,0.412,0.225,0.067,0.010,0.403,0.145,0.141,0.377,0.110,0.200,0.035,0.235,0.583,0.820,0.022,0.149,0.378,0.063,0.667,0.024,0.031,0.053,0.132
model.000.01.pdb,0.066,0.323,0.041,0.377,0.500,0.044,0.000,0.222,0.587,0.013,0.098,0.087,0.300,0.000,0.278,0.012,0.056,0.028,0.265,0.299,0.293,0.053,0.011,0.151,0.373,0.263,0.000,0.181,0.158,0.469
model.000.02.pdb,0.242,0.000,0.200,0.000,0.000,0.391,0.404,0.042,0.000,0.323,0.167,0.222,0.000,0.424,0.033,0.333,0.242,0.250,0.000,0.122,0.114,0.306,0.418,0.087,0.000,0.102,0.682,0.024,0.015,0.000
model.000.03.pdb,0.025,0.186,0.000,0.121,0.281,0.200,0.212,0.250,0.175,0.139,0.000,0.354,0.138,0.167,0.224,0.143,0.328,0.071,0.130,0.384,0.661,0.052,0.218,0.250,0.044,0.540,0.014,0.012,0.098,0.106
model.000.04.pdb,0.020,0.417,0.010,0.094,0.423,0.095,0.112,0.566,0.240,0.031,0.048,0.338,0.197,0.084,0.556,0.092,0.103,0.033,0.413,0.600,0.581,0.031,0.086,0.608,0.139,0.568,0.022,0.071,0.012,0.108
model.000.05.pdb,0.635,0.000,0.446,0.149,0.000,0.597,0.431,0.020,0.000,0.604,0.324,0.046,0.000,0.500,0.011,0.625,0.231,0.529,0.000,0.020,0.074,0.680,0.607,0.030,0.072,0.020,0.283,0.141,0.186,0.101
model.000.06.pdb,0.400,0.000,0.180,0.310,0.016,0.400,0.196,0.000,0.058,0.432,0.125,0.015,0.000,0.250,0.000,0.302,0.234,0.514,0.000,0.025,0.039,0.265,0.310,0.000,0.020,0.040,0.019,0.063,0.600,0.174
model.000.07.pdb,0.373,0.012,0.242,0.058,0.000,0.557,0.681,0.031,0.000,0.558,0.169,0.160,0.000,0.804,0.022,0.475,0.490,0.423,0.000,0.075,0.155,0.404,0.649,0.053,0.000,0.103,0.352,0.024,0.138,0.029
model.000.08.pdb,0.029,0.277,0.020,0.102,0.382,0.144,0.157,0.447,0.183,0.082,0.027,0.442,0.156,0.138,0.398,0.144,0.220,0.054,0.294,0.676,0.729,0.040,0.157,0.482,0.080,0.714,0.043,0.048,0.059,0.103
model.000.09.pdb,0.127,0.333,0.136,0.286,0.224,0.049,0.000,0.187,0.465,0.044,0.194,0.000,0.410,0.028,0.206,0.027,0.015,0.067,0.267,0.098,0.087,0.148,0.012,0.141,0.765,0.089,0.000,0.364,0.077,0.348
model.000.10.pdb,0.424,0.000,0.667,0.070,0.000,0.380,0.262,0.052,0.000,0.400,0.550,0.034,0.000,0.303,0.022,0.475,0.082,0.400,0.035,0.040,0.020,0.566,0.406,0.041,0.043,0.010,0.267,0.222,0.113,0.027
model.000.11.pdb,0.175,0.014,0.167,0.000,0.000,0.239,0.286,0.011,0.000,0.213,0.169,0.250,0.000,0.333,0.012,0.194,0.211,0.155,0.000,0.120,0.047,0.217,0.279,0.045,0.000,0.113,0.692,0.000,0.000,0.000
model.000.12.pdb,0.000,0.400,0.053,0.027,0.258,0.000,0.000,0.485,0.119,0.000,0.136,0.187,0.155,0.000,0.403,0.035,0.013,0.000,0.492,0.291,0.237,0.000,0.011,0.554,0.091,0.256,0.027,0.176,0.000,0.028
model.000.13.pdb,0.509,0.012,0.681,0.190,0.012,0.311,0.174,0.041,0.042,0.383,0.484,0.011,0.015,0.232,0.056,0.435,0.040,0.407,0.011,0.052,0.021,0.577,0.333,0.052,0.125,0.010,0.230,0.261,0.115,0.156
model.000.14.pdb,0.010,0.451,0.010,0.175,0.569,0.045,0.031,0.622,0.324,0.010,0.047,0.301,0.229,0.010,0.592,0.069,0.054,0.022,0.408,0.592,0.573,0.010,0.036,0.538,0.138,0.519,0.011,0.093,0.061,0.163
model.000.15.pdb,0.233,0.172,0.250,0.404,0.156,0.128,0.043,0.082,0.269,0.121,0.297,0.000,0.160,0.086,0.118,0.096,0.015,0.136,0.129,0.094,0.084,0.237,0.074,0.070,0.432,0.085,0.015,0.368,0.157,0.444
model.000.16.pdb,0.000,0.600,0.000,0.105,0.543,0.000,0.000,0.459,0.400,0.000,0.039,0.085,0.486,0.000,0.464,0.013,0.015,0.000,0.617,0.250,0.261,0.000,0.000,0.369,0.333,0.246,0.000,0.154,0.000,0.127
model.000.17.pdb,0.000,0.358,0.012,0.051,0.304,0.040,0.060,0.521,0.155,0.011,0.076,0.371,0.175,0.034,0.464,0.055,0.049,0.025,0.338,0.557,0.452,0.023,0.040,0.565,0.082,0.458,0.093,0.056,0.000,0.066
model.000.18.pdb,0.489,0.000,0.535,0.069,0.000,0.400,0.308,0.011,0.000,0.489,0.339,0.013,0.000,0.385,0.013,0.462,0.102,0.500,0.000,0.023,0.024,0.605,0.456,0.011,0.000,0.000,0.265,0.138,0.122,0.017
model.000.19.pdb,0.194,0.014,0.045,0.179,0.138,0.354,0.263,0.082,0.082,0.298,0.037,0.250,0.074,0.246,0.062,0.231,0.500,0.241,0.039,0.148,0.304,0.106,0.318,0.082,0.000,0.271,0.015,0.013,0.341,0.121
model.000.20.pdb,0.137,0.183,0.274,0.119,0.078,0.054,0.000,0.148,0.136,0.051,0.415,0.000,0.175,0.037,0.119,0.085,0.000,0.041,0.222,0.030,0.010,0.188,0.055,0.122,0.412,0.010,0.027,0.740,0.015,0.175
model.000.21.pdb,0.026,0.095,0.000,0.000,0.081,0.175,0.300,0.241,0.014,0.096,0.000,0.536,0.085,0.242,0.138,0.132,0.339,0.058,0.037,0.375,0.433,0.039,0.208,0.289,0.000,0.439,0.143,0.000,0.032,0.014
model.000.22.pdb,0.071,0.089,0.000,0.529,0.224,0.121,0.000,0.026,0.300,0.091,0.000,0.048,0.048,0.000,0.109,0.048,0.122,0.104,0.048,0.097,0.118,0.000,0.074,0.000,0.065,0.119,0.000,0.049,0.452,0.417
model.000.23.pdb,0.021,0.448,0.034,0.035,0.297,0.038,0.044,0.629,0.173,0.021,0.094,0.244,0.250,0.032,0.574,0.097,0.034,0.047,0.507,0.456,0.318,0.044,0.058,0.629,0.149,0.354,0.060,0.136,0.000,0.061
model.000.24.pdb,0.750,0.000,0.431,0.232,0.000,0.542,0.316,0.011,0.030,0.638,0.284,0.000,0.000,0.411,0.011,0.566,0.180,0.707,0.000,0.021,0.033,0.689,0.475,0.011,0.082,0.000,0.169,0.141,0.292,0.172
model.000.25.pdb,0.012,0.536,0.000,0.055,0.349,0.021,0.025,0.661,0.262,0.012,0.044,0.247,0.353,0.012,0.574,0.058,0.026,0.026,0.429,0.465,0.365,0.024,0.021,0.609,0.233,0.408,0.013,0.127,0.000,0.086
model.000.26.pdb,0.161,0.058,0.153,0.000,0.000,0.162,0.186,0.047,0.000,0.125,0.157,0.322,0.000,0.233,0.012,0.099,0.117,0.102,0.000,0.197,0.060,0.164,0.181,0.098,0.000,0.176,0.561,0.000,0.000,0.000
model.000.27.pdb,0.241,0.014,0.214,0.000,0.000,0.365,0.373,0.023,0.000,0.286,0.141,0.164,0.000,0.370,0.012,0.279,0.175,0.250,0.000,0.110,0.060,0.291,0.349,0.059,0.000,0.074,0.641,0.027,0.000,0.000
model.000.28.pdb,0.453,0.000,0.304,0.095,0.000,0.596,0.531,0.044,0.000,0.604,0.194,0.078,0.000,0.580,0.035,0.627,0.241,0.522,0.000,0.043,0.134,0.462,0.607,0.056,0.000,0.045,0.327,0.052,0.148,0.046
model.000.29.pdb,0.367,0.000,0.279,0.042,0.000,0.600,0.633,0.020,0.000,0.519,0.182,0.158,0.000,0.647,0.011,0.492,0.305,0.415,0.000,0.086,0.114,0.446,0.583,0.053,0.000,0.078,0.480,0.036,0.098,0.000
