 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.013,0.205,0.108,0.677,0.727,0.461,0.093,0.037,0.413,0.133,0.048,0.125,0.055,0.106,0.033,0.098,0.133,0.055,0.044,0.159,0.267,0.112,0.690,0.117,0.047,0.257,0.141,0.092,0.279,0.024
model.000.01.pdb,0.109,0.837,0.000,0.269,0.195,0.161,0.000,0.104,0.143,0.154,0.328,0.000,0.000,0.077,0.049,0.569,0.000,0.049,0.000,0.604,0.269,0.099,0.236,0.267,0.274,0.169,0.000,0.000,0.000,0.206
model.000.02.pdb,0.048,0.000,0.767,0.045,0.153,0.105,0.733,0.079,0.071,0.062,0.000,0.566,0.311,0.219,0.234,0.000,0.468,0.212,0.393,0.000,0.082,0.258,0.106,0.000,0.000,0.100,0.622,0.549,0.291,0.029
model.000.03.pdb,0.500,0.113,0.044,0.035,0.134,0.023,0.074,0.658,0.037,0.333,0.100,0.322,0.339,0.587,0.298,0.113,0.000,0.596,0.000,0.138,0.254,0.560,0.088,0.000,0.046,0.286,0.153,0.321,0.000,0.477
model.000.04.pdb,0.025,0.259,0.056,0.708,0.547,0.638,0.055,0.024,0.521,0.101,0.113,0.098,0.054,0.067,0.043,0.165,0.115,0.065,0.032,0.228,0.183,0.074,0.627,0.239,0.071,0.203,0.083,0.066,0.254,0.048
model.000.05.pdb,0.000,0.000,0.750,0.048,0.070,0.099,0.895,0.016,0.050,0.016,0.000,0.351,0.276,0.091,0.237,0.000,0.500,0.156,0.469,0.000,0.000,0.132,0.043,0.000,0.000,0.014,0.489,0.460,0.275,0.000
model.000.06.pdb,0.115,0.012,0.436,0.055,0.135,0.065,0.500,0.224,0.033,0.108,0.042,0.593,0.566,0.328,0.367,0.013,0.241,0.456,0.227,0.012,0.108,0.365,0.081,0.000,0.027,0.143,0.583,0.708,0.121,0.106
model.000.07.pdb,0.108,0.230,0.078,0.471,0.667,0.244,0.062,0.042,0.212,0.333,0.026,0.184,0.074,0.214,0.012,0.066,0.086,0.061,0.012,0.194,0.509,0.216,0.521,0.069,0.026,0.448,0.159,0.132,0.147,0.132
model.000.08.pdb,0.173,0.013,0.200,0.035,0.068,0.034,0.298,0.306,0.049,0.066,0.081,0.339,0.810,0.276,0.667,0.014,0.102,0.490,0.213,0.014,0.027,0.295,0.042,0.000,0.045,0.043,0.232,0.442,0.015,0.158
model.000.09.pdb,0.130,0.000,0.412,0.060,0.146,0.071,0.510,0.208,0.024,0.121,0.000,0.681,0.490,0.370,0.250,0.000,0.204,0.357,0.194,0.000,0.103,0.411,0.087,0.000,0.000,0.141,0.643,0.829,0.117,0.100
model.000.10.pdb,0.208,0.604,0.000,0.178,0.123,0.114,0.000,0.173,0.092,0.170,0.280,0.013,0.014,0.109,0.059,0.558,0.000,0.090,0.000,0.800,0.220,0.152,0.141,0.260,0.200,0.167,0.000,0.000,0.000,0.260
model.000.11.pdb,0.759,0.148,0.000,0.026,0.063,0.000,0.016,0.588,0.000,0.410,0.096,0.169,0.200,0.488,0.204,0.132,0.000,0.375,0.000,0.226,0.300,0.500,0.034,0.000,0.035,0.312,0.035,0.161,0.000,0.697
model.000.12.pdb,0.058,0.209,0.085,0.700,0.676,0.494,0.061,0.033,0.526,0.203,0.066,0.135,0.050,0.156,0.040,0.064,0.118,0.071,0.051,0.167,0.364,0.147,0.940,0.200,0.021,0.321,0.112,0.082,0.244,0.091
model.000.13.pdb,0.088,0.000,0.460,0.084,0.188,0.108,0.415,0.140,0.061,0.179,0.000,0.778,0.305,0.316,0.134,0.000,0.294,0.242,0.230,0.000,0.169,0.356,0.148,0.000,0.000,0.233,0.628,0.583,0.214,0.081
model.000.14.pdb,0.316,0.232,0.000,0.147,0.153,0.013,0.000,0.128,0.014,0.500,0.000,0.030,0.016,0.286,0.016,0.073,0.000,0.083,0.000,0.306,0.600,0.259,0.171,0.019,0.000,0.476,0.018,0.016,0.000,0.410
model.000.15.pdb,0.000,0.086,0.096,0.212,0.186,0.338,0.079,0.000,0.469,0.000,0.172,0.000,0.012,0.000,0.012,0.130,0.141,0.000,0.171,0.092,0.000,0.000,0.241,0.298,0.185,0.000,0.000,0.000,0.271,0.000
model.000.16.pdb,0.000,0.253,0.034,0.500,0.329,0.507,0.057,0.025,0.544,0.037,0.178,0.021,0.067,0.011,0.068,0.187,0.012,0.044,0.094,0.221,0.093,0.021,0.469,0.371,0.128,0.082,0.035,0.044,0.147,0.024
model.000.17.pdb,0.140,0.105,0.152,0.022,0.000,0.044,0.182,0.214,0.034,0.030,0.268,0.186,0.404,0.147,0.612,0.138,0.095,0.404,0.258,0.053,0.013,0.153,0.010,0.045,0.217,0.013,0.106,0.179,0.000,0.129
model.000.18.pdb,0.000,0.000,0.675,0.105,0.127,0.194,0.533,0.000,0.125,0.000,0.000,0.298,0.127,0.062,0.148,0.000,0.935,0.092,0.468,0.000,0.029,0.072,0.118,0.000,0.000,0.046,0.333,0.228,0.476,0.000
model.000.19.pdb,0.164,0.064,0.190,0.034,0.043,0.033,0.283,0.288,0.047,0.030,0.167,0.262,0.612,0.203,0.773,0.090,0.097,0.491,0.203,0.054,0.013,0.242,0.040,0.000,0.108,0.013,0.200,0.322,0.000,0.150
model.000.20.pdb,0.333,0.463,0.000,0.158,0.120,0.071,0.000,0.312,0.062,0.185,0.245,0.054,0.071,0.197,0.121,0.438,0.000,0.210,0.000,0.574,0.233,0.238,0.125,0.204,0.133,0.143,0.000,0.042,0.000,0.413
model.000.21.pdb,0.125,0.745,0.000,0.138,0.091,0.148,0.000,0.179,0.114,0.063,0.408,0.000,0.013,0.056,0.085,0.756,0.000,0.099,0.000,0.674,0.149,0.080,0.109,0.360,0.340,0.056,0.000,0.000,0.000,0.236
model.000.22.pdb,0.455,0.064,0.103,0.108,0.260,0.044,0.100,0.367,0.047,0.545,0.014,0.439,0.234,0.750,0.114,0.043,0.046,0.295,0.000,0.114,0.500,0.673,0.198,0.000,0.000,0.583,0.220,0.300,0.061,0.380
