 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.053,0.000,0.013,0.571,0.011,0.500,0.474,0.022,0.438,0.315,0.089,0.013,0.451,0.268,0.000,0.594,0.013,0.000,0.655,0.000,0.537,0.459,0.091,0.000,0.136,0.159,0.333,0.000,0.639
model.000.01.pdb,0.488,0.511,0.133,0.169,0.032,0.152,0.012,0.062,0.215,0.148,0.091,0.178,0.133,0.046,0.017,0.333,0.043,0.269,0.172,0.063,0.092,0.060,0.000,0.292,0.000,0.290,0.000,0.108,0.115,0.023
model.000.02.pdb,0.235,0.077,0.591,0.365,0.020,0.472,0.023,0.019,0.446,0.011,0.024,0.222,0.148,0.033,0.000,0.216,0.020,0.581,0.591,0.012,0.553,0.000,0.000,0.246,0.404,0.000,0.094,0.033,0.167,0.000
model.000.03.pdb,0.000,0.038,0.012,0.025,0.697,0.023,0.683,0.519,0.045,0.427,0.342,0.124,0.025,0.479,0.123,0.000,0.697,0.026,0.012,0.508,0.012,0.328,0.517,0.077,0.013,0.119,0.262,0.452,0.000,0.594
model.000.04.pdb,0.040,0.269,0.000,0.049,0.402,0.045,0.333,0.446,0.011,0.594,0.443,0.073,0.214,0.459,0.152,0.055,0.402,0.000,0.000,0.403,0.000,0.333,0.288,0.074,0.000,0.426,0.076,0.453,0.133,0.329
model.000.05.pdb,0.078,0.027,0.407,0.041,0.128,0.077,0.105,0.110,0.554,0.041,0.022,0.709,0.000,0.100,0.000,0.030,0.093,0.213,0.333,0.034,0.234,0.013,0.076,0.586,0.143,0.011,0.310,0.087,0.000,0.079
model.000.06.pdb,0.015,0.321,0.028,0.136,0.195,0.155,0.177,0.282,0.000,0.478,0.579,0.011,0.396,0.366,0.066,0.082,0.253,0.029,0.000,0.268,0.055,0.116,0.153,0.023,0.029,0.536,0.000,0.441,0.298,0.146
model.000.07.pdb,0.029,0.167,0.000,0.013,0.486,0.012,0.297,0.333,0.000,0.417,0.292,0.118,0.069,0.370,0.259,0.030,0.408,0.000,0.000,0.525,0.000,0.538,0.344,0.120,0.000,0.328,0.167,0.295,0.013,0.406
model.000.08.pdb,0.109,0.054,0.322,0.039,0.125,0.075,0.066,0.087,0.508,0.040,0.011,0.684,0.000,0.063,0.078,0.061,0.091,0.206,0.322,0.080,0.191,0.066,0.087,0.593,0.088,0.034,0.279,0.041,0.000,0.089
model.000.09.pdb,0.304,0.098,0.426,0.388,0.021,0.415,0.024,0.020,0.418,0.022,0.012,0.197,0.175,0.023,0.000,0.283,0.021,0.711,0.457,0.012,0.400,0.000,0.000,0.239,0.286,0.013,0.063,0.022,0.175,0.000
