 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.10.pdb,0.188,0.099,0.051,0.579,0.041,0.030,0.046,0.393,0.429,0.143,0.010,0.108,0.638,0.071,0.024,0.171,0.120,0.299,0.037,0.056,0.000,0.000,0.450,0.041,0.164,0.081,0.095,0.655,0.219,0.169
model.000.11.pdb,0.278,0.032,0.211,0.242,0.086,0.011,0.063,0.358,0.340,0.175,0.035,0.000,0.171,0.319,0.263,0.000,0.000,0.088,0.180,0.012,0.016,0.134,0.233,0.103,0.674,0.264,0.000,0.130,0.083,0.068
model.000.12.pdb,0.372,0.310,0.475,0.081,0.710,0.052,0.046,0.216,0.096,0.390,0.068,0.093,0.059,0.000,0.240,0.000,0.014,0.164,0.442,0.043,0.486,0.015,0.231,0.636,0.069,0.462,0.000,0.030,0.341,0.395
model.000.13.pdb,0.072,0.181,0.127,0.021,0.107,0.682,0.613,0.022,0.012,0.048,0.652,0.309,0.052,0.065,0.227,0.141,0.333,0.146,0.179,0.522,0.188,0.391,0.022,0.091,0.022,0.087,0.356,0.021,0.090,0.078
model.000.14.pdb,0.560,0.121,0.592,0.229,0.358,0.064,0.078,0.421,0.288,0.357,0.101,0.026,0.182,0.060,0.500,0.000,0.000,0.137,0.620,0.034,0.246,0.090,0.317,0.352,0.397,0.727,0.023,0.101,0.213,0.180
model.000.15.pdb,0.054,0.080,0.032,0.039,0.000,0.538,0.585,0.031,0.032,0.043,0.532,0.153,0.099,0.182,0.148,0.289,0.397,0.096,0.063,0.405,0.022,0.458,0.010,0.011,0.074,0.032,0.521,0.059,0.033,0.045
model.000.16.pdb,0.033,0.171,0.107,0.041,0.101,0.742,0.736,0.021,0.022,0.058,0.638,0.310,0.060,0.089,0.185,0.148,0.351,0.140,0.171,0.559,0.162,0.370,0.032,0.086,0.021,0.071,0.338,0.041,0.085,0.115
model.000.17.pdb,0.237,0.030,0.074,0.528,0.047,0.022,0.029,0.490,0.578,0.145,0.022,0.014,0.593,0.119,0.041,0.014,0.050,0.200,0.056,0.036,0.000,0.026,0.529,0.046,0.226,0.109,0.107,0.640,0.150,0.098
model.000.18.pdb,0.358,0.079,0.161,0.633,0.119,0.022,0.030,0.667,0.667,0.273,0.000,0.029,0.518,0.066,0.119,0.014,0.025,0.262,0.136,0.024,0.016,0.000,0.638,0.136,0.271,0.207,0.012,0.421,0.236,0.179
model.000.19.pdb,0.260,0.000,0.312,0.029,0.163,0.104,0.105,0.100,0.052,0.130,0.169,0.016,0.013,0.120,0.571,0.000,0.000,0.000,0.435,0.056,0.167,0.228,0.015,0.115,0.294,0.326,0.028,0.000,0.000,0.000
model.000.20.pdb,0.293,0.014,0.271,0.221,0.095,0.021,0.092,0.368,0.281,0.177,0.092,0.000,0.158,0.236,0.368,0.000,0.000,0.067,0.300,0.023,0.046,0.155,0.194,0.111,0.625,0.327,0.000,0.120,0.060,0.030
model.000.21.pdb,0.034,0.000,0.000,0.113,0.000,0.012,0.069,0.123,0.180,0.000,0.052,0.000,0.072,0.588,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.138,0.000,0.391,0.035,0.060,0.129,0.000,0.000
model.000.22.pdb,0.028,0.296,0.104,0.038,0.153,0.477,0.395,0.000,0.000,0.075,0.362,0.480,0.061,0.000,0.116,0.194,0.466,0.234,0.116,0.582,0.288,0.141,0.026,0.131,0.000,0.029,0.235,0.012,0.148,0.133
model.000.23.pdb,0.473,0.055,0.421,0.219,0.210,0.051,0.097,0.424,0.274,0.295,0.122,0.000,0.160,0.175,0.556,0.000,0.000,0.103,0.424,0.033,0.121,0.173,0.246,0.226,0.556,0.491,0.011,0.084,0.149,0.103
model.000.24.pdb,0.043,0.095,0.021,0.061,0.000,0.532,0.561,0.021,0.022,0.033,0.526,0.185,0.112,0.203,0.100,0.263,0.408,0.135,0.021,0.380,0.023,0.451,0.010,0.011,0.088,0.022,0.536,0.094,0.045,0.059
model.000.25.pdb,0.079,0.083,0.025,0.059,0.013,0.507,0.407,0.049,0.039,0.039,0.619,0.155,0.092,0.154,0.118,0.224,0.274,0.087,0.062,0.439,0.042,0.459,0.000,0.000,0.076,0.039,0.484,0.083,0.040,0.041
model.000.26.pdb,0.379,0.041,0.333,0.189,0.156,0.052,0.098,0.339,0.300,0.238,0.099,0.000,0.134,0.281,0.456,0.000,0.000,0.090,0.361,0.022,0.074,0.225,0.214,0.154,0.729,0.418,0.023,0.099,0.086,0.072
model.000.27.pdb,0.250,0.041,0.096,0.600,0.057,0.062,0.067,0.509,0.560,0.164,0.053,0.026,0.632,0.123,0.064,0.053,0.058,0.214,0.078,0.069,0.000,0.036,0.518,0.071,0.221,0.130,0.098,0.589,0.152,0.121
model.000.28.pdb,0.271,0.076,0.103,0.566,0.113,0.032,0.049,0.500,0.587,0.197,0.022,0.042,0.571,0.079,0.068,0.071,0.075,0.290,0.083,0.048,0.015,0.012,0.633,0.111,0.200,0.141,0.090,0.500,0.224,0.190
model.000.29.pdb,0.000,0.189,0.000,0.071,0.000,0.254,0.237,0.000,0.000,0.016,0.208,0.264,0.159,0.000,0.000,0.634,0.500,0.220,0.000,0.356,0.000,0.057,0.000,0.000,0.000,0.000,0.351,0.086,0.086,0.109
