 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.831,0.288,0.105,0.610,0.583,0.054,0.013,0.119,0.686,0.091,0.021,0.048,0.200,0.021,0.575,0.101,0.217,0.451,0.012,0.261,0.011,0.453,0.123,0.313,0.023,0.380,0.090,0.049,0.111,0.092
model.000.01.pdb,0.125,0.118,0.149,0.222,0.043,0.356,0.611,0.333,0.136,0.048,0.215,0.045,0.000,0.200,0.066,0.131,0.000,0.012,0.275,0.468,0.026,0.119,0.250,0.022,0.440,0.013,0.000,0.098,0.358,0.283
model.000.02.pdb,0.071,0.055,0.164,0.147,0.032,0.558,0.513,0.375,0.086,0.117,0.311,0.061,0.000,0.362,0.021,0.207,0.000,0.012,0.375,0.321,0.129,0.086,0.120,0.022,0.698,0.013,0.030,0.115,0.377,0.300
model.000.03.pdb,0.068,0.000,0.884,0.080,0.087,0.333,0.033,0.404,0.095,0.000,0.297,0.738,0.038,0.224,0.052,0.000,0.000,0.171,0.278,0.043,0.012,0.215,0.000,0.092,0.188,0.037,0.543,0.651,0.357,0.558
model.000.04.pdb,0.034,0.000,0.674,0.041,0.043,0.270,0.018,0.382,0.064,0.000,0.254,0.865,0.040,0.219,0.021,0.015,0.000,0.133,0.250,0.030,0.026,0.172,0.000,0.071,0.161,0.026,0.675,0.595,0.286,0.453
model.000.05.pdb,0.405,0.364,0.034,0.247,0.571,0.011,0.014,0.023,0.425,0.212,0.022,0.012,0.415,0.034,0.708,0.153,0.509,0.456,0.013,0.064,0.108,0.099,0.113,0.479,0.012,0.516,0.038,0.013,0.012,0.011
model.000.06.pdb,0.048,0.281,0.000,0.028,0.120,0.041,0.000,0.000,0.054,0.500,0.070,0.000,0.119,0.087,0.119,0.347,0.260,0.051,0.016,0.000,0.531,0.000,0.040,0.173,0.045,0.203,0.000,0.000,0.000,0.000
model.000.07.pdb,0.120,0.000,0.455,0.159,0.076,0.407,0.220,0.837,0.132,0.000,0.281,0.358,0.000,0.209,0.010,0.059,0.000,0.048,0.360,0.241,0.013,0.238,0.000,0.022,0.339,0.012,0.228,0.400,0.500,0.633
model.000.08.pdb,0.115,0.509,0.000,0.077,0.144,0.115,0.102,0.012,0.103,0.698,0.117,0.000,0.090,0.197,0.182,0.652,0.237,0.082,0.059,0.041,0.441,0.000,0.240,0.114,0.162,0.160,0.000,0.000,0.026,0.012
model.000.09.pdb,0.036,0.177,0.028,0.104,0.022,0.328,0.667,0.177,0.043,0.260,0.169,0.000,0.000,0.293,0.056,0.375,0.033,0.025,0.170,0.294,0.154,0.029,0.368,0.011,0.438,0.013,0.000,0.016,0.190,0.138
model.000.10.pdb,0.690,0.293,0.081,0.466,0.775,0.038,0.011,0.093,0.757,0.129,0.038,0.065,0.301,0.049,0.671,0.076,0.333,0.533,0.022,0.193,0.049,0.400,0.090,0.494,0.010,0.467,0.115,0.090,0.074,0.092
model.000.11.pdb,0.132,0.200,0.000,0.043,0.260,0.000,0.000,0.000,0.171,0.319,0.000,0.000,0.321,0.014,0.310,0.140,0.676,0.246,0.000,0.000,0.213,0.000,0.041,0.359,0.000,0.382,0.000,0.000,0.000,0.000
model.000.12.pdb,0.785,0.244,0.108,0.537,0.649,0.060,0.024,0.121,0.881,0.070,0.040,0.056,0.284,0.040,0.597,0.056,0.296,0.500,0.022,0.250,0.020,0.443,0.110,0.410,0.032,0.413,0.107,0.069,0.101,0.096
model.000.13.pdb,0.143,0.510,0.000,0.103,0.146,0.054,0.143,0.000,0.114,0.561,0.013,0.000,0.101,0.101,0.218,0.426,0.306,0.107,0.016,0.063,0.206,0.014,0.325,0.127,0.111,0.182,0.000,0.000,0.014,0.014
model.000.14.pdb,0.385,0.146,0.092,0.188,0.606,0.021,0.000,0.044,0.494,0.105,0.043,0.061,0.548,0.055,0.554,0.036,0.400,0.609,0.025,0.048,0.067,0.257,0.000,0.677,0.023,0.690,0.133,0.049,0.059,0.044
