 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.519,0.078,0.125,0.085,0.060,0.148,0.078,0.080,0.130,0.150,0.549,0.097,0.414,0.138,0.358,0.189,0.149,0.092,0.130,0.061,0.173,0.095,0.107,0.058,0.333,0.092,0.527,0.076,0.143,0.108
model.000.01.pdb,0.082,0.292,0.011,0.160,0.010,0.493,0.011,0.387,0.010,0.522,0.171,0.455,0.034,0.464,0.051,0.327,0.508,0.479,0.481,0.311,0.419,0.022,0.451,0.064,0.024,0.000,0.080,0.421,0.508,0.417
model.000.02.pdb,0.316,0.000,0.574,0.000,0.397,0.000,0.434,0.012,0.509,0.000,0.241,0.000,0.339,0.000,0.250,0.000,0.000,0.011,0.010,0.000,0.035,0.510,0.000,0.065,0.353,0.462,0.328,0.000,0.000,0.012
model.000.03.pdb,0.460,0.028,0.358,0.133,0.317,0.037,0.276,0.037,0.258,0.051,0.111,0.033,0.490,0.012,0.432,0.000,0.013,0.036,0.033,0.026,0.117,0.333,0.037,0.208,0.457,0.276,0.415,0.000,0.013,0.037
model.000.04.pdb,0.087,0.101,0.370,0.000,0.191,0.036,0.206,0.101,0.290,0.024,0.180,0.033,0.087,0.037,0.016,0.018,0.083,0.035,0.090,0.127,0.060,0.276,0.012,0.000,0.062,0.267,0.085,0.000,0.025,0.090
model.000.05.pdb,0.069,0.040,0.246,0.161,0.482,0.048,0.393,0.099,0.323,0.012,0.000,0.183,0.100,0.103,0.117,0.000,0.000,0.098,0.088,0.051,0.071,0.357,0.189,0.214,0.109,0.444,0.082,0.000,0.078,0.074
model.000.06.pdb,0.191,0.051,0.739,0.000,0.611,0.034,0.640,0.094,0.686,0.022,0.147,0.041,0.191,0.047,0.145,0.000,0.000,0.044,0.040,0.012,0.056,0.778,0.034,0.059,0.190,0.745,0.186,0.000,0.000,0.022
model.000.07.pdb,0.379,0.066,0.162,0.000,0.089,0.058,0.110,0.034,0.164,0.034,0.711,0.031,0.333,0.047,0.228,0.298,0.092,0.033,0.074,0.049,0.094,0.129,0.034,0.000,0.298,0.125,0.464,0.078,0.062,0.098
model.000.08.pdb,0.364,0.056,0.194,0.014,0.095,0.024,0.118,0.036,0.194,0.024,0.600,0.022,0.316,0.024,0.226,0.143,0.068,0.023,0.054,0.053,0.114,0.156,0.036,0.015,0.278,0.152,0.426,0.000,0.052,0.104
model.000.09.pdb,0.000,0.311,0.000,0.175,0.149,0.268,0.127,0.400,0.105,0.290,0.000,0.523,0.000,0.333,0.000,0.000,0.139,0.438,0.347,0.355,0.333,0.083,0.579,0.077,0.000,0.111,0.000,0.079,0.371,0.348
