 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.304,0.171,0.047,0.169,0.514,0.022,0.000,0.023,0.361,0.179,0.045,0.025,0.625,0.022,0.528,0.065,0.491,0.508,0.013,0.012,0.152,0.143,0.015,0.625,0.012,0.632,0.067,0.039,0.024,0.023
model.000.01.pdb,0.083,0.305,0.013,0.068,0.066,0.266,0.341,0.100,0.063,0.367,0.159,0.000,0.013,0.317,0.114,0.628,0.081,0.036,0.138,0.148,0.254,0.000,0.302,0.034,0.377,0.052,0.000,0.015,0.123,0.068
model.000.02.pdb,0.081,0.000,0.455,0.111,0.042,0.596,0.271,0.646,0.084,0.015,0.439,0.333,0.000,0.373,0.010,0.075,0.000,0.011,0.581,0.200,0.038,0.114,0.018,0.033,0.531,0.012,0.228,0.429,0.705,0.667
model.000.03.pdb,0.364,0.123,0.108,0.179,0.500,0.033,0.000,0.034,0.456,0.066,0.068,0.105,0.576,0.069,0.534,0.037,0.350,0.695,0.026,0.037,0.045,0.233,0.000,0.656,0.024,0.610,0.155,0.051,0.048,0.022
model.000.04.pdb,0.479,0.446,0.011,0.319,0.520,0.000,0.027,0.022,0.475,0.200,0.021,0.000,0.297,0.032,0.691,0.160,0.500,0.392,0.000,0.145,0.103,0.134,0.177,0.416,0.011,0.400,0.000,0.000,0.011,0.000
model.000.05.pdb,0.053,0.049,0.265,0.012,0.061,0.328,0.063,0.164,0.069,0.103,0.571,0.238,0.130,0.582,0.071,0.164,0.027,0.093,0.396,0.000,0.279,0.024,0.000,0.124,0.286,0.047,0.206,0.226,0.246,0.229
model.000.06.pdb,0.565,0.431,0.037,0.647,0.355,0.024,0.048,0.092,0.466,0.159,0.000,0.000,0.149,0.024,0.425,0.152,0.217,0.260,0.000,0.333,0.049,0.302,0.240,0.195,0.013,0.243,0.042,0.000,0.053,0.037
model.000.07.pdb,0.282,0.344,0.000,0.145,0.377,0.000,0.000,0.000,0.279,0.333,0.023,0.000,0.397,0.011,0.466,0.197,0.617,0.338,0.000,0.039,0.205,0.049,0.121,0.403,0.000,0.429,0.000,0.000,0.000,0.000
model.000.08.pdb,0.020,0.048,0.189,0.011,0.029,0.338,0.095,0.145,0.028,0.132,0.525,0.159,0.141,0.534,0.049,0.250,0.027,0.079,0.382,0.013,0.413,0.012,0.000,0.121,0.297,0.034,0.147,0.164,0.186,0.189
model.000.09.pdb,0.084,0.000,0.351,0.132,0.043,0.569,0.349,0.551,0.087,0.031,0.436,0.232,0.000,0.368,0.021,0.095,0.000,0.024,0.512,0.232,0.054,0.119,0.019,0.034,0.565,0.013,0.175,0.314,0.674,0.540
model.000.10.pdb,0.105,0.000,0.586,0.136,0.078,0.557,0.197,0.685,0.127,0.013,0.424,0.474,0.011,0.310,0.037,0.063,0.000,0.075,0.481,0.183,0.045,0.250,0.000,0.071,0.426,0.033,0.344,0.608,0.642,0.804
model.000.11.pdb,0.653,0.235,0.165,0.493,0.582,0.048,0.036,0.129,0.697,0.067,0.038,0.153,0.274,0.029,0.556,0.065,0.218,0.541,0.022,0.225,0.009,0.507,0.105,0.364,0.020,0.397,0.200,0.143,0.086,0.128
model.000.12.pdb,0.667,0.354,0.087,0.600,0.598,0.075,0.057,0.121,0.731,0.161,0.036,0.040,0.256,0.087,0.630,0.143,0.312,0.446,0.020,0.284,0.097,0.358,0.139,0.400,0.059,0.369,0.052,0.041,0.103,0.087
model.000.13.pdb,0.031,0.074,0.222,0.000,0.059,0.319,0.078,0.145,0.057,0.167,0.579,0.212,0.156,0.483,0.049,0.250,0.027,0.091,0.357,0.013,0.348,0.000,0.000,0.109,0.277,0.058,0.200,0.182,0.186,0.189
model.000.14.pdb,0.071,0.000,0.696,0.054,0.066,0.350,0.035,0.426,0.074,0.000,0.290,0.667,0.026,0.234,0.032,0.014,0.000,0.103,0.320,0.014,0.026,0.188,0.000,0.057,0.217,0.013,0.511,0.789,0.377,0.592
model.000.15.pdb,0.306,0.333,0.000,0.191,0.429,0.000,0.000,0.000,0.316,0.296,0.012,0.000,0.344,0.012,0.507,0.141,0.750,0.369,0.000,0.074,0.139,0.053,0.113,0.377,0.000,0.424,0.000,0.000,0.000,0.000
model.000.16.pdb,0.160,0.460,0.000,0.138,0.120,0.100,0.250,0.028,0.115,0.370,0.013,0.000,0.071,0.119,0.205,0.435,0.167,0.079,0.000,0.158,0.154,0.014,0.444,0.073,0.169,0.116,0.000,0.000,0.030,0.000
model.000.17.pdb,0.133,0.000,0.561,0.156,0.102,0.586,0.207,0.692,0.131,0.013,0.444,0.350,0.011,0.364,0.048,0.066,0.000,0.078,0.510,0.174,0.047,0.225,0.000,0.062,0.448,0.034,0.215,0.491,0.647,0.780
model.000.18.pdb,0.420,0.174,0.121,0.259,0.592,0.061,0.000,0.052,0.506,0.123,0.118,0.093,0.493,0.084,0.584,0.093,0.338,0.719,0.047,0.056,0.108,0.266,0.026,0.589,0.043,0.522,0.136,0.095,0.078,0.062
