 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.230,0.012,0.139,0.406,0.118,0.143,0.403,0.224,0.059,0.010,0.412,0.156,0.122,0.403,0.091,0.181,0.037,0.234,0.603,0.767,0.023,0.132,0.367,0.068,0.694,0.025,0.033,0.042,0.125
model.000.01.pdb,0.339,0.000,0.271,0.014,0.000,0.525,0.540,0.032,0.000,0.436,0.173,0.149,0.000,0.558,0.023,0.466,0.276,0.358,0.000,0.089,0.118,0.418,0.559,0.054,0.000,0.068,0.511,0.037,0.049,0.000
model.000.02.pdb,0.239,0.012,0.197,0.000,0.000,0.386,0.446,0.020,0.000,0.317,0.150,0.254,0.000,0.466,0.011,0.309,0.279,0.226,0.000,0.121,0.112,0.281,0.412,0.074,0.000,0.126,0.630,0.012,0.015,0.000
model.000.03.pdb,0.100,0.340,0.148,0.160,0.222,0.026,0.000,0.200,0.318,0.015,0.210,0.000,0.429,0.015,0.167,0.029,0.000,0.017,0.291,0.090,0.079,0.161,0.013,0.151,0.774,0.080,0.000,0.373,0.000,0.239
model.000.04.pdb,0.011,0.338,0.011,0.049,0.324,0.080,0.136,0.514,0.211,0.022,0.030,0.408,0.219,0.103,0.479,0.075,0.113,0.024,0.338,0.614,0.507,0.022,0.092,0.600,0.137,0.557,0.075,0.054,0.000,0.076
model.000.05.pdb,0.500,0.000,0.540,0.090,0.000,0.532,0.411,0.042,0.000,0.528,0.364,0.061,0.000,0.456,0.022,0.582,0.152,0.480,0.000,0.031,0.078,0.600,0.567,0.053,0.029,0.021,0.281,0.149,0.119,0.043
model.000.06.pdb,0.025,0.137,0.000,0.088,0.206,0.231,0.250,0.205,0.104,0.155,0.000,0.443,0.100,0.217,0.163,0.143,0.375,0.071,0.087,0.365,0.581,0.052,0.234,0.235,0.014,0.540,0.042,0.000,0.098,0.058
model.000.07.pdb,0.010,0.500,0.010,0.177,0.530,0.027,0.021,0.587,0.348,0.010,0.078,0.230,0.232,0.010,0.623,0.070,0.021,0.022,0.472,0.519,0.463,0.020,0.027,0.526,0.169,0.432,0.011,0.141,0.049,0.195
model.000.08.pdb,0.052,0.367,0.027,0.377,0.528,0.044,0.000,0.237,0.659,0.013,0.071,0.087,0.354,0.000,0.314,0.012,0.056,0.028,0.303,0.299,0.311,0.026,0.011,0.165,0.346,0.280,0.000,0.164,0.158,0.412
model.000.09.pdb,0.562,0.000,0.291,0.241,0.000,0.534,0.304,0.022,0.031,0.596,0.200,0.025,0.000,0.400,0.024,0.500,0.296,0.581,0.000,0.044,0.083,0.480,0.467,0.011,0.085,0.034,0.098,0.113,0.364,0.158
model.000.10.pdb,0.564,0.000,0.708,0.130,0.012,0.370,0.217,0.051,0.013,0.458,0.508,0.011,0.000,0.313,0.043,0.508,0.095,0.491,0.034,0.050,0.030,0.667,0.394,0.051,0.087,0.020,0.238,0.250,0.145,0.100
model.000.11.pdb,0.439,0.000,0.444,0.072,0.000,0.600,0.509,0.020,0.000,0.547,0.319,0.073,0.000,0.527,0.011,0.600,0.222,0.442,0.000,0.020,0.101,0.558,0.638,0.031,0.000,0.032,0.396,0.089,0.117,0.028
model.000.12.pdb,0.119,0.267,0.044,0.523,0.389,0.085,0.014,0.120,0.558,0.087,0.077,0.025,0.283,0.013,0.229,0.025,0.045,0.079,0.231,0.175,0.182,0.072,0.035,0.094,0.391,0.169,0.000,0.162,0.224,0.571
model.000.13.pdb,0.020,0.287,0.021,0.106,0.397,0.137,0.149,0.463,0.190,0.074,0.009,0.459,0.162,0.130,0.412,0.137,0.198,0.044,0.274,0.658,0.761,0.020,0.150,0.481,0.071,0.746,0.033,0.039,0.048,0.094
model.000.14.pdb,0.426,0.015,0.189,0.439,0.031,0.350,0.182,0.000,0.093,0.396,0.134,0.014,0.020,0.232,0.040,0.281,0.216,0.463,0.000,0.012,0.025,0.294,0.290,0.000,0.098,0.025,0.017,0.109,0.576,0.289
model.000.15.pdb,0.444,0.000,0.196,0.357,0.016,0.386,0.167,0.000,0.056,0.383,0.156,0.014,0.000,0.218,0.000,0.291,0.224,0.450,0.000,0.024,0.038,0.306,0.279,0.000,0.080,0.039,0.018,0.095,0.562,0.217
model.000.16.pdb,0.131,0.061,0.102,0.000,0.000,0.137,0.196,0.036,0.000,0.095,0.130,0.339,0.000,0.224,0.000,0.056,0.143,0.051,0.000,0.189,0.076,0.115,0.155,0.101,0.000,0.183,0.488,0.000,0.000,0.000
model.000.17.pdb,0.302,0.012,0.200,0.057,0.000,0.548,0.739,0.042,0.000,0.439,0.123,0.205,0.000,0.714,0.022,0.443,0.453,0.364,0.000,0.086,0.167,0.350,0.610,0.064,0.000,0.115,0.370,0.024,0.117,0.028
model.000.18.pdb,0.351,0.040,0.698,0.113,0.000,0.197,0.087,0.067,0.015,0.262,0.792,0.000,0.052,0.162,0.035,0.258,0.014,0.250,0.079,0.011,0.000,0.462,0.200,0.044,0.138,0.000,0.190,0.421,0.088,0.115
model.000.19.pdb,0.426,0.000,0.239,0.129,0.000,0.712,0.574,0.040,0.026,0.642,0.157,0.134,0.014,0.648,0.010,0.550,0.547,0.569,0.000,0.071,0.157,0.387,0.754,0.040,0.000,0.109,0.295,0.034,0.263,0.068
model.000.20.pdb,0.011,0.358,0.024,0.051,0.324,0.051,0.073,0.565,0.155,0.034,0.065,0.352,0.175,0.045,0.485,0.079,0.037,0.037,0.357,0.580,0.452,0.023,0.051,0.588,0.082,0.458,0.065,0.068,0.000,0.066
model.000.21.pdb,0.021,0.463,0.033,0.035,0.293,0.047,0.056,0.643,0.187,0.021,0.082,0.241,0.266,0.042,0.588,0.108,0.045,0.047,0.522,0.450,0.329,0.043,0.068,0.620,0.162,0.349,0.060,0.135,0.000,0.060
model.000.22.pdb,0.000,0.406,0.012,0.025,0.219,0.000,0.000,0.507,0.125,0.000,0.126,0.234,0.159,0.000,0.449,0.033,0.012,0.000,0.446,0.301,0.207,0.000,0.010,0.551,0.130,0.268,0.038,0.163,0.000,0.013
model.000.23.pdb,0.141,0.155,0.305,0.106,0.066,0.056,0.000,0.125,0.123,0.052,0.452,0.000,0.161,0.025,0.108,0.087,0.000,0.042,0.194,0.031,0.010,0.194,0.056,0.100,0.400,0.011,0.058,0.735,0.000,0.180
model.000.24.pdb,0.226,0.222,0.108,0.659,0.288,0.154,0.057,0.106,0.447,0.169,0.133,0.012,0.200,0.083,0.208,0.108,0.060,0.190,0.141,0.159,0.179,0.136,0.099,0.068,0.250,0.152,0.000,0.159,0.356,0.595
model.000.25.pdb,0.383,0.000,0.254,0.056,0.000,0.644,0.653,0.020,0.000,0.482,0.165,0.156,0.000,0.635,0.011,0.534,0.368,0.434,0.000,0.074,0.125,0.414,0.655,0.052,0.000,0.089,0.415,0.048,0.133,0.028
model.000.26.pdb,0.197,0.000,0.150,0.000,0.000,0.426,0.511,0.022,0.000,0.281,0.093,0.215,0.000,0.562,0.012,0.339,0.308,0.222,0.000,0.095,0.141,0.220,0.483,0.058,0.000,0.114,0.548,0.027,0.000,0.000
model.000.27.pdb,0.213,0.190,0.228,0.435,0.175,0.114,0.029,0.095,0.294,0.104,0.277,0.000,0.160,0.070,0.133,0.096,0.015,0.136,0.145,0.094,0.098,0.217,0.074,0.082,0.432,0.085,0.015,0.393,0.180,0.512
model.000.28.pdb,0.011,0.267,0.047,0.049,0.324,0.091,0.136,0.534,0.162,0.068,0.051,0.351,0.182,0.129,0.419,0.149,0.187,0.048,0.269,0.548,0.618,0.033,0.151,0.455,0.078,0.580,0.036,0.065,0.000,0.062
model.000.29.pdb,0.238,0.197,0.121,0.489,0.219,0.136,0.027,0.129,0.346,0.130,0.176,0.000,0.192,0.053,0.187,0.120,0.058,0.164,0.153,0.155,0.146,0.149,0.071,0.103,0.367,0.107,0.000,0.242,0.260,0.568
