 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.678,0.116,0.122,0.397,0.280,0.048,0.135,0.164,0.054,0.712,0.010,0.024,0.028,0.733,0.094,0.468,0.770,0.023,0.012,0.164,0.084,0.013,0.435,0.129,0.405,0.470,0.092,0.044,0.023,0.171
model.000.01.pdb,0.060,0.771,0.723,0.046,0.000,0.583,0.259,0.047,0.031,0.059,0.162,0.587,0.050,0.069,0.414,0.097,0.054,0.242,0.267,0.340,0.612,0.327,0.000,0.604,0.099,0.075,0.647,0.235,0.197,0.000
model.000.02.pdb,0.057,0.561,0.518,0.080,0.000,0.429,0.222,0.029,0.014,0.068,0.139,0.540,0.031,0.078,0.303,0.140,0.086,0.174,0.194,0.315,0.566,0.500,0.000,0.483,0.143,0.125,0.600,0.189,0.153,0.000
model.000.03.pdb,0.071,0.000,0.000,0.147,0.286,0.033,0.000,0.000,0.102,0.100,0.304,0.000,0.042,0.081,0.000,0.113,0.091,0.143,0.145,0.000,0.000,0.000,0.140,0.000,0.160,0.106,0.000,0.164,0.179,0.381
model.000.04.pdb,0.493,0.099,0.091,0.582,0.333,0.022,0.035,0.051,0.025,0.544,0.031,0.060,0.000,0.543,0.043,0.721,0.600,0.022,0.022,0.093,0.080,0.081,0.310,0.099,0.716,0.554,0.100,0.065,0.033,0.284
model.000.05.pdb,0.059,0.611,0.596,0.045,0.000,0.660,0.250,0.095,0.113,0.070,0.313,0.500,0.140,0.044,0.448,0.051,0.031,0.411,0.529,0.190,0.446,0.175,0.000,0.500,0.062,0.100,0.509,0.410,0.397,0.000
model.000.06.pdb,0.492,0.143,0.167,0.205,0.100,0.082,0.288,0.321,0.061,0.409,0.000,0.041,0.138,0.524,0.214,0.250,0.515,0.013,0.000,0.346,0.155,0.015,0.286,0.189,0.226,0.236,0.160,0.012,0.000,0.014
model.000.07.pdb,0.447,0.039,0.040,0.548,0.507,0.010,0.011,0.060,0.085,0.534,0.080,0.033,0.024,0.438,0.010,0.531,0.506,0.042,0.021,0.011,0.031,0.012,0.429,0.029,0.544,0.440,0.029,0.082,0.052,0.368
model.000.08.pdb,0.324,0.000,0.000,0.192,0.338,0.000,0.056,0.150,0.232,0.333,0.128,0.000,0.102,0.319,0.037,0.182,0.303,0.026,0.040,0.015,0.000,0.000,0.509,0.000,0.200,0.158,0.000,0.062,0.038,0.281
model.000.09.pdb,0.091,0.350,0.328,0.036,0.000,0.440,0.533,0.286,0.340,0.049,0.155,0.255,0.439,0.060,0.592,0.032,0.045,0.197,0.333,0.260,0.293,0.034,0.014,0.446,0.011,0.038,0.356,0.212,0.250,0.000
