 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.831,0.125,0.071,0.068,0.034,0.405,0.048,0.120,0.115,0.036,0.690,0.132,0.785,0.143,0.385,0.095,0.128,0.045,0.064,0.013,0.022,0.090,0.486,0.357,0.077,0.261,0.205,0.116,0.022,0.160
model.000.01.pdb,0.288,0.118,0.055,0.000,0.000,0.364,0.281,0.000,0.509,0.177,0.293,0.200,0.244,0.510,0.146,0.500,0.045,0.000,0.353,0.066,0.038,0.383,0.139,0.246,0.000,0.128,0.000,0.000,0.000,0.000
model.000.02.pdb,0.105,0.149,0.164,0.884,0.674,0.034,0.000,0.455,0.000,0.028,0.081,0.000,0.108,0.000,0.092,0.000,0.409,0.333,0.000,0.048,0.224,0.024,0.152,0.051,0.420,0.065,0.271,0.566,0.386,0.574
model.000.03.pdb,0.610,0.222,0.147,0.080,0.041,0.247,0.028,0.159,0.077,0.104,0.466,0.043,0.537,0.103,0.188,0.068,0.192,0.081,0.045,0.082,0.000,0.063,0.300,0.491,0.060,0.153,0.119,0.153,0.000,0.156
model.000.04.pdb,0.583,0.043,0.032,0.087,0.043,0.571,0.120,0.076,0.144,0.022,0.775,0.260,0.649,0.146,0.606,0.153,0.057,0.031,0.127,0.012,0.020,0.108,0.571,0.161,0.111,0.410,0.288,0.074,0.054,0.094
model.000.05.pdb,0.054,0.356,0.558,0.333,0.270,0.011,0.041,0.407,0.115,0.328,0.038,0.000,0.060,0.054,0.021,0.065,0.574,0.627,0.043,0.302,0.518,0.208,0.033,0.118,0.104,0.000,0.040,0.593,0.139,0.262
model.000.06.pdb,0.013,0.611,0.513,0.033,0.018,0.014,0.000,0.220,0.102,0.667,0.011,0.000,0.024,0.143,0.000,0.071,0.396,0.245,0.020,0.958,0.167,0.204,0.000,0.286,0.000,0.000,0.000,0.123,0.000,0.000
model.000.07.pdb,0.119,0.333,0.375,0.404,0.382,0.023,0.000,0.837,0.012,0.177,0.093,0.000,0.121,0.000,0.044,0.000,0.673,0.436,0.000,0.226,0.246,0.064,0.071,0.209,0.228,0.010,0.156,0.547,0.182,0.521
model.000.08.pdb,0.686,0.136,0.086,0.095,0.064,0.425,0.054,0.132,0.103,0.043,0.757,0.171,0.881,0.114,0.494,0.085,0.137,0.051,0.081,0.035,0.029,0.081,0.500,0.329,0.119,0.330,0.273,0.104,0.041,0.141
model.000.09.pdb,0.091,0.048,0.117,0.000,0.000,0.212,0.500,0.000,0.698,0.260,0.129,0.319,0.070,0.561,0.105,0.838,0.038,0.030,0.595,0.078,0.145,0.460,0.096,0.029,0.000,0.130,0.000,0.029,0.000,0.000
model.000.10.pdb,0.021,0.215,0.311,0.297,0.254,0.022,0.070,0.281,0.117,0.169,0.038,0.000,0.040,0.013,0.043,0.052,0.357,0.640,0.059,0.193,0.647,0.194,0.033,0.037,0.123,0.042,0.041,0.417,0.286,0.169
model.000.11.pdb,0.048,0.045,0.061,0.738,0.865,0.012,0.000,0.358,0.000,0.000,0.065,0.000,0.056,0.000,0.061,0.000,0.288,0.200,0.000,0.000,0.194,0.013,0.137,0.028,0.575,0.084,0.314,0.389,0.479,0.500
model.000.12.pdb,0.200,0.000,0.000,0.038,0.040,0.415,0.119,0.000,0.090,0.000,0.301,0.321,0.284,0.101,0.548,0.096,0.000,0.025,0.145,0.000,0.064,0.062,0.415,0.025,0.091,0.707,0.226,0.012,0.194,0.000
model.000.13.pdb,0.021,0.200,0.362,0.224,0.219,0.034,0.087,0.209,0.197,0.293,0.049,0.014,0.040,0.101,0.055,0.127,0.306,0.588,0.109,0.196,0.804,0.328,0.022,0.037,0.091,0.021,0.027,0.333,0.194,0.119
model.000.14.pdb,0.575,0.066,0.021,0.052,0.021,0.708,0.119,0.010,0.182,0.056,0.671,0.310,0.597,0.218,0.554,0.179,0.037,0.020,0.154,0.012,0.030,0.130,0.542,0.186,0.046,0.457,0.203,0.030,0.065,0.033
model.000.15.pdb,0.101,0.131,0.207,0.000,0.015,0.153,0.347,0.059,0.652,0.375,0.076,0.140,0.056,0.426,0.036,0.578,0.090,0.125,0.409,0.184,0.254,0.689,0.064,0.057,0.000,0.034,0.000,0.087,0.014,0.000
model.000.16.pdb,0.217,0.000,0.000,0.000,0.000,0.509,0.260,0.000,0.237,0.033,0.333,0.676,0.296,0.306,0.400,0.283,0.000,0.000,0.311,0.000,0.029,0.106,0.356,0.044,0.000,0.450,0.085,0.000,0.046,0.000
model.000.17.pdb,0.451,0.012,0.012,0.171,0.133,0.456,0.051,0.048,0.082,0.025,0.533,0.246,0.500,0.107,0.609,0.087,0.020,0.023,0.114,0.000,0.023,0.057,0.833,0.071,0.197,0.514,0.407,0.058,0.192,0.093
model.000.18.pdb,0.012,0.275,0.375,0.278,0.250,0.013,0.016,0.360,0.059,0.170,0.022,0.000,0.022,0.016,0.025,0.000,0.421,0.838,0.000,0.227,0.556,0.125,0.013,0.029,0.093,0.000,0.033,0.511,0.196,0.192
model.000.19.pdb,0.261,0.468,0.321,0.043,0.030,0.064,0.000,0.241,0.041,0.294,0.193,0.000,0.250,0.063,0.048,0.029,0.371,0.125,0.000,0.381,0.042,0.101,0.078,0.721,0.033,0.047,0.031,0.119,0.000,0.100
model.000.20.pdb,0.011,0.026,0.129,0.012,0.026,0.108,0.531,0.013,0.441,0.154,0.049,0.213,0.020,0.206,0.067,0.356,0.022,0.141,0.420,0.047,0.277,0.371,0.022,0.000,0.014,0.165,0.000,0.091,0.111,0.000
model.000.21.pdb,0.453,0.119,0.086,0.215,0.172,0.099,0.000,0.238,0.000,0.029,0.400,0.000,0.443,0.014,0.257,0.000,0.182,0.068,0.000,0.032,0.000,0.012,0.369,0.290,0.278,0.171,0.377,0.191,0.100,0.286
model.000.22.pdb,0.123,0.250,0.120,0.000,0.000,0.113,0.040,0.000,0.240,0.368,0.090,0.041,0.110,0.325,0.000,0.213,0.127,0.000,0.067,0.257,0.017,0.216,0.030,0.364,0.000,0.000,0.000,0.000,0.000,0.000
model.000.23.pdb,0.313,0.022,0.022,0.092,0.071,0.479,0.173,0.022,0.114,0.011,0.494,0.359,0.410,0.127,0.677,0.148,0.029,0.056,0.167,0.013,0.043,0.065,0.567,0.043,0.090,0.623,0.271,0.043,0.134,0.035
model.000.24.pdb,0.023,0.440,0.698,0.188,0.161,0.012,0.045,0.339,0.162,0.438,0.010,0.000,0.032,0.111,0.023,0.121,0.517,0.596,0.048,0.419,0.481,0.274,0.012,0.149,0.031,0.000,0.029,0.418,0.057,0.169
model.000.25.pdb,0.380,0.013,0.013,0.037,0.026,0.516,0.203,0.012,0.160,0.013,0.467,0.382,0.413,0.182,0.690,0.206,0.011,0.025,0.197,0.000,0.012,0.101,0.516,0.049,0.072,0.530,0.258,0.012,0.051,0.013
model.000.26.pdb,0.090,0.000,0.030,0.543,0.675,0.038,0.000,0.228,0.000,0.000,0.115,0.000,0.107,0.000,0.133,0.000,0.186,0.148,0.000,0.000,0.161,0.014,0.191,0.014,0.794,0.128,0.477,0.237,0.438,0.362
