 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.071,0.123,0.079,0.000,0.000,0.158,0.196,0.012,0.082,0.463,0.164,0.175,0.132,0.101,0.529,0.562,0.000,0.218,0.069,0.440,0.000,0.025,0.000,0.000,0.220,0.214,0.036,0.093,0.068,0.167
model.000.01.pdb,0.000,0.171,0.132,0.211,0.021,0.292,0.000,0.061,0.077,0.147,0.435,0.269,0.054,0.010,0.077,0.097,0.091,0.076,0.702,0.111,0.033,0.064,0.095,0.556,0.082,0.117,0.086,0.283,0.043,0.141
model.000.02.pdb,0.441,0.000,0.000,0.213,0.478,0.000,0.233,0.580,0.369,0.012,0.022,0.000,0.258,0.467,0.000,0.000,0.027,0.011,0.024,0.022,0.485,0.522,0.366,0.085,0.167,0.000,0.000,0.108,0.457,0.147
model.000.03.pdb,0.071,0.569,0.355,0.015,0.056,0.640,0.107,0.052,0.012,0.490,0.526,0.627,0.041,0.084,0.308,0.294,0.094,0.431,0.279,0.544,0.058,0.065,0.011,0.065,0.132,0.556,0.321,0.087,0.092,0.129
model.000.04.pdb,0.070,0.688,0.574,0.000,0.079,0.509,0.135,0.010,0.000,0.351,0.354,0.647,0.013,0.083,0.211,0.196,0.224,0.750,0.197,0.648,0.045,0.053,0.000,0.025,0.068,0.771,0.596,0.056,0.079,0.039
model.000.05.pdb,0.667,0.024,0.035,0.092,0.414,0.012,0.475,0.395,0.344,0.039,0.011,0.012,0.194,0.621,0.029,0.045,0.057,0.087,0.000,0.108,0.377,0.291,0.205,0.012,0.174,0.035,0.054,0.097,0.571,0.122
model.000.06.pdb,0.095,0.029,0.014,0.140,0.037,0.125,0.058,0.122,0.286,0.320,0.185,0.090,0.435,0.069,0.526,0.514,0.000,0.074,0.153,0.164,0.038,0.023,0.013,0.125,0.634,0.088,0.016,0.444,0.037,0.533
model.000.07.pdb,0.107,0.745,0.564,0.000,0.090,0.615,0.164,0.020,0.000,0.345,0.391,0.771,0.013,0.105,0.186,0.172,0.220,0.667,0.231,0.607,0.045,0.042,0.000,0.037,0.068,0.830,0.583,0.055,0.090,0.038
model.000.08.pdb,0.152,0.000,0.000,0.288,0.105,0.065,0.092,0.229,0.464,0.226,0.130,0.051,0.689,0.120,0.360,0.320,0.000,0.037,0.130,0.114,0.083,0.077,0.047,0.188,0.674,0.050,0.000,0.500,0.080,0.681
model.000.09.pdb,0.397,0.091,0.143,0.145,0.678,0.049,0.261,0.413,0.162,0.013,0.034,0.024,0.111,0.466,0.000,0.000,0.213,0.130,0.000,0.045,0.557,0.478,0.424,0.024,0.095,0.086,0.130,0.068,0.478,0.078
