 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.408,0.169,0.123,0.049,0.514,0.118,0.044,0.181,0.048,0.036,0.120,0.000,0.444,0.073,0.013,0.439,0.514,0.034,0.188,0.047,0.075,0.127,0.023,0.162,0.087,0.106,0.595,0.022,0.717,0.580
model.000.01.pdb,0.286,0.143,0.088,0.232,0.227,0.000,0.132,0.528,0.045,0.129,0.081,0.224,0.351,0.224,0.372,0.013,0.127,0.014,0.048,0.014,0.095,0.029,0.431,0.000,0.014,0.013,0.110,0.271,0.117,0.122
model.000.02.pdb,0.117,0.000,0.648,0.254,0.070,0.596,0.643,0.129,0.371,0.667,0.012,0.154,0.106,0.509,0.028,0.057,0.030,0.219,0.429,0.313,0.050,0.000,0.275,0.000,0.049,0.260,0.084,0.429,0.110,0.059
model.000.03.pdb,0.277,0.014,0.218,0.107,0.214,0.109,0.250,0.370,0.033,0.260,0.000,0.039,0.292,0.422,0.061,0.029,0.065,0.000,0.208,0.000,0.000,0.000,0.294,0.000,0.000,0.000,0.119,0.236,0.145,0.164
model.000.04.pdb,0.226,0.177,0.012,0.025,0.364,0.013,0.011,0.093,0.025,0.000,0.143,0.000,0.314,0.000,0.014,0.492,0.522,0.074,0.000,0.049,0.079,0.164,0.000,0.210,0.078,0.098,0.583,0.000,0.394,0.591
model.000.05.pdb,0.025,0.220,0.015,0.386,0.024,0.000,0.062,0.123,0.088,0.051,0.311,0.576,0.057,0.050,0.378,0.000,0.025,0.082,0.000,0.083,0.452,0.255,0.327,0.080,0.240,0.095,0.011,0.288,0.013,0.000
model.000.06.pdb,0.529,0.115,0.167,0.036,0.535,0.118,0.093,0.289,0.048,0.074,0.077,0.000,0.539,0.173,0.013,0.284,0.377,0.034,0.224,0.047,0.062,0.060,0.111,0.068,0.048,0.093,0.475,0.070,0.609,0.514
model.000.07.pdb,0.213,0.095,0.154,0.400,0.134,0.030,0.200,0.390,0.127,0.224,0.079,0.326,0.247,0.286,0.304,0.000,0.034,0.056,0.048,0.088,0.148,0.028,0.682,0.000,0.044,0.068,0.085,0.490,0.074,0.081
model.000.08.pdb,0.057,0.302,0.013,0.224,0.068,0.000,0.113,0.012,0.180,0.043,0.278,0.240,0.020,0.000,0.070,0.039,0.096,0.382,0.000,0.293,0.315,0.396,0.087,0.455,0.636,0.295,0.073,0.100,0.048,0.056
model.000.09.pdb,0.516,0.426,0.052,0.086,0.394,0.000,0.050,0.517,0.000,0.041,0.321,0.063,0.466,0.099,0.294,0.076,0.297,0.000,0.043,0.000,0.288,0.254,0.194,0.113,0.203,0.000,0.187,0.093,0.274,0.222
