 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.14.pdb,0.137,0.000,0.446,0.093,0.000,0.000,0.137,0.000,0.030,0.000,0.015,0.101,0.513,0.000,0.032,0.115,0.175,0.053,0.240,0.000,0.051,0.138,0.045,0.125,0.150,0.197,0.744,0.026,0.000,0.000
model.000.15.pdb,0.080,0.032,0.549,0.118,0.000,0.000,0.066,0.066,0.000,0.000,0.016,0.072,0.500,0.000,0.216,0.000,0.412,0.222,0.091,0.000,0.038,0.108,0.175,0.061,0.396,0.132,0.347,0.013,0.000,0.000
model.000.16.pdb,0.164,0.259,0.000,0.070,0.174,0.132,0.149,0.150,0.111,0.562,0.255,0.054,0.000,0.333,0.000,0.094,0.000,0.080,0.067,0.143,0.328,0.086,0.076,0.028,0.000,0.052,0.000,0.379,0.283,0.721
model.000.17.pdb,0.583,0.130,0.107,0.203,0.422,0.014,0.484,0.082,0.039,0.250,0.162,0.060,0.109,0.321,0.000,0.290,0.062,0.011,0.423,0.025,0.357,0.387,0.013,0.024,0.052,0.022,0.111,0.385,0.131,0.254
model.000.18.pdb,0.456,0.093,0.021,0.103,0.638,0.014,0.338,0.051,0.077,0.203,0.107,0.108,0.014,0.393,0.000,0.500,0.000,0.000,0.279,0.062,0.269,0.216,0.000,0.048,0.000,0.044,0.077,0.324,0.197,0.239
model.000.19.pdb,0.354,0.145,0.000,0.067,0.448,0.033,0.257,0.075,0.090,0.368,0.125,0.066,0.000,0.634,0.000,0.237,0.000,0.012,0.136,0.119,0.294,0.145,0.014,0.027,0.000,0.037,0.014,0.361,0.292,0.481
model.000.20.pdb,0.118,0.015,0.078,0.000,0.110,0.176,0.062,0.062,0.750,0.087,0.000,0.560,0.017,0.143,0.179,0.094,0.101,0.110,0.000,0.500,0.037,0.027,0.109,0.510,0.076,0.558,0.045,0.039,0.405,0.104
model.000.21.pdb,0.011,0.175,0.679,0.241,0.000,0.138,0.058,0.316,0.070,0.038,0.136,0.120,0.314,0.000,0.412,0.000,0.708,0.554,0.014,0.054,0.071,0.093,0.481,0.143,0.750,0.192,0.152,0.075,0.000,0.000
model.000.22.pdb,0.057,0.169,0.625,0.302,0.023,0.097,0.120,0.305,0.068,0.051,0.149,0.103,0.302,0.000,0.370,0.000,0.826,0.534,0.059,0.053,0.120,0.167,0.436,0.139,0.795,0.171,0.130,0.086,0.000,0.000
model.000.23.pdb,0.729,0.104,0.136,0.182,0.380,0.013,0.645,0.075,0.036,0.243,0.162,0.033,0.182,0.328,0.000,0.208,0.094,0.021,0.500,0.023,0.457,0.476,0.023,0.058,0.048,0.065,0.176,0.347,0.101,0.264
model.000.24.pdb,0.286,0.491,0.183,0.415,0.092,0.057,0.435,0.339,0.000,0.391,0.566,0.000,0.119,0.147,0.067,0.077,0.169,0.173,0.393,0.024,0.678,0.429,0.197,0.011,0.164,0.011,0.105,0.541,0.014,0.257
model.000.25.pdb,0.366,0.333,0.118,0.304,0.148,0.014,0.516,0.209,0.000,0.450,0.397,0.000,0.141,0.226,0.013,0.108,0.100,0.081,0.407,0.024,0.702,0.517,0.107,0.012,0.092,0.011,0.093,0.559,0.060,0.344
model.000.26.pdb,0.552,0.243,0.052,0.143,0.351,0.039,0.552,0.128,0.035,0.446,0.294,0.032,0.067,0.297,0.000,0.156,0.022,0.064,0.339,0.034,0.600,0.377,0.047,0.057,0.011,0.053,0.085,0.547,0.099,0.476
model.000.27.pdb,0.115,0.000,0.000,0.000,0.231,0.049,0.046,0.000,0.205,0.094,0.000,0.130,0.000,0.424,0.000,0.178,0.000,0.000,0.000,0.222,0.046,0.000,0.000,0.075,0.000,0.103,0.000,0.050,0.500,0.118
model.000.28.pdb,0.023,0.200,0.611,0.275,0.000,0.103,0.072,0.327,0.028,0.053,0.159,0.093,0.300,0.000,0.400,0.000,0.667,0.518,0.015,0.027,0.099,0.096,0.442,0.114,0.786,0.164,0.175,0.077,0.000,0.000
model.000.29.pdb,0.062,0.000,0.183,0.000,0.038,0.052,0.036,0.029,0.420,0.000,0.000,0.549,0.127,0.016,0.175,0.092,0.116,0.139,0.032,0.237,0.000,0.041,0.075,0.596,0.091,0.608,0.268,0.000,0.154,0.000
