 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.074,0.186,0.179,0.000,0.000,0.271,0.415,0.444,0.486,0.027,0.076,0.137,0.714,0.054,0.457,0.000,0.025,0.088,0.173,0.130,0.143,0.000,0.068,0.273,0.000,0.000,0.211,0.113,0.143,0.000
model.000.01.pdb,0.243,0.000,0.000,0.118,0.271,0.026,0.041,0.127,0.291,0.253,0.200,0.000,0.136,0.212,0.036,0.116,0.247,0.080,0.096,0.000,0.000,0.000,0.390,0.000,0.156,0.098,0.000,0.100,0.107,0.250
model.000.02.pdb,0.037,0.397,0.328,0.074,0.000,0.263,0.113,0.000,0.000,0.036,0.139,0.438,0.000,0.085,0.182,0.153,0.094,0.177,0.143,0.212,0.415,0.694,0.000,0.306,0.157,0.108,0.429,0.176,0.154,0.000
model.000.03.pdb,0.683,0.077,0.080,0.465,0.307,0.023,0.075,0.143,0.053,0.689,0.031,0.012,0.027,0.656,0.056,0.533,0.746,0.023,0.011,0.081,0.034,0.013,0.444,0.077,0.507,0.478,0.054,0.054,0.045,0.235
model.000.04.pdb,0.631,0.144,0.165,0.416,0.226,0.080,0.213,0.214,0.062,0.662,0.010,0.058,0.095,0.657,0.163,0.463,0.667,0.022,0.011,0.269,0.155,0.025,0.371,0.184,0.422,0.486,0.159,0.052,0.010,0.127
model.000.05.pdb,0.392,0.087,0.079,0.631,0.389,0.022,0.035,0.025,0.012,0.458,0.063,0.048,0.000,0.459,0.032,0.721,0.514,0.045,0.034,0.051,0.056,0.081,0.257,0.075,0.716,0.554,0.076,0.076,0.068,0.344
model.000.06.pdb,0.036,0.456,0.411,0.060,0.000,0.370,0.127,0.000,0.000,0.060,0.167,0.543,0.000,0.034,0.231,0.136,0.044,0.230,0.213,0.204,0.453,0.615,0.000,0.361,0.140,0.135,0.491,0.224,0.185,0.000
model.000.07.pdb,0.041,0.259,0.232,0.026,0.014,0.362,0.386,0.222,0.410,0.026,0.156,0.196,0.378,0.013,0.400,0.023,0.012,0.182,0.333,0.146,0.196,0.000,0.031,0.327,0.011,0.028,0.263,0.200,0.241,0.017
model.000.08.pdb,0.441,0.056,0.058,0.836,0.397,0.012,0.025,0.041,0.000,0.471,0.055,0.025,0.000,0.431,0.034,0.672,0.466,0.074,0.049,0.055,0.035,0.042,0.257,0.044,0.692,0.655,0.033,0.133,0.047,0.350
model.000.09.pdb,0.203,0.138,0.148,0.026,0.014,0.161,0.512,0.697,0.302,0.145,0.000,0.069,0.486,0.171,0.392,0.022,0.162,0.000,0.032,0.333,0.153,0.000,0.155,0.233,0.011,0.042,0.177,0.000,0.030,0.000
model.000.10.pdb,0.068,0.027,0.014,0.155,0.288,0.063,0.016,0.000,0.137,0.080,0.400,0.016,0.059,0.077,0.028,0.107,0.073,0.172,0.175,0.000,0.000,0.000,0.150,0.027,0.167,0.100,0.027,0.210,0.228,0.348
