 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.090,0.037,0.377,0.151,0.040,0.526,0.444,0.596,0.103,0.028,0.323,0.246,0.000,0.288,0.020,0.086,0.000,0.022,0.412,0.357,0.012,0.108,0.148,0.032,0.549,0.012,0.156,0.321,0.612,0.556
model.000.01.pdb,0.129,0.161,0.031,0.222,0.024,0.131,0.424,0.121,0.141,0.058,0.046,0.000,0.000,0.047,0.089,0.074,0.000,0.000,0.038,0.487,0.000,0.143,0.419,0.000,0.196,0.000,0.000,0.000,0.089,0.065
model.000.02.pdb,0.161,0.000,0.467,0.205,0.126,0.468,0.211,0.740,0.168,0.013,0.324,0.356,0.023,0.219,0.049,0.067,0.000,0.091,0.357,0.231,0.023,0.303,0.000,0.062,0.361,0.046,0.258,0.472,0.627,0.692
model.000.03.pdb,0.347,0.051,0.200,0.235,0.411,0.036,0.000,0.137,0.408,0.028,0.036,0.226,0.288,0.024,0.300,0.013,0.159,0.533,0.014,0.101,0.000,0.519,0.000,0.361,0.013,0.381,0.345,0.156,0.053,0.120
model.000.04.pdb,0.136,0.000,0.475,0.160,0.082,0.607,0.259,0.686,0.122,0.000,0.391,0.317,0.000,0.313,0.039,0.053,0.000,0.056,0.442,0.254,0.023,0.197,0.032,0.052,0.519,0.023,0.185,0.426,0.673,0.673
model.000.05.pdb,0.587,0.147,0.101,0.359,0.536,0.047,0.000,0.147,0.594,0.086,0.011,0.097,0.313,0.023,0.408,0.053,0.288,0.508,0.014,0.162,0.011,0.441,0.016,0.423,0.012,0.525,0.149,0.085,0.108,0.101
model.000.06.pdb,0.000,0.097,0.176,0.000,0.021,0.383,0.130,0.179,0.020,0.232,0.547,0.161,0.052,0.620,0.020,0.358,0.015,0.023,0.388,0.029,0.373,0.000,0.018,0.033,0.339,0.012,0.148,0.167,0.210,0.194
model.000.07.pdb,0.479,0.110,0.136,0.314,0.542,0.044,0.000,0.110,0.554,0.066,0.056,0.135,0.368,0.057,0.436,0.037,0.286,0.562,0.039,0.135,0.011,0.406,0.000,0.514,0.024,0.484,0.206,0.093,0.074,0.095
model.000.08.pdb,0.058,0.000,0.368,0.130,0.021,0.588,0.372,0.604,0.074,0.000,0.379,0.250,0.000,0.317,0.010,0.061,0.000,0.012,0.500,0.273,0.013,0.086,0.077,0.034,0.587,0.013,0.133,0.333,0.659,0.560
model.000.09.pdb,0.153,0.190,0.045,0.250,0.047,0.159,0.417,0.169,0.163,0.054,0.059,0.000,0.000,0.060,0.084,0.088,0.000,0.000,0.055,0.550,0.000,0.153,0.412,0.000,0.204,0.000,0.000,0.000,0.140,0.077
model.000.10.pdb,0.012,0.000,0.521,0.014,0.045,0.206,0.000,0.241,0.055,0.000,0.250,0.667,0.104,0.156,0.045,0.000,0.016,0.174,0.173,0.000,0.028,0.145,0.000,0.087,0.079,0.041,0.575,0.500,0.193,0.327
model.000.11.pdb,0.000,0.108,0.122,0.000,0.030,0.323,0.103,0.139,0.019,0.241,0.441,0.103,0.105,0.500,0.040,0.389,0.029,0.034,0.365,0.014,0.527,0.000,0.017,0.078,0.300,0.024,0.090,0.141,0.164,0.169
model.000.12.pdb,0.112,0.000,0.483,0.147,0.071,0.618,0.264,0.700,0.101,0.014,0.397,0.345,0.000,0.318,0.029,0.068,0.000,0.044,0.480,0.219,0.036,0.200,0.016,0.042,0.528,0.011,0.206,0.462,0.620,0.720
model.000.13.pdb,0.667,0.300,0.011,0.484,0.521,0.011,0.028,0.071,0.620,0.095,0.011,0.024,0.348,0.000,0.600,0.063,0.397,0.429,0.000,0.254,0.033,0.250,0.148,0.377,0.000,0.377,0.051,0.000,0.036,0.022
model.000.14.pdb,0.099,0.391,0.000,0.083,0.167,0.000,0.000,0.000,0.100,0.543,0.015,0.000,0.100,0.015,0.197,0.295,0.385,0.090,0.000,0.000,0.222,0.000,0.132,0.145,0.000,0.259,0.000,0.000,0.000,0.000
model.000.15.pdb,0.093,0.000,0.473,0.125,0.053,0.615,0.240,0.778,0.095,0.000,0.407,0.352,0.000,0.323,0.010,0.058,0.000,0.011,0.533,0.217,0.025,0.145,0.000,0.033,0.490,0.012,0.224,0.449,0.652,0.688
model.000.16.pdb,0.000,0.116,0.099,0.000,0.032,0.350,0.157,0.149,0.020,0.264,0.455,0.077,0.082,0.491,0.032,0.400,0.015,0.024,0.347,0.045,0.463,0.000,0.000,0.034,0.327,0.038,0.062,0.115,0.177,0.164
model.000.17.pdb,0.077,0.000,0.578,0.092,0.034,0.345,0.040,0.556,0.093,0.000,0.259,0.537,0.000,0.220,0.000,0.016,0.000,0.013,0.341,0.086,0.014,0.150,0.000,0.012,0.269,0.000,0.356,0.605,0.435,0.578
model.000.18.pdb,0.059,0.333,0.000,0.069,0.067,0.194,0.318,0.056,0.053,0.435,0.113,0.000,0.000,0.238,0.090,0.568,0.048,0.024,0.066,0.211,0.279,0.000,0.310,0.022,0.286,0.053,0.000,0.000,0.075,0.027
model.000.19.pdb,0.068,0.231,0.000,0.066,0.050,0.172,0.353,0.067,0.048,0.256,0.081,0.000,0.000,0.222,0.090,0.390,0.038,0.028,0.082,0.188,0.119,0.000,0.344,0.013,0.277,0.015,0.000,0.000,0.111,0.048
model.000.20.pdb,0.011,0.055,0.164,0.000,0.032,0.421,0.157,0.185,0.020,0.175,0.569,0.148,0.068,0.646,0.021,0.296,0.015,0.024,0.435,0.045,0.317,0.000,0.000,0.034,0.377,0.025,0.133,0.153,0.217,0.200
model.000.21.pdb,0.108,0.000,0.552,0.139,0.090,0.550,0.203,0.712,0.130,0.000,0.373,0.439,0.011,0.264,0.038,0.051,0.000,0.077,0.418,0.206,0.022,0.257,0.000,0.072,0.441,0.033,0.311,0.569,0.635,0.731
model.000.22.pdb,0.011,0.042,0.188,0.000,0.022,0.386,0.140,0.190,0.021,0.121,0.625,0.172,0.055,0.604,0.021,0.236,0.000,0.037,0.422,0.030,0.262,0.000,0.000,0.034,0.340,0.013,0.158,0.179,0.224,0.206
