 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.022,0.215,0.022,0.115,0.301,0.124,0.163,0.395,0.192,0.067,0.030,0.443,0.129,0.128,0.377,0.110,0.169,0.048,0.205,0.606,0.632,0.044,0.125,0.412,0.077,0.642,0.036,0.042,0.013,0.147
model.000.01.pdb,0.090,0.303,0.052,0.400,0.466,0.053,0.000,0.198,0.571,0.037,0.106,0.083,0.302,0.000,0.247,0.011,0.081,0.026,0.268,0.268,0.263,0.077,0.021,0.157,0.423,0.250,0.000,0.203,0.186,0.490
model.000.02.pdb,0.215,0.013,0.190,0.000,0.000,0.348,0.400,0.010,0.000,0.295,0.143,0.250,0.000,0.473,0.011,0.288,0.276,0.220,0.000,0.126,0.092,0.258,0.394,0.054,0.000,0.133,0.651,0.012,0.016,0.000
model.000.03.pdb,0.542,0.000,0.273,0.245,0.000,0.517,0.309,0.022,0.031,0.574,0.186,0.039,0.000,0.382,0.024,0.481,0.302,0.558,0.000,0.045,0.084,0.460,0.450,0.011,0.086,0.047,0.065,0.114,0.372,0.161
model.000.04.pdb,0.043,0.324,0.022,0.113,0.426,0.110,0.118,0.474,0.254,0.043,0.039,0.321,0.209,0.088,0.500,0.108,0.108,0.034,0.342,0.611,0.592,0.043,0.100,0.494,0.132,0.577,0.023,0.063,0.025,0.128
model.000.05.pdb,0.197,0.000,0.190,0.000,0.000,0.261,0.268,0.022,0.000,0.197,0.188,0.215,0.000,0.271,0.012,0.197,0.153,0.158,0.000,0.108,0.047,0.220,0.265,0.058,0.000,0.073,0.757,0.013,0.000,0.000
model.000.06.pdb,0.390,0.000,0.322,0.028,0.000,0.574,0.538,0.020,0.000,0.464,0.247,0.128,0.000,0.615,0.011,0.517,0.305,0.364,0.000,0.052,0.114,0.500,0.610,0.031,0.014,0.054,0.451,0.089,0.081,0.000
model.000.07.pdb,0.024,0.192,0.000,0.147,0.303,0.205,0.217,0.238,0.200,0.147,0.000,0.353,0.129,0.173,0.212,0.150,0.328,0.068,0.123,0.382,0.645,0.049,0.222,0.253,0.042,0.530,0.026,0.011,0.127,0.132
model.000.08.pdb,0.442,0.000,0.578,0.063,0.000,0.391,0.281,0.022,0.000,0.442,0.400,0.013,0.000,0.328,0.024,0.500,0.077,0.447,0.000,0.033,0.046,0.609,0.443,0.033,0.016,0.011,0.264,0.162,0.111,0.015
model.000.09.pdb,0.316,0.000,0.224,0.015,0.000,0.534,0.659,0.022,0.000,0.471,0.135,0.125,0.000,0.674,0.012,0.473,0.321,0.388,0.000,0.056,0.123,0.396,0.571,0.033,0.000,0.047,0.426,0.013,0.071,0.000
